timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30600.0,Front-left,9.72,52.08,5.21,50.47,-7.77,7.33,0.92,1.22,0.67,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30601.0,Front-left,12.94,2.22,8.43,0.61,-13.1,3.39,-0.36,0.42,0.64,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30603.0,Behind,-15.34,-0.0,-10.83,0.0,0.35,0.0,0.04,2.15,31.26,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,30604.0,Front-right,19.38,-46.61,14.88,-45.0,-7.1,9.18,0.26,1.11,2.09,4.9,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30600.0,Front-left,8.95,52.81,4.44,51.2,-8.03,7.31,-0.45,1.46,0.55,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30601.0,Front-left,11.65,2.49,7.14,0.88,-13.68,2.79,0.32,2.18,0.52,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30603.0,Behind,-15.3,-0.0,-10.79,0.0,0.03,0.0,0.06,2.99,373.29,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,30604.0,Front-right,18.69,-45.69,14.18,-44.08,-7.37,9.17,0.09,1.53,1.92,4.81,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30600.0,Front-left,8.17,53.54,3.66,51.93,-8.15,7.3,-0.03,0.47,0.45,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30601.0,Front-left,10.31,2.7,5.8,1.09,-14.0,2.3,0.27,1.23,0.41,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30603.0,Behind,-15.28,-0.0,-10.77,0.0,-0.07,0.0,0.01,0.61,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30604.0,Front-right,17.96,-44.78,13.45,-43.17,-7.49,9.18,0.31,0.48,1.8,4.7,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30600.0,Front-left,7.39,54.27,2.89,52.66,-8.22,7.33,0.08,0.22,0.35,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30601.0,Front-left,8.93,2.87,4.42,1.26,-14.26,1.83,0.42,1.71,0.31,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30603.0,Behind,-15.28,0.01,-10.77,0.0,-0.19,-0.0,0.0,0.27,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30604.0,Front-right,17.18,-43.87,12.68,-42.26,-7.55,9.18,0.22,0.21,1.68,4.6,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
