timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30703.0,Front-right,77.35,-51.71,72.84,-50.1,-6.83,3.61,1.3,-0.7,10.67,13.89,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30704.0,Front-right,81.09,-63.07,76.58,-61.46,-6.61,3.95,-0.33,-1.36,11.58,15.55,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30705.0,Front-right,51.07,-72.9,46.56,-71.29,-2.47,6.7,-1.06,-0.8,18.82,10.63,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30706.0,Front-left,85.06,14.31,80.55,12.7,-3.59,-7.98,-0.21,-1.3,22.47,1.59,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30707.0,Front-right,22.31,-15.98,17.8,-14.37,2.47,-4.4,0.0,-1.27,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30708.0,Front-left,88.42,30.88,83.92,29.27,-5.02,9.02,0.74,-1.26,16.73,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30709.0,Right,2.95,-14.96,0.0,-13.35,-5.23,0.3,-3.82,0.44,0.0,44.76,Exact longitudinal alignment or co. Obstacle is driving toward the ego car laterally from the right.
1.0,30710.0,Front-right,85.35,-76.56,80.84,-74.95,-7.01,5.22,-0.55,-1.43,11.53,14.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30711.0,Front-right,32.64,-33.27,28.13,-31.66,-4.38,1.89,-3.7,0.62,6.42,16.78,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30712.0,Front-right,26.46,-45.16,21.95,-43.55,-3.27,4.02,-1.75,-0.36,6.71,10.82,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
