ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
30805,0,361.7512,135.6957,-0.02822443357861469,22.1571,-3.4823,485,485,150.0
30805,1,363.9898,135.6325,-0.02822443357861469,21.1704,-6.2683,485,485,150.0
30805,2,366.1602,135.5792,-0.024552750256091938,19.6963,-8.3574,485,485,150.0
30805,3,368.2065,135.5335,-0.022329279410391742,19.0056,-2.7627,485,485,150.0
30805,4,370.1387,135.4904,-0.02230248099243278,18.5773,-1.5541,485,485,150.0
30805,5,372.0154,135.4479,-0.02264226402552882,18.3701,-0.5526,485,485,150.0
30805,6,373.8606,135.406,-0.022703663855158783,18.3245,-0.1827,485,485,150.0
30805,7,375.6947,135.3645,-0.02262304118143649,18.2962,-0.1027,485,485,150.0
30805,8,377.5251,135.3231,-0.02261415124651307,18.2825,-0.0365,485,485,150.0
30805,9,379.3535,135.2817,-0.02263887934702221,18.2794,-0.0121,485,485,150.0
30805,10,381.1811,135.24,-0.022812850637696225,18.2776,-0.0068,485,485,150.0
30805,11,383.0085,135.1984,-0.02276065238192257,18.2767,-0.0024,485,485,150.0
30805,12,384.8357,135.1576,-0.022325536959374146,18.2765,-0.0008,485,485,150.0
30805,13,386.6629,135.1172,-0.022106730803384413,18.2763,-0.0005,485,485,150.0
30805,14,388.4901,135.0743,-0.023474233714721803,18.2763,-0.0002,485,485,150.0
30805,15,390.3171,135.0289,-0.024844367092473844,18.2763,-0.0,485,485,150.0
30805,16,392.1444,134.9907,-0.020902116053345757,18.2763,-0.0,485,485,150.0
30805,17,393.9718,134.9683,-0.012257238807864728,18.2762,-0.0,485,485,150.0
30805,18,395.7995,134.9599,-0.004595907893678883,18.2762,-0.0,485,485,150.0
30805,19,397.6271,134.9597,-0.00010943313592048012,18.2762,-0.0,485,485,150.0
30805,20,399.4547,134.9629,0.0017509283923496707,18.2762,0.0,485,485,150.0
30805,21,401.2823,134.9652,0.0012584804036952547,18.2762,0.0001,485,485,150.0
30805,22,403.1099,134.9754,0.005581032007471951,18.2763,0.0,485,485,150.0
30805,23,404.9371,135.0143,0.021286189033457224,18.2762,-0.0001,485,485,150.0
30805,24,406.7634,135.0859,0.03918488203254858,18.2762,-0.0001,485,485,150.0
30805,25,408.5893,135.1655,0.043567353265339,18.2762,0.0,485,485,150.0
30805,26,410.4155,135.236,0.038585592268281864,18.2762,0.0001,485,485,150.0
30805,27,412.2414,135.3169,0.04427795822611227,18.2762,-0.0,485,485,150.0
30805,28,414.0658,135.4242,0.058746183263376654,18.2762,-0.0,485,485,150.0
30805,29,415.889,135.5524,0.07020038224533624,18.2762,-0.0,485,485,150.0
30805,30,417.7113,135.6911,0.07596613701460367,18.2762,-0.0,485,485,150.0
30805,31,419.5334,135.8341,0.07832033885576901,18.2762,-0.0,485,485,150.0
30805,32,421.3554,135.9771,0.07832461988888718,18.2762,0.0,485,485,150.0
30805,33,423.1775,136.1183,0.07733843967003569,18.2762,0.0,485,485,150.0
30805,34,424.9998,136.2582,0.07662081992327838,18.2762,0.0,485,485,150.0
30805,35,426.822,136.3988,0.07700689705666892,18.2762,-0.0,485,485,150.0
30805,36,428.6438,136.5441,0.07958781587518474,18.2762,-0.0,485,485,150.0
30805,37,430.4651,136.6967,0.08359106419332399,18.2762,-0.0,485,485,150.0
30805,38,432.286,136.8529,0.08557227176693076,18.2762,0.0,485,485,150.0
30805,39,434.1069,137.0096,0.08584484906564376,18.2762,0.0,485,485,150.0
30805,40,435.9278,137.1661,0.08573581967838596,18.2762,-0.0,485,485,150.0
30805,41,437.7488,137.3223,0.08556759548052079,18.2762,-0.0,485,485,150.0
30805,42,439.5697,137.4788,0.08573581967838596,18.2287,-0.4633,485,485,150.0
30805,43,441.3889,137.6363,0.08636117355246908,18.0957,-0.8553,485,485,150.0
30805,44,443.199,137.7924,0.08602549205876607,17.8914,-1.176,485,485,150.0
30805,45,444.9926,137.9434,0.08399016728536089,17.7564,-0.7592,485,485,150.0
30805,46,446.7687,138.0955,0.08542864060695449,17.5887,-0.9148,485,485,150.0
30805,47,448.528,138.266,0.09661183199572436,17.3915,-1.055,485,485,150.0
30805,48,450.266,138.465,0.11400295706431948,17.2111,-1.2601,485,485,150.0
30805,49,451.9846,138.6747,0.12141772463308752,16.8938,-1.8972,485,485,150.0
30805,50,453.6784,138.8807,0.12102564742281845,16.4586,-2.4389,485,485,150.0
30805,51,455.3347,139.0824,0.12118077962196827,16.1298,-2.0452,485,485,150.0
30805,52,456.9527,139.2861,0.12523727791115835,15.6499,-2.7305,485,485,150.0
30805,53,458.5291,139.4949,0.13168715644185963,15.047,-3.2753,485,485,150.0
30805,54,460.0495,139.7116,0.14157475616696286,14.6589,-2.2249,485,485,150.0
30805,55,461.5186,139.9366,0.15197407796459989,14.1642,-2.7038,485,485,150.0
30805,56,462.9425,140.1639,0.15829642396116073,13.5846,-3.0743,485,485,150.0
30805,57,464.3132,140.3829,0.1584333150305385,13.183,-2.4439,485,485,150.0
30805,58,465.6371,140.5895,0.15480548799172938,12.621,-3.1412,485,485,150.0
30805,59,466.9131,140.7882,0.15448031060621067,11.9405,-3.6294,485,485,150.0
30805,60,468.1269,140.9802,0.15688108605159998,11.517,-2.3957,485,485,150.0
30805,61,469.2855,141.1688,0.16136728875467873,10.9922,-2.8275,485,485,150.0
30805,62,470.3961,141.3555,0.1665500749761213,10.3959,-3.1102,485,485,150.0
30805,63,471.4503,141.5378,0.17123388851035645,9.9437,-2.9162,485,485,150.0
30805,64,472.4539,141.716,0.17572926905179315,9.2494,-3.9769,485,485,150.0
30805,65,473.3998,141.8878,0.17966742731937724,8.373,-4.737,485,485,150.0
30805,66,474.2676,142.0477,0.18221523721128624,7.7865,-3.453,485,485,150.0
30805,67,475.0638,142.1954,0.18342112625734958,7.0092,-4.2775,485,485,150.0
