timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,20002.0,Rear-right,-53.66,-34.91,-49.15,-33.3,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20003.0,Rear-right,-60.63,-34.64,-56.12,-33.03,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20004.0,Rear-right,-60.83,-38.14,-56.32,-36.53,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20008.0,Rear-right,-32.78,-35.72,-28.27,-34.11,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20010.0,Rear-right,-12.32,-36.51,-7.81,-34.9,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20013.0,Rear-right,-47.14,-38.67,-42.63,-37.06,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20014.0,Front-right,62.23,-37.36,57.72,-35.75,-11.83,-0.0,-0.93,1.89,4.88,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20016.0,Right,-0.76,-40.46,0.0,-38.85,-11.83,0.0,-0.93,1.89,0.0,inf,Exact longitudinal alignment or co. No lateral relative motion.
1.0,20018.0,Front-right,71.09,-35.16,66.59,-33.55,-11.83,-0.0,-0.93,1.89,5.63,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20020.0,Rear-right,-33.56,-39.19,-29.05,-37.58,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20023.0,Rear-right,-53.99,-38.4,-49.48,-36.79,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20024.0,Rear-right,-26.69,-39.46,-22.18,-37.85,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20027.0,Rear-right,-46.68,-35.18,-42.17,-33.57,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20032.0,Rear-right,-19.17,-36.25,-14.67,-34.64,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20033.0,Rear-right,-39.7,-35.45,-35.2,-33.84,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20034.0,Rear-right,-13.25,-39.98,-8.74,-38.37,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20036.0,Front-right,78.02,-33.24,73.51,-31.63,-11.83,-0.0,-0.93,1.89,6.22,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20038.0,Rear-right,-40.36,-38.93,-35.85,-37.32,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20039.0,Rear-right,-19.88,-39.72,-15.38,-38.11,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20040.0,Front-right,48.29,-30.52,43.79,-28.91,-9.28,-7.66,-1.04,1.78,4.72,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20041.0,Front-right,84.97,-31.1,80.47,-29.49,-11.83,-0.0,-0.93,1.89,6.8,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20046.0,Front-right,92.23,-28.73,87.73,-27.12,-11.83,-0.0,-0.93,1.89,7.42,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20047.0,Right,1.28,-37.04,0.0,-35.43,-11.83,0.0,-0.93,1.89,0.0,inf,Exact longitudinal alignment or co. No lateral relative motion.
1.0,20050.0,Rear-right,-26.0,-35.98,-21.49,-34.37,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20053.0,Front-right,116.31,-20.58,111.81,-18.97,-11.83,-0.0,-0.93,1.89,9.45,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20056.0,Front-left,34.35,11.04,29.84,9.43,-11.32,-1.46,-1.61,1.2,2.64,6.47,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20057.0,Rear-right,-5.42,-36.78,-0.91,-35.17,-11.83,0.0,-0.93,1.89,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20061.0,Front-left,22.64,45.1,18.13,43.49,-11.34,-1.47,-0.13,2.68,1.6,29.67,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20065.0,Front-left,20.14,52.68,15.64,51.07,-11.61,-0.69,-1.54,1.31,1.35,73.52,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20069.0,Front-right,8.25,-37.31,3.74,-35.7,-11.83,0.0,-0.93,1.89,0.32,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20070.0,Front-right,15.22,-37.58,10.72,-35.97,-11.83,0.0,-0.93,1.89,0.91,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20073.0,Front-right,7.93,-40.8,3.42,-39.19,-11.83,0.0,-0.93,1.89,0.29,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20075.0,Front-right,14.9,-41.07,10.39,-39.46,-11.83,0.0,-0.93,1.89,0.88,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20076.0,Front-right,21.88,-41.34,17.37,-39.73,-11.83,0.0,-0.93,1.89,1.47,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20080.0,Front-right,28.85,-41.61,24.35,-40.0,-11.83,0.0,-0.93,1.89,2.06,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20083.0,Front-right,22.2,-37.85,17.69,-36.24,-11.83,0.0,-0.93,1.89,1.5,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20084.0,Front-right,99.37,-30.01,94.86,-28.4,-11.83,-0.0,-0.93,1.89,8.02,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20086.0,Front-right,29.17,-38.12,24.66,-36.51,-11.83,0.0,-0.93,1.89,2.09,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20089.0,Front-left,31.27,19.9,26.77,18.29,-10.8,-2.97,-1.77,1.04,2.48,6.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20090.0,Front-left,27.64,30.36,23.13,28.75,-10.08,-5.04,-1.81,1.0,2.3,5.7,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20092.0,Front-right,39.92,-5.3,35.41,-3.69,-8.24,-10.81,-1.29,1.53,4.3,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20094.0,Front-left,17.89,59.78,13.38,58.17,-11.6,-0.71,-1.44,1.41,1.15,81.65,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20095.0,Front-left,81.91,49.71,77.4,48.1,-1.61,-8.32,-0.8,2.43,48.02,5.78,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20096.0,Front,21.27,0.0,16.77,0.0,0.05,-0.0,-0.72,1.46,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,20097.0,Front-left,15.18,68.3,10.67,66.69,-10.79,-3.25,-1.84,1.01,0.99,20.52,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20098.0,Front-left,64.56,63.85,60.05,62.24,-1.82,-8.16,-0.91,1.96,33.06,7.63,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20100.0,Behind,-23.18,-0.0,-18.67,0.0,0.89,-0.0,-0.87,1.78,21.05,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,20102.0,Front-right,116.5,-24.21,111.99,-22.6,-13.24,-0.48,-0.17,1.13,8.46,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20103.0,Front-left,23.46,97.34,18.95,95.73,-1.38,-8.51,-0.81,2.4,13.69,11.25,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,20104.0,Behind,-51.72,-0.0,-47.22,0.0,1.38,-0.0,-1.09,2.21,34.23,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,20002.0,Rear-right,-54.86,-34.91,-50.35,-33.3,-11.33,0.0,-1.26,2.55,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
2.0,20003.0,Rear-right,-61.83,-34.64,-57.32,-33.03,-11.33,0.0,-1.26,2.55,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
2.0,20004.0,Rear-right,-62.03,-38.13,-57.52,-36.52,-11.33,0.0,-1.26,2.55,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
2.0,20008.0,Rear-right,-33.98,-35.72,-29.47,-34.11,-11.33,0.0,-1.26,2.55,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
