timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30292.0,Front-left,85.71,9.79,81.2,8.18,-13.69,-0.0,1.55,-0.66,5.93,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30293.0,Front-right,98.84,-67.8,94.33,-66.19,-13.69,0.0,1.55,-0.66,6.89,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30294.0,Front-left,86.66,17.39,82.15,15.78,-13.71,-0.16,1.6,-0.56,5.99,96.95,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30295.0,Front-left,82.23,10.19,77.72,8.58,-13.69,-0.0,1.55,-0.66,5.68,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30296.0,Front-left,83.18,17.74,78.67,16.13,-13.7,-0.11,1.61,-0.56,5.74,141.96,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30297.0,Front-right,105.27,-72.0,100.76,-70.39,-13.85,0.1,1.63,-0.78,7.28,701.15,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30298.0,Front-right,70.66,-5.58,66.15,-3.97,-13.69,-0.0,1.55,-0.66,4.83,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30299.0,Front-right,57.21,-3.36,52.7,-1.75,-8.29,-0.82,-2.26,1.7,6.36,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30300.0,Front-right,112.34,-76.62,107.84,-75.01,-14.44,0.53,1.91,-1.24,7.47,142.2,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30301.0,Front-right,121.45,-83.35,116.94,-81.74,-16.11,1.9,2.33,-2.08,7.26,42.98,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30302.0,Front-left,84.24,26.34,79.73,24.73,-13.82,-1.1,2.03,0.17,5.77,22.51,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30303.0,Front,49.21,1.31,44.7,0.0,0.5,-1.71,-2.35,1.58,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30304.0,Front,20.85,-0.16,16.35,0.0,0.1,-0.2,-2.61,1.19,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30306.0,Behind,-19.28,-0.14,-14.77,0.0,-0.41,0.22,0.77,-0.34,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30307.0,Behind,-37.06,-0.43,-32.55,0.0,-1.2,0.21,0.35,-0.17,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30309.0,Behind,-54.72,-0.69,-50.22,0.0,-2.02,0.13,0.09,-0.06,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30310.0,Behind,-73.24,-0.89,-68.73,0.0,-5.03,0.09,2.97,-1.25,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30312.0,Front-left,89.63,41.46,85.12,39.85,-14.89,-9.49,3.08,1.96,5.72,4.2,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30313.0,Front-left,86.63,45.49,82.12,43.88,-14.69,-7.25,3.4,2.43,5.59,6.05,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30292.0,Front-left,84.32,9.81,79.82,8.2,-13.29,-0.0,2.06,-0.88,6.01,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30293.0,Front-right,97.47,-67.78,92.96,-66.17,-13.29,0.0,2.06,-0.88,6.99,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30294.0,Front-left,85.27,17.39,80.76,15.78,-13.31,-0.14,2.15,-0.74,6.07,109.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30295.0,Front-left,80.85,10.21,76.34,8.6,-13.29,-0.0,2.06,-0.88,5.74,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30296.0,Front-left,81.79,17.75,77.28,16.14,-13.3,-0.1,2.1,-0.82,5.81,155.02,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30297.0,Front-right,103.89,-71.96,99.38,-70.35,-13.43,0.09,2.16,-1.01,7.4,778.92,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30298.0,Front-right,69.28,-5.56,64.77,-3.95,-13.29,-0.0,2.06,-0.88,4.87,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30299.0,Front-right,56.34,-3.43,51.83,-1.82,-8.34,-0.76,-1.74,1.48,6.22,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,30300.0,Front-right,110.91,-76.55,106.4,-74.94,-14.0,0.49,2.37,-1.37,7.6,151.77,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30301.0,Front-right,119.85,-83.14,115.34,-81.53,-15.59,1.8,2.89,-2.38,7.4,45.22,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30302.0,Front-left,82.84,26.25,78.33,24.64,-13.41,-1.01,2.57,-0.0,5.84,24.42,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30303.0,Front,49.21,1.14,44.7,0.0,0.43,-1.8,-1.81,1.41,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30304.0,Front,20.82,-0.17,16.32,0.0,0.15,-0.2,-1.17,0.55,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30306.0,Behind,-19.35,-0.12,-14.84,0.0,-0.22,0.22,0.27,-0.15,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30307.0,Behind,-37.2,-0.42,-32.69,0.0,-0.95,0.21,0.29,-0.16,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30309.0,Behind,-54.94,-0.69,-50.43,0.0,-1.67,0.13,1.15,-0.5,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30310.0,Behind,-73.74,-0.9,-69.24,0.0,-4.5,0.1,3.28,-1.38,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30312.0,Front-left,88.12,40.56,83.61,38.95,-14.44,-9.13,3.8,2.09,5.79,4.27,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30313.0,Front-left,85.14,44.81,80.63,43.2,-14.23,-6.98,3.92,2.23,5.67,6.19,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30292.0,Front-left,82.97,9.83,78.46,8.22,-13.01,-0.0,1.56,-0.66,6.03,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,30293.0,Front-right,96.13,-67.76,91.62,-66.15,-13.01,0.0,1.56,-0.66,7.04,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,30294.0,Front-left,83.92,17.39,79.41,15.78,-13.02,-0.13,1.61,-0.57,6.1,118.86,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30295.0,Front-left,79.49,10.22,74.99,8.61,-13.01,-0.0,1.56,-0.66,5.76,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,30296.0,Front-left,80.44,17.75,75.93,16.14,-13.02,-0.09,1.6,-0.6,5.83,173.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30297.0,Front-right,102.54,-71.94,98.03,-70.33,-13.14,0.08,1.64,-0.78,7.46,864.58,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30298.0,Front-right,67.93,-5.55,63.42,-3.94,-13.01,-0.0,1.56,-0.66,4.88,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,30299.0,Front-right,55.45,-3.49,50.94,-1.88,-8.5,-0.7,-2.24,1.7,5.99,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
3.0,30300.0,Front-right,109.5,-76.49,104.99,-74.88,-13.67,0.46,1.89,-1.2,7.68,164.14,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30301.0,Front-right,118.29,-82.95,113.78,-81.34,-15.19,1.71,2.38,-2.15,7.49,47.61,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30302.0,Front-left,81.47,26.17,76.97,24.56,-13.12,-0.94,1.93,-0.02,5.86,26.07,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30303.0,Front,49.2,0.96,44.69,0.0,0.26,-1.82,-2.3,1.65,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30304.0,Front,20.79,-0.19,16.29,0.0,0.12,-0.19,-1.16,0.54,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30306.0,Behind,-19.4,-0.1,-14.89,0.0,-0.13,0.22,-0.74,0.27,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30307.0,Behind,-37.32,-0.41,-32.82,0.0,-0.77,0.21,0.91,-0.4,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30309.0,Behind,-55.14,-0.68,-50.63,0.0,-1.46,0.13,0.53,-0.24,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30310.0,Behind,-74.2,-0.9,-69.69,0.0,-4.02,0.1,3.24,-1.36,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30312.0,Front-left,86.65,39.69,82.15,38.08,-14.1,-8.77,3.47,2.63,5.83,4.34,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30313.0,Front-left,83.69,44.14,79.18,42.53,-13.9,-6.77,2.87,1.56,5.7,6.28,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30292.0,Front-left,81.66,9.8,77.15,8.19,-12.62,-0.0,1.99,-0.85,6.11,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
4.0,30293.0,Front-right,94.8,-67.79,90.29,-66.18,-12.62,0.0,1.99,-0.85,7.15,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
4.0,30294.0,Front-left,82.61,17.35,78.1,15.74,-12.64,-0.12,2.05,-0.74,6.18,133.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30295.0,Front-left,78.18,10.19,73.67,8.58,-12.62,-0.0,1.99,-0.85,5.84,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
4.0,30296.0,Front-left,79.13,17.72,74.62,16.11,-12.63,-0.09,2.02,-0.79,5.91,188.95,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30297.0,Front-right,101.19,-71.96,96.68,-70.35,-12.74,0.07,2.08,-0.98,7.59,960.72,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30298.0,Front-right,66.61,-5.57,62.1,-3.96,-12.62,-0.0,1.99,-0.85,4.92,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
4.0,30299.0,Front-right,54.55,-3.57,50.04,-1.96,-8.55,-0.64,-1.81,1.53,5.85,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
4.0,30300.0,Front-right,108.1,-76.48,103.59,-74.87,-13.24,0.43,2.13,-1.07,7.83,175.1,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30301.0,Front-right,116.73,-82.82,112.23,-81.21,-14.72,1.64,2.74,-2.2,7.62,49.4,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30302.0,Front-left,80.16,26.05,75.65,24.44,-12.73,-0.86,2.37,-0.2,5.94,28.46,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30303.0,Front,49.17,0.76,44.66,0.0,0.19,-1.82,-1.86,1.48,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30304.0,Front,20.76,-0.22,16.25,0.0,0.15,-0.19,-0.66,0.33,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30306.0,Behind,-19.44,-0.08,-14.93,0.0,0.14,0.21,0.53,-0.25,110.0,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30307.0,Behind,-37.43,-0.37,-32.92,0.0,-0.5,0.2,1.28,-0.56,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30309.0,Behind,-55.3,-0.66,-50.79,0.0,-1.13,0.13,0.76,-0.34,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30310.0,Behind,-74.6,-0.86,-70.09,0.0,-3.42,0.1,3.89,-1.63,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
