timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30267.0,Front,7.6,0.25,3.09,0.0,-0.53,0.0,0.84,-0.35,5.89,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,30270.0,Front-left,71.73,22.71,67.22,21.1,-9.63,-0.05,-3.31,1.37,6.98,452.19,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30271.0,Front-left,113.49,25.43,108.98,23.82,-12.68,0.73,1.94,-0.9,8.6,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30272.0,Front-right,19.88,-12.29,15.37,-10.68,-0.53,0.0,0.84,-0.35,29.23,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30273.0,Front-left,127.69,19.75,123.18,18.14,-4.47,9.25,0.85,-2.07,27.57,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30274.0,Behind,-7.93,0.1,-3.43,0.0,-0.11,-0.01,1.1,-0.47,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30275.0,Front-right,23.08,-13.2,18.57,-11.59,0.11,3.07,4.43,4.89,inf,3.77,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30276.0,Front-right,19.11,-27.02,14.6,-25.41,1.38,4.86,3.02,1.89,inf,5.22,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30277.0,Front-right,13.87,-36.17,9.36,-34.56,1.5,8.5,3.48,3.25,inf,4.06,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30267.0,Front,7.56,0.24,3.05,0.0,-0.74,0.0,1.15,-0.48,4.1,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,30270.0,Front-left,71.79,22.54,67.29,20.93,-8.39,4.06,-1.69,3.0,8.02,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30271.0,Front-left,112.26,25.29,107.75,23.68,-13.1,0.64,2.86,-1.3,8.22,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30272.0,Front-right,19.81,-12.32,15.3,-10.71,-0.74,0.0,1.15,-0.48,20.59,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30273.0,Front-left,127.2,20.31,122.69,18.7,-6.08,8.78,1.4,-2.14,20.18,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30274.0,Behind,-7.94,0.11,-3.43,0.0,-0.35,-0.01,1.26,-0.53,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30275.0,Front-right,23.06,-12.99,18.56,-11.38,-0.24,2.45,4.73,4.77,75.86,4.64,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30276.0,Front-right,19.19,-26.59,14.69,-24.98,1.01,4.6,3.11,1.57,inf,5.43,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
