timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,20025.0,Front-right,75.49,-62.78,70.98,-61.17,-3.97,-0.0,-0.65,0.54,17.89,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20026.0,Front-right,94.54,-53.58,90.03,-51.97,2.88,4.84,-1.74,0.62,inf,10.73,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20027.0,Front-right,65.3,-62.19,60.79,-60.58,-2.94,-1.25,-0.65,-0.77,20.65,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20028.0,Front-right,60.32,-55.42,55.81,-53.81,-2.99,-1.35,-0.71,-0.48,18.67,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20029.0,Front-right,52.91,-45.36,48.4,-43.75,-1.01,-3.96,-0.77,-1.82,47.79,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20030.0,Front-right,42.03,-30.77,37.52,-29.16,0.62,-6.15,-0.69,-0.32,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,20031.0,Front-right,81.18,-58.74,76.67,-57.13,-3.97,-0.0,-0.65,0.54,19.32,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20032.0,Front-right,29.39,-14.49,24.88,-12.88,0.77,-5.68,-0.65,1.24,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,20033.0,Front-right,15.5,-2.42,10.99,-0.81,1.52,-1.93,-1.14,1.35,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,20035.0,Front-right,22.18,-1.81,17.67,-0.2,-15.52,7.62,-0.61,0.42,1.14,0.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20036.0,Behind,-12.88,-0.46,-8.38,0.0,-1.4,0.14,-1.34,1.05,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,20037.0,Front-right,70.54,-67.38,66.03,-65.77,-3.28,10.85,-1.2,-0.05,20.13,6.06,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20038.0,Behind,-23.13,-1.0,-18.62,0.0,-2.78,0.06,-1.23,0.96,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,20039.0,Front-right,59.34,-85.26,54.83,-83.65,1.9,7.93,-1.38,0.35,inf,10.55,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20040.0,Front-right,87.51,-54.27,83.0,-52.66,-4.89,-0.65,-1.66,0.61,16.97,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20041.0,Behind,-31.24,-1.43,-26.74,0.0,-3.76,0.01,-0.97,0.78,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,20042.0,Front-right,48.13,-100.99,43.62,-99.38,2.18,8.81,0.11,0.75,inf,11.28,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20043.0,Rear-right,-38.31,-1.8,-33.8,-0.19,-3.97,0.0,-0.65,0.54,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20044.0,Front-right,95.43,-48.66,90.93,-47.05,-6.35,-1.69,-2.12,0.65,14.32,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20045.0,Rear-right,-45.33,-2.18,-40.82,-0.57,-3.97,0.0,-0.65,0.54,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20046.0,Front-right,115.46,-34.49,110.95,-32.88,-8.25,-3.03,-0.33,0.51,13.46,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,20025.0,Front-right,75.29,-62.53,70.78,-60.92,-3.75,-0.0,-1.03,0.85,18.88,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,20026.0,Front-right,95.13,-52.68,90.62,-51.07,3.17,4.93,-2.08,0.93,inf,10.37,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,20027.0,Front-right,65.13,-62.01,60.63,-60.4,-2.72,-1.24,-1.03,-0.45,22.29,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,20028.0,Front-right,60.19,-55.35,55.68,-53.74,-2.83,-1.26,-1.09,-0.16,19.7,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,20029.0,Front-right,52.94,-45.57,48.43,-43.96,-0.92,-3.76,-1.14,-1.51,52.53,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,20030.0,Front-right,42.18,-31.24,37.67,-29.63,0.81,-6.07,-1.07,0.0,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
2.0,20031.0,Front-right,80.97,-58.47,76.46,-56.86,-3.75,-0.0,-1.03,0.85,20.4,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,20032.0,Front-right,29.51,-14.96,25.0,-13.35,1.05,-5.71,-1.03,1.56,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
2.0,20033.0,Front-right,15.66,-2.56,11.15,-0.95,1.84,-1.95,-1.52,1.67,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
2.0,20035.0,Front,20.62,-0.97,16.11,0.0,-15.34,7.58,-0.99,0.74,1.05,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,20036.0,Behind,-13.02,-0.49,-8.52,0.0,-1.09,0.15,-1.72,1.37,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,20037.0,Front-right,70.25,-66.03,65.74,-64.42,-4.99,10.88,-1.47,0.19,13.17,5.92,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,20038.0,Behind,-23.41,-1.07,-18.9,0.0,-2.49,0.07,-1.6,1.28,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,20039.0,Front-right,59.81,-84.26,55.3,-82.65,2.14,8.01,-1.76,0.67,inf,10.32,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,20040.0,Front-right,87.19,-54.04,82.69,-52.43,-4.59,-0.6,-2.04,0.93,18.02,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,20041.0,Behind,-31.62,-1.53,-27.11,0.0,-3.5,0.01,-1.35,1.1,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,20042.0,Front-right,48.67,-99.95,44.16,-98.34,2.33,8.76,-0.26,1.07,inf,11.22,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,20043.0,Rear-right,-38.71,-1.93,-34.2,-0.32,-3.75,0.0,-1.03,0.85,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
2.0,20044.0,Front-right,94.96,-48.51,90.45,-46.9,-6.01,-1.61,-2.5,0.97,15.06,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,20045.0,Rear-right,-45.72,-2.33,-41.21,-0.72,-3.75,0.0,-1.03,0.85,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
2.0,20046.0,Front-right,114.74,-34.42,110.23,-32.81,-8.04,-3.06,-0.71,0.83,13.71,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
3.0,20025.0,Front-right,74.9,-62.54,70.39,-60.93,-3.68,-0.0,-0.05,0.04,19.15,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,20026.0,Front-right,95.56,-52.11,91.05,-50.5,3.33,4.99,-1.1,0.12,inf,10.13,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,20027.0,Front-right,64.78,-62.06,60.27,-60.45,-2.73,-1.14,-0.06,-1.26,22.06,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
3.0,20028.0,Front-right,59.89,-55.47,55.38,-53.86,-2.81,-1.18,-0.12,-0.97,19.69,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
