ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
20055,0,-4.5569,-11.7998,1.2707202063728995,3.6829,0.1186,518,207,200.0
20055,1,-4.4508,-11.4569,1.2707202063728995,3.6935,-0.2558,518,207,200.0
20055,2,-4.3347,-11.1146,1.243796476781727,3.6592,-0.5455,518,207,200.0
20055,3,-4.217,-10.7777,1.2346901475034533,3.5545,-0.9439,518,207,200.0
20055,4,-4.069,-10.4645,1.1293558103628747,3.4036,-1.0653,518,207,200.0
20055,5,-3.9025,-10.1614,1.068472530528627,3.2301,-1.1241,518,207,200.0
20055,6,-3.7511,-9.8697,1.092043715356566,3.0851,-1.0017,518,207,200.0
20055,7,-3.6009,-9.5979,1.0659497890698784,2.9109,-1.0782,518,207,200.0
20055,8,-3.4594,-9.3342,1.0783033794397077,2.7188,-1.1027,292,207,200.0
20055,9,-3.3358,-9.0789,1.1199200196051982,2.6061,-0.6484,292,207,200.0
20055,10,-3.2101,-8.8444,1.078738674209527,2.495,-0.6143,292,207,200.0
20055,11,-3.1006,-8.615,1.1254468688704051,2.3868,-0.5819,292,207,200.0
20055,12,-2.9987,-8.3911,1.1436978338374213,2.3248,-0.3608,292,207,200.0
20055,13,-2.8901,-8.1807,1.094304694246134,2.2575,-0.3719,292,207,200.0
20055,14,-2.7952,-7.9708,1.1461807588113797,2.1867,-0.3769,292,207,200.0
20055,15,-2.7138,-7.7626,1.19809839706091,2.1928,0.2332,292,207,200.0
20055,16,-2.6296,-7.5606,1.1758646095565182,2.2817,0.6375,292,207,200.0
20055,17,-2.5556,-7.347,1.2372947744187206,2.4468,1.0051,292,207,200.0
20055,18,-2.486,-7.1183,1.275372889125712,2.6013,1.0385,292,207,200.0
20055,19,-2.4031,-6.8797,1.2364008973659697,2.8546,1.5019,292,207,200.0
20055,20,-2.3255,-6.6169,1.2836739570744349,3.191,1.8826,292,207,200.0
20055,21,-2.2372,-6.3265,1.2756158599192304,3.4053,1.2164,292,207,200.0
20055,22,-2.1226,-6.0176,1.2155425159149371,3.665,1.4195,292,207,200.0
20055,23,-1.9991,-5.6869,1.2133850270606312,3.96,1.5682,292,207,200.0
20055,24,-1.8653,-5.3299,1.212209852506768,4.1265,0.8897,292,207,200.0
20055,25,-1.7179,-4.9537,1.1973676879158244,4.3076,0.9475,292,207,200.0
20055,26,-1.5652,-4.5606,1.2002856535789173,4.4993,0.9822,292,207,200.0
20055,27,-1.4057,-4.1502,1.2001167105451325,4.5948,0.4623,292,207,200.0
20055,28,-1.2414,-3.7262,1.2011120379995954,4.6839,0.4293,292,207,200.0
20055,29,-1.0731,-3.2937,1.1996930577553548,4.767,0.3954,292,207,200.0
20055,30,-0.899,-2.8543,1.19355097851264,4.8025,0.1561,292,207,200.0
20055,31,-0.7246,-2.4087,1.1977409139369275,4.8307,0.122,292,207,200.0
20055,32,-0.5468,-1.961,1.192757081641573,4.8523,0.0915,292,207,200.0
20055,33,-0.3652,-1.5121,1.1863784767442196,4.8559,-0.0089,292,207,200.0
20055,34,-0.1839,-1.0617,1.188109887351804,4.849,-0.0586,292,207,200.0
20055,35,0.0007,-0.6128,1.1806487440387117,4.8326,-0.104,292,207,200.0
20055,36,0.1862,-0.1655,1.1776731695202995,4.8157,-0.1155,292,207,200.0
20055,37,0.3713,0.2801,1.1770892693548054,4.7865,-0.1751,292,207,200.0
20055,38,0.5562,0.7233,1.1755566976184095,4.7459,-0.2302,292,207,200.0
20055,39,0.7406,1.1629,1.173617036330368,4.7131,-0.2114,292,207,200.0
20055,40,0.9236,1.5992,1.173647717884732,4.6621,-0.2981,292,207,200.0
20055,41,1.1054,2.0314,1.172625622232507,4.5947,-0.3754,292,207,200.0
20055,42,1.2859,2.4577,1.1702725635577476,4.5169,-0.5769,292,207,200.0
20055,43,1.4652,2.8773,1.1669692576695685,4.3694,-0.8839,292,207,200.0
20055,44,1.6441,3.2845,1.1568409878105554,4.1687,-1.1097,292,207,200.0
20055,45,1.8193,3.6744,1.1484864122138705,4.0412,-0.7159,292,207,200.0
20055,46,1.9851,4.0502,1.1552911283003189,3.8839,-0.853,292,207,200.0
20055,47,2.1447,4.4131,1.1564649215889031,3.7016,-0.966,292,207,200.0
20055,48,2.297,4.7607,1.1578427103938882,3.5631,-0.8872,292,207,200.0
20055,49,2.4423,5.0943,1.160022467682107,3.3527,-1.2019,292,207,200.0
