ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
14,0,18.725,0.793,-3.0131201661759563,5.6236,0.1451,832,3912,100.0
14,1,18.1723,0.7216,-3.0131201661759563,5.5536,-0.8183,832,3912,100.0
14,2,17.6165,0.6498,-3.013120998662981,5.3069,-1.623,832,3912,100.0
14,3,17.0766,0.5797,-3.0124761157332918,5.0491,-1.7324,832,3912,100.0
14,4,16.5616,0.5128,-3.0124131245965926,4.6271,-2.4544,832,3912,100.0
14,5,16.0807,0.4501,-3.011943455456659,4.0806,-2.9775,832,3912,100.0
14,6,15.6481,0.3936,-3.0117221206254747,3.7395,-1.9038,832,3912,100.0
14,7,15.2596,0.343,-3.012077190700183,3.3264,-2.2088,832,3912,100.0
14,8,14.9088,0.2974,-3.0123288625667,2.8634,-2.4037,832,3912,100.0
14,9,14.6016,0.2575,-3.012432891212528,2.598,-1.4398,832,3912,100.0
14,10,14.3303,0.2225,-3.013292816896123,2.2921,-1.6083,832,3912,100.0
14,11,14.0875,0.1915,-3.014602619028485,1.9594,-1.7073,832,3912,100.0
14,12,13.8765,0.1644,-3.013855944921172,1.7727,-1.0058,832,3912,100.0
14,13,13.6912,0.1409,-3.0154447132253743,1.5601,-1.112,832,3912,100.0
14,14,13.5257,0.1196,-3.013595364884346,1.3309,-1.1722,832,3912,100.0
14,15,13.3822,0.1013,-3.0147511684115917,1.2031,-0.6873,832,3912,100.0
14,16,13.2564,0.0853,-3.0150858626771293,1.0581,-0.7575,832,3912,100.0
14,17,13.1441,0.0711,-3.015813158582063,0.9021,-0.7969,832,3912,100.0
14,18,13.0468,0.0588,-3.0158464875616002,0.8153,-0.4665,832,3912,100.0
14,19,12.9615,0.048,-3.0156508167511853,0.7169,-0.5138,832,3912,100.0
14,20,12.8854,0.0383,-3.01481244148578,0.6111,-0.5401,832,3912,100.0
14,21,12.8195,0.03,-3.0163039524983115,0.5523,-0.3161,832,3912,100.0
14,22,12.7617,0.0226,-3.0142576763783686,0.4856,-0.348,832,3912,100.0
14,23,12.7102,0.0161,-3.016042916481265,0.414,-0.3658,832,3912,100.0
14,24,12.6655,0.0104,-3.014760372616073,0.3742,-0.214,832,3912,100.0
14,25,12.6264,0.0054,-3.0144056968215205,0.3291,-0.2356,832,3912,100.0
14,26,12.5914,0.001,-3.016534424278508,0.2806,-0.2476,832,3912,100.0
14,27,12.5612,-0.0028,-3.016422663298459,0.2536,-0.1449,832,3912,100.0
14,28,12.5347,-0.0062,-3.013987902609486,0.2231,-0.1595,832,3912,100.0
14,29,12.511,-0.0092,-3.0156800279040032,0.1903,-0.1676,832,3912,100.0
14,30,12.4905,-0.0118,-3.0154369407012376,0.172,-0.0981,832,3912,100.0
14,31,12.4725,-0.014,-3.019973630328451,0.1513,-0.108,832,3912,100.0
14,32,12.4564,-0.0161,-3.0118901164338796,0.1291,-0.1135,832,3912,100.0
14,33,12.4425,-0.0178,-3.019894871566694,0.1167,-0.0664,832,3912,100.0
14,34,12.4303,-0.0194,-3.0111893457006595,0.1028,-0.0731,832,3912,100.0
14,35,12.4194,-0.0207,-3.0228873164466297,0.0877,-0.0768,832,3912,100.0
14,36,12.4099,-0.0219,-3.0159423229799365,0.0793,-0.0449,832,3912,100.0
14,37,12.4016,-0.023,-3.0098303871118697,0.0699,-0.0495,832,3912,100.0
14,38,12.3942,-0.0239,-3.0205654337805963,0.0597,-0.052,832,3912,100.0
