ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
30732,0,-415.2092,-356.2742,-2.1351268282367157,9.6929,-1.3377,867,2147,150.0
30732,1,-415.7325,-357.1009,-2.1351268282367157,9.3138,-2.4079,867,2147,150.0
30732,2,-416.2416,-357.9055,-2.1349398223316385,8.7475,-3.2106,867,2147,150.0
30732,3,-416.7252,-358.6698,-2.1349391604310544,8.3629,-2.2159,867,2147,150.0
30732,4,-417.1832,-359.3936,-2.134964615802798,7.8713,-2.6752,867,2147,150.0
30732,5,-417.6176,-360.0801,-2.134967087621478,7.3029,-2.9832,867,2147,150.0
30732,6,-418.0236,-360.7217,-2.134979992420429,6.9868,-1.6623,867,2147,150.0
30732,7,-418.4058,-361.3257,-2.134971737393161,6.6408,-1.7904,867,2147,150.0
30732,8,-418.7703,-361.9016,-2.1350723623472847,6.2735,-1.8758,867,2147,150.0
30732,9,-419.1158,-362.4473,-2.135221838708569,6.0774,-1.0177,867,2147,150.0
30732,10,-419.4461,-362.9693,-2.134955430410974,5.8686,-1.0645,867,2147,150.0
30732,11,-419.7656,-363.474,-2.135163000243248,5.6538,-1.0783,867,2147,150.0
30732,12,-420.0738,-363.9608,-2.135209316198329,5.5326,-0.6668,867,2147,150.0
30732,13,-420.3731,-364.4336,-2.135154353981842,5.3894,-0.7591,867,2147,150.0
30732,14,-420.6653,-364.8951,-2.135236833224546,5.2313,-0.816,867,2147,150.0
30732,15,-420.9494,-365.3438,-2.1352437621309948,5.138,-0.5206,867,2147,150.0
30732,16,-421.2269,-365.7821,-2.135219152594912,5.0251,-0.6032,867,2147,150.0
30732,17,-421.4988,-366.2115,-2.1352770684722016,4.8987,-0.6559,867,2147,150.0
30732,18,-421.7642,-366.6308,-2.1350990023506253,4.8234,-0.4208,867,2147,150.0
30732,19,-422.0244,-367.0417,-2.135302029145976,4.732,-0.4891,867,2147,150.0
30732,20,-422.28,-367.4454,-2.1352301664012403,4.6294,-0.5328,867,2147,150.0
30732,21,-422.5305,-367.8409,-2.135395796555617,4.5683,-0.3421,867,2147,150.0
30732,22,-422.7765,-368.2296,-2.1350412637862206,4.4939,-0.3979,867,2147,150.0
30732,23,-423.019,-368.6125,-2.1353595071603206,4.4104,-0.4336,867,2147,150.0
30732,24,-423.2572,-368.9887,-2.1352518814319112,4.3606,-0.2785,867,2147,150.0
30732,25,-423.4918,-369.3593,-2.135147427517297,4.3001,-0.3239,867,2147,150.0
30732,26,-423.7235,-369.7253,-2.135170691113549,4.2321,-0.353,867,2147,150.0
30732,27,-423.9517,-370.0858,-2.1351347095634194,4.1976,-0.1693,867,2147,150.0
30732,28,-424.1771,-370.4419,-2.1351051228316447,4.1644,-0.1622,867,2147,150.0
30732,29,-424.4007,-370.7952,-2.1350491667334133,4.1327,-0.1551,867,2147,150.0
30732,30,-424.6225,-371.1458,-2.134863419423337,4.1168,-0.0812,867,2147,150.0
30732,31,-424.843,-371.4943,-2.1349218678512503,4.1002,-0.0844,867,2147,150.0
30732,32,-425.0627,-371.8415,-2.134968196101293,4.0831,-0.0872,867,2147,150.0
30732,33,-425.2814,-372.1873,-2.1347325172962925,4.0736,-0.0507,867,2147,150.0
30732,34,-425.4995,-372.532,-2.1349307847987697,4.0628,-0.0571,867,2147,150.0
30732,35,-425.7171,-372.8757,-2.135206500228135,4.0508,-0.063,867,2147,150.0
30732,36,-425.9341,-373.2185,-2.135143606216585,4.0437,-0.0395,867,2147,150.0
30732,37,-426.1507,-373.5604,-2.1354979182857603,4.035,-0.0469,867,2147,150.0
30732,38,-426.367,-373.9016,-2.1357979056903598,4.025,-0.0536,867,2147,150.0
30732,39,-426.5827,-374.242,-2.1356033115641098,4.0188,-0.0349,867,2147,150.0
30732,40,-426.7983,-374.5815,-2.136591089911452,4.0111,-0.0423,867,2147,150.0
30732,41,-427.0135,-374.9205,-2.1364177020089787,4.0019,-0.0492,867,2147,150.0
30732,42,-427.2283,-375.2587,-2.136644959531244,3.9962,-0.0325,867,2147,150.0
30732,43,-427.4429,-375.5961,-2.1372953770676317,3.989,-0.0398,867,2147,150.0
30732,44,-427.6572,-375.9331,-2.137199067020072,3.9803,-0.0465,872,2147,150.0
30732,45,-427.8713,-376.2691,-2.1381223063321184,3.9749,-0.0309,872,2147,150.0
30732,46,-428.085,-376.6046,-2.1379497306263318,3.968,-0.0379,872,2147,150.0
30732,47,-428.2985,-376.9395,-2.13833660547226,3.9598,-0.0444,872,2147,150.0
30732,48,-428.5118,-377.2736,-2.1389960745846395,3.9556,-0.0193,872,2147,150.0
30732,49,-428.7248,-377.6072,-2.1390369953242274,3.952,-0.0166,872,2147,150.0
30732,50,-428.9378,-377.9403,-2.1397175448424037,3.949,-0.014,872,2147,150.0
30732,51,-429.1506,-378.2731,-2.139700129272147,3.9477,-0.0061,872,2147,150.0
30732,52,-429.3635,-378.6057,-2.140186300532255,3.9465,-0.0052,872,2147,150.0
30732,53,-429.5763,-378.938,-2.140382734934156,3.9456,-0.0044,872,2147,150.0
30732,54,-429.7891,-379.2703,-2.1403827349340783,3.938,-0.0711,872,2147,150.0
30732,55,-430.0018,-379.6024,-2.1404426889024863,3.918,-0.1262,872,2147,150.0
30732,56,-430.2138,-379.9332,-2.140726907630145,3.8884,-0.1675,872,2147,150.0
30732,57,-430.4244,-380.2619,-2.1406100745072347,3.7841,-0.9316,872,2147,150.0
