timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30730.0,Front,11.21,-0.0,6.7,0.0,3.88,0.0,-1.4,-2.21,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30731.0,Front-right,67.43,-169.58,62.92,-167.97,-9.16,13.47,-2.09,-1.51,6.87,12.47,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30733.0,Front-right,21.24,-7.0,16.73,-5.39,0.93,-0.01,1.25,1.97,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30734.0,Front-right,69.72,-105.95,65.21,-104.34,-8.27,16.34,-0.8,-2.39,7.89,6.39,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30730.0,Front,11.58,-0.0,7.07,0.0,4.47,-0.0,-1.7,-2.68,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30731.0,Front-right,66.46,-168.24,61.95,-166.63,-8.6,13.51,-1.27,-3.0,7.21,12.33,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30733.0,Front-right,21.27,-7.01,16.77,-5.4,1.02,-0.03,0.83,1.29,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
2.0,30734.0,Front-right,68.85,-104.33,64.35,-102.72,-7.7,16.3,-1.55,-2.84,8.35,6.3,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30730.0,Front,11.99,-0.0,7.48,0.0,4.84,-0.0,-1.17,-1.86,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30731.0,Front-right,65.57,-166.89,61.06,-165.28,-8.21,13.47,-1.69,-1.55,7.44,12.27,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30733.0,Front-right,21.31,-7.01,16.8,-5.4,0.93,-0.03,1.36,2.12,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
3.0,30734.0,Front-right,68.05,-102.7,63.55,-101.09,-7.32,16.32,-0.95,-2.04,8.69,6.19,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30730.0,Front,12.45,-0.0,7.94,0.0,5.15,-0.0,0.5,0.79,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30731.0,Front-right,64.73,-165.54,60.22,-163.93,-7.72,13.48,-1.5,-2.21,7.8,12.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30733.0,Front-right,21.35,-7.02,16.84,-5.41,0.95,-0.04,1.12,1.73,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
4.0,30734.0,Front-right,67.3,-101.06,62.8,-99.45,-6.83,16.31,-1.61,-2.13,9.2,6.1,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30730.0,Front,12.9,-0.0,8.39,0.0,5.26,-0.0,1.04,1.64,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
5.0,30731.0,Front-right,63.93,-164.19,59.43,-162.58,-7.15,13.47,-2.17,-2.15,8.31,12.07,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30733.0,Front-right,21.38,-7.02,16.87,-5.41,1.04,-0.04,0.96,1.47,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
