obstacle_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id
20038,1,48.9138,63.6249,0.8982,10.3629,0.3581,1210
20038,2,49.5878,64.4712,0.8982,10.3923,0.2937,1210
20038,3,50.2626,65.3185,0.8982,10.4217,0.2937,1210
20038,4,50.9382,66.1668,0.8982,10.4510,0.2937,1210
20038,5,51.6145,67.0159,0.8982,10.4804,0.2937,1210
20038,6,52.2915,67.8660,0.8982,10.5098,0.2937,1210
20038,7,52.9691,68.7168,0.8982,10.5336,0.2383,1210
20038,8,53.6473,69.5683,0.8982,10.5575,0.2383,1210
20038,9,54.3261,70.4206,0.8982,10.5813,0.2383,1210
20038,10,55.0055,71.2736,0.8982,10.6052,0.2383,1210
20038,11,55.6854,72.1273,0.8982,10.6290,0.2383,1210
20038,12,56.3658,72.9816,0.8982,10.6482,0.1917,1210
20038,13,57.0467,73.8365,0.8982,10.6673,0.1917,1210
20038,14,57.7280,74.6919,0.8982,10.6865,0.1917,1210
20038,15,58.4098,75.5480,0.8982,10.7057,0.1917,1210
20038,16,59.0921,76.4046,0.8982,10.7249,0.1917,1210
20038,17,59.7747,77.2616,0.8982,10.7402,0.1530,1210
20038,18,60.4576,78.1191,0.8982,10.7555,0.1530,1210
20038,19,61.1409,78.9771,0.8982,10.7708,0.1530,1210
20038,20,61.8246,79.8355,0.8982,10.7861,0.1530,1210
20038,21,62.5086,80.6944,0.8982,10.8014,0.1530,1210
20038,22,63.1929,81.5536,0.8982,10.8135,0.1213,1210
20038,23,63.8775,82.4131,0.8982,10.8256,0.1213,1210
20038,24,64.5624,83.2731,0.8982,10.8378,0.1213,1210
20038,25,65.2476,84.1333,0.8982,10.8499,0.1213,1210
20038,26,65.9330,84.9939,0.8982,10.8621,0.1213,1210
20038,27,66.6187,85.8548,0.8982,10.8716,0.0958,1210
20038,28,67.3045,86.7160,0.8982,10.8812,0.0958,1210
20038,29,67.9906,87.5774,0.8982,10.8908,0.0958,1210
20038,30,68.6864,88.4315,0.8850,10.9004,0.0958,1210
20038,31,69.3842,89.2844,0.8850,10.9100,0.0958,1210
20038,32,70.0822,90.1375,0.8850,10.9175,0.0753,1210
20038,33,70.7803,90.9908,0.8850,10.9250,0.0753,1210
20038,34,71.4786,91.8444,0.8850,10.9326,0.0753,1210
20038,35,72.1771,92.6981,0.8850,10.9401,0.0753,1210
20038,36,72.8758,93.5520,0.8850,10.9476,0.0753,1210
20038,37,73.5746,94.4061,0.8850,10.9535,0.0590,1210
20038,38,74.2735,95.2604,0.8850,10.9594,0.0590,1210
20038,39,74.9726,96.1149,0.8850,10.9653,0.0590,1210
20038,40,75.6718,96.9695,0.8850,10.9712,0.0590,1210
20038,41,76.3712,97.8242,0.8850,10.9771,0.0590,1210
20038,42,77.0706,98.6791,0.8850,10.9817,0.0461,1210
20038,43,77.7701,99.5342,0.8850,10.9863,0.0461,1210
20038,44,78.4698,100.3893,0.8850,10.9909,0.0461,1210
20038,45,79.1696,101.2446,0.8850,10.9956,0.0461,1210
20038,46,79.8694,102.1000,0.8850,11.0002,0.0461,1210
20038,47,80.5694,102.9555,0.8850,11.0038,0.0359,1210
