timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30686.0,Front-left,38.05,8.22,33.54,6.61,-12.23,-0.49,-2.25,1.23,2.74,13.44,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30688.0,Front-right,27.92,-36.59,23.41,-34.98,-12.17,-11.91,-1.95,0.8,1.92,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30690.0,Front-left,38.28,15.99,33.77,14.38,-12.22,-0.26,-0.74,-0.4,2.76,55.6,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30691.0,Front-left,38.41,24.07,33.9,22.46,-12.22,-0.57,-0.34,-0.81,2.77,39.71,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30692.0,Front-right,27.48,-15.06,22.98,-13.45,-11.64,-8.61,-1.94,0.63,1.97,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30693.0,Front-left,27.49,4.3,22.98,2.69,-12.28,-4.53,-1.69,0.58,1.87,0.6,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30694.0,Front-left,31.0,5.73,26.49,4.12,-12.24,-3.13,-1.54,0.41,2.16,1.32,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30695.0,Front-right,17.86,-3.53,13.35,-1.92,-8.97,-0.0,2.52,2.5,1.49,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30696.0,Right,3.2,-3.5,0.0,-1.89,-6.91,-0.01,1.46,1.44,0.0,inf,Exact longitudinal alignment or co. Obstacle is moving away laterally to the right.
1.0,30697.0,Front,42.25,-0.07,37.74,0.0,0.97,-0.02,-2.1,-2.08,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30698.0,Front-left,34.5,6.41,29.99,4.8,-12.23,-1.81,-1.81,0.69,2.45,2.65,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30699.0,Rear-right,-11.58,-3.47,-7.07,-1.86,-5.94,-0.01,0.32,0.31,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30700.0,Front-left,38.45,33.25,33.95,31.64,-12.22,-1.57,-0.3,-0.85,2.78,20.1,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30701.0,Front-left,38.49,44.51,33.99,42.9,-12.23,-3.11,0.23,-1.39,2.78,13.79,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30702.0,Rear-right,-26.39,-3.45,-21.89,-1.84,-5.46,-0.01,0.45,0.44,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30703.0,Front-left,27.75,15.26,23.25,13.65,-12.32,-3.8,-1.39,0.3,1.89,3.59,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30704.0,Front-left,38.6,56.96,34.1,55.35,-12.29,-4.2,-0.2,-0.96,2.77,13.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30705.0,Front-left,31.37,20.37,26.86,18.76,-12.31,-5.3,0.11,-1.28,2.18,3.54,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30706.0,Front-left,38.84,69.97,34.33,68.36,-12.3,-4.74,0.45,-1.64,2.79,14.43,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30708.0,Front-left,34.94,32.11,30.44,30.5,-12.26,-9.41,1.04,-2.21,2.48,3.24,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30709.0,Front-left,27.94,29.9,23.43,28.29,-12.24,-5.68,-0.31,-0.84,1.91,4.98,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30710.0,Rear-right,-41.34,-3.42,-36.83,-1.81,-5.09,-0.01,-1.37,-1.36,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30711.0,Front-left,39.06,82.28,34.56,80.67,-12.3,-4.76,-0.25,-0.91,2.81,16.96,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30712.0,Front-left,28.02,48.64,23.51,47.03,-12.27,-8.3,-0.18,-0.98,1.92,5.67,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30713.0,Front-left,31.48,39.98,26.97,38.37,-12.25,-8.3,0.06,-1.22,2.2,4.62,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30714.0,Rear-right,-55.41,-3.39,-50.9,-1.78,-5.42,-0.01,-0.2,-0.2,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30715.0,Front-left,39.27,93.38,34.76,91.77,-12.29,-4.1,-0.78,-0.36,2.83,22.39,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30716.0,Behind,-18.75,0.04,-14.24,0.0,-0.18,-0.02,-0.72,-0.71,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30717.0,Rear-right,-66.65,-3.37,-62.14,-1.76,-6.87,-0.01,-1.28,-1.27,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30718.0,Front-left,31.97,76.61,27.46,75.0,-12.49,-14.81,-0.72,-0.42,2.2,5.06,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30719.0,Front-left,35.49,78.05,30.98,76.44,-12.45,-13.05,-0.44,-0.72,2.49,5.86,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30720.0,Behind,-34.59,0.07,-30.08,0.0,-1.42,-0.02,-1.36,-1.35,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
