timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30227.0,Front-right,52.79,-18.63,48.28,-17.02,-14.58,0.0,-0.49,0.07,3.31,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30228.0,Front-right,45.32,-9.08,40.82,-7.47,-14.58,-0.0,-0.49,0.07,2.8,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30229.0,Front-right,49.57,-26.76,45.06,-25.15,-14.16,1.1,-0.1,0.77,3.18,22.9,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30230.0,Front-right,45.68,-37.14,41.17,-35.53,-13.56,2.84,-0.04,0.92,3.04,12.52,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30231.0,Front-right,27.49,-85.18,22.98,-83.57,-11.34,7.16,0.0,0.85,2.03,11.68,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30232.0,Front-right,13.44,-4.27,8.93,-2.66,-2.13,-1.61,-0.51,0.07,4.19,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30233.0,Front,17.8,-1.33,13.29,0.0,2.28,-1.97,0.06,-0.07,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30235.0,Rear-right,-14.39,-3.71,-9.88,-2.1,-3.21,0.13,-1.06,0.14,inf,16.59,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30236.0,Rear-right,-29.48,-3.41,-24.97,-1.8,-4.62,-0.45,-1.98,0.34,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
2.0,30227.0,Front-right,51.39,-18.45,46.89,-16.84,-14.46,0.0,-0.67,0.09,3.24,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30228.0,Front-right,43.89,-8.92,39.39,-7.31,-14.46,-0.0,-0.67,0.09,2.72,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30229.0,Front-right,48.24,-26.48,43.73,-24.87,-14.07,1.02,-0.32,0.73,3.11,24.49,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
