timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30681.0,Front-right,13.71,-9.07,9.21,-7.46,-5.79,-2.95,-0.01,0.14,1.59,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30682.0,Front-left,14.51,56.41,10.0,54.8,-5.38,-2.57,0.32,-0.2,1.86,21.32,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30683.0,Front,12.86,0.09,8.35,0.0,0.03,0.04,0.32,0.31,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30685.0,Behind,-12.23,-0.0,-7.73,0.0,-0.37,-0.0,0.51,0.49,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30686.0,Front-left,14.93,36.22,10.42,34.61,-5.4,-2.75,-0.02,0.13,1.93,12.58,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30687.0,Front-left,14.05,72.59,9.54,70.98,-5.34,-2.93,0.7,-0.56,1.79,24.19,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30688.0,Behind,-21.98,0.01,-17.47,0.0,-2.07,-0.01,0.97,0.94,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30681.0,Front-right,13.14,-9.36,8.63,-7.75,-5.78,-2.93,-0.08,0.29,1.49,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,30682.0,Front-left,13.95,56.16,9.45,54.55,-5.36,-2.58,0.2,-0.04,1.76,21.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30683.0,Front,12.86,0.1,8.36,0.0,0.05,0.04,0.2,0.2,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30685.0,Behind,-12.27,-0.0,-7.76,0.0,-0.3,0.0,0.14,0.14,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30686.0,Front-left,14.38,35.95,9.87,34.34,-5.38,-2.73,-0.01,0.17,1.83,12.57,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30687.0,Front-left,13.5,72.3,8.99,70.69,-5.33,-2.93,0.05,0.1,1.69,24.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30688.0,Behind,-22.17,0.01,-17.66,0.0,-1.86,-0.0,1.32,1.28,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30681.0,Front-right,12.56,-9.65,8.05,-8.04,-5.78,-2.92,-0.27,0.54,1.39,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
3.0,30682.0,Front-left,13.41,55.9,8.91,54.29,-5.35,-2.59,-0.07,0.23,1.67,20.99,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30683.0,Front,12.87,0.1,8.36,0.0,0.05,0.04,-0.47,-0.47,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30685.0,Behind,-12.29,-0.0,-7.78,0.0,-0.13,0.0,0.96,0.94,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30686.0,Front-left,13.84,35.68,9.33,34.07,-5.36,-2.71,-0.45,0.61,1.74,12.57,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30687.0,Front-left,12.96,72.01,8.45,70.4,-5.31,-2.89,-0.3,0.45,1.59,24.33,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
