timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30276.0,Front-right,57.64,-15.74,53.13,-14.13,-12.41,7.4,-0.88,1.25,4.28,1.91,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30277.0,Front-left,46.22,39.76,41.72,38.15,-12.96,0.0,-0.86,1.26,3.22,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30278.0,Front-left,94.57,44.74,90.06,43.13,-21.19,-0.55,-1.59,2.19,4.25,79.05,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30279.0,Front-left,174.51,46.54,170.0,44.93,-21.2,0.09,-1.43,2.12,8.02,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30280.0,Front-right,56.25,-34.56,51.74,-32.95,-12.43,7.46,-1.45,0.92,4.16,4.42,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30281.0,Front-left,55.25,40.06,50.74,38.45,-12.91,-6.39,0.47,2.18,3.93,6.02,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30282.0,Front-left,78.09,43.64,73.59,42.03,-20.66,-0.51,-0.75,1.12,3.56,81.87,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30283.0,Front-right,61.48,-86.35,56.98,-84.74,-16.27,6.84,-0.74,1.47,3.5,12.38,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30284.0,Front-left,37.59,39.16,33.08,37.55,-11.88,0.07,-0.11,0.31,2.78,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30285.0,Front,14.06,0.0,9.55,0.0,3.2,-0.0,-0.74,1.08,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30286.0,Front-left,201.02,46.24,196.51,44.63,-19.99,0.08,-0.36,0.51,9.83,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30288.0,Behind,-12.27,-0.0,-7.76,0.0,-2.46,-0.0,-1.51,2.22,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30276.0,Front-right,56.38,-15.0,51.88,-13.39,-12.07,7.42,-1.51,1.48,4.3,1.8,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30277.0,Front-left,44.92,39.76,40.41,38.15,-12.6,0.0,-1.15,1.68,3.21,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30278.0,Front-left,92.44,44.67,87.93,43.06,-20.87,-0.55,-1.12,1.64,4.21,78.59,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30279.0,Front-left,172.38,46.53,167.87,44.92,-20.86,0.09,-1.08,1.58,8.05,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30280.0,Front-right,54.99,-33.83,50.48,-32.22,-12.06,7.41,-1.33,1.58,4.18,4.35,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30281.0,Front-left,53.95,39.41,49.44,37.8,-12.56,-6.56,0.38,2.74,3.94,5.77,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30282.0,Front-left,76.02,43.58,71.51,41.97,-20.29,-0.51,-1.63,2.29,3.52,82.01,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30283.0,Front-right,59.84,-85.67,55.34,-84.06,-15.82,6.89,-1.47,1.13,3.5,12.2,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30284.0,Front-left,36.38,39.17,31.88,37.56,-11.62,0.07,-0.64,1.04,2.74,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30285.0,Front,14.36,-0.0,9.85,0.0,3.55,-0.0,-0.97,1.43,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30286.0,Front-left,199.01,46.22,194.51,44.61,-19.63,0.08,-0.93,1.35,9.91,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30288.0,Behind,-12.52,0.0,-8.01,0.0,-1.95,-0.0,-1.93,2.83,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30276.0,Front-right,55.15,-14.27,50.64,-12.66,-11.94,7.43,-0.94,0.23,4.24,1.7,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30277.0,Front-left,43.65,39.75,39.14,38.14,-12.3,0.01,-2.03,2.64,3.18,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30278.0,Front-left,90.34,44.61,85.83,43.0,-20.65,-0.54,-0.43,0.62,4.16,78.98,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30279.0,Front-left,170.28,46.52,165.77,44.91,-20.67,0.1,-0.39,0.58,8.02,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30280.0,Front-right,53.76,-33.09,49.25,-31.48,-11.89,7.44,-0.33,0.59,4.14,4.23,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30281.0,Front-left,52.68,38.74,48.17,37.13,-12.39,-6.7,1.02,1.52,3.89,5.54,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30282.0,Front-left,73.97,43.52,69.46,41.91,-20.12,-0.51,-0.85,1.16,3.45,81.97,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30283.0,Front-right,58.25,-84.99,53.74,-83.38,-15.57,6.92,-0.73,-0.02,3.45,12.06,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30284.0,Front-left,35.2,39.17,30.69,37.56,-11.53,0.06,0.39,-0.42,2.66,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30285.0,Front,14.7,-0.0,10.19,0.0,3.71,-0.0,0.18,-0.27,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30286.0,Front-left,197.04,46.21,192.53,44.6,-19.47,0.08,0.1,-0.17,9.89,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30288.0,Behind,-12.72,0.0,-8.21,0.0,-1.61,-0.0,-1.45,2.13,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30276.0,Front-right,53.94,-13.51,49.44,-11.9,-11.9,7.6,-1.41,-0.41,4.15,1.57,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30277.0,Front-left,42.43,39.76,37.92,38.15,-11.93,0.03,-1.86,2.4,3.18,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30278.0,Front-left,88.27,44.55,83.76,42.94,-20.52,-0.54,-0.06,0.12,4.08,79.12,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30279.0,Front-left,168.2,46.53,163.69,44.92,-20.6,0.1,-0.11,0.15,7.94,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30280.0,Front-right,52.56,-32.35,48.05,-30.74,-11.78,7.43,0.31,0.62,4.08,4.14,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30281.0,Front-left,51.43,38.06,46.93,36.45,-12.29,-6.85,1.04,1.18,3.82,5.32,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30282.0,Front-left,71.95,43.47,67.44,41.86,-20.06,-0.51,-0.11,0.18,3.36,81.47,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30283.0,Front-right,56.7,-84.29,52.2,-82.68,-15.24,6.97,-0.03,0.6,3.42,11.85,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30284.0,Front-left,34.04,39.18,29.53,37.57,-11.46,0.06,-0.09,0.15,2.58,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30285.0,Front,15.07,-0.0,10.56,0.0,3.86,-0.0,-0.75,1.1,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30286.0,Front-left,195.09,46.22,190.58,44.61,-19.32,0.08,-0.59,0.88,9.86,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30288.0,Behind,-12.87,0.0,-8.37,0.0,-1.32,-0.0,-1.21,1.77,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
5.0,30276.0,Front-right,52.74,-12.74,48.24,-11.13,-11.9,7.76,-1.24,-0.61,4.05,1.43,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30277.0,Front-left,41.26,39.76,36.75,38.15,-11.61,0.05,-1.72,2.2,3.16,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
5.0,30278.0,Front-left,86.22,44.5,81.71,42.89,-20.44,-0.54,-0.76,0.98,4.0,79.34,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30279.0,Front-left,166.14,46.54,161.63,44.93,-20.52,0.1,-0.17,0.25,7.88,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
5.0,30280.0,Front-right,51.38,-31.61,46.87,-30.0,-11.73,7.41,0.78,0.61,4.0,4.05,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30281.0,Front-left,50.2,37.36,45.69,35.75,-12.25,-6.98,1.14,0.95,3.73,5.12,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30282.0,Front-left,69.94,43.42,65.43,41.81,-19.99,-0.51,-0.18,0.25,3.27,81.55,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30283.0,Front-right,55.19,-83.59,50.68,-81.98,-15.05,7.09,-0.2,-0.07,3.37,11.56,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30284.0,Front-left,32.89,39.18,28.38,37.57,-11.43,0.06,-0.08,0.12,2.48,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
5.0,30285.0,Front,15.44,-0.0,10.94,0.0,3.87,0.0,0.14,-0.21,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
5.0,30286.0,Front-left,193.15,46.22,188.64,44.61,-19.31,0.08,0.3,-0.45,9.77,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
5.0,30288.0,Behind,-13.0,0.0,-8.49,0.0,-1.12,-0.0,-1.03,1.51,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
6.0,30276.0,Front-right,51.55,-11.96,47.04,-10.35,-11.93,7.93,-1.28,-0.74,3.94,1.3,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,30277.0,Front-left,40.09,39.76,35.58,38.15,-11.34,0.06,-1.53,1.97,3.14,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
6.0,30278.0,Front-left,84.17,44.44,79.67,42.83,-20.43,-0.54,0.12,-0.15,3.9,79.12,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,30279.0,Front-left,164.09,46.54,159.58,44.93,-20.49,0.1,-0.25,0.37,7.79,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
