timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30294.0,Front-left,42.79,88.62,38.28,87.01,-11.0,-5.06,-4.35,-3.51,3.48,17.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30295.0,Behind,-42.01,-0.01,-37.5,0.0,0.46,0.0,-4.68,-3.63,81.37,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,30296.0,Front-left,40.16,100.94,35.66,99.33,-11.9,-5.15,-5.21,-2.72,3.0,19.29,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30297.0,Front-left,14.75,3.54,10.25,1.93,-0.7,-0.02,-4.89,-3.79,14.63,107.2,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30298.0,Front-right,64.21,-48.23,59.7,-46.62,-16.83,13.76,-3.99,-3.77,3.55,3.39,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30299.0,Left,-1.96,3.5,0.0,1.89,-1.69,0.0,-4.56,-3.53,0.0,inf,Exact longitudinal alignment or co. Obstacle is moving away laterally to the left.
1.0,30300.0,Front,24.39,0.18,19.88,0.0,-0.63,0.5,-1.26,-0.76,31.44,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,30301.0,Front-left,114.95,33.8,110.44,32.19,-24.38,-0.46,-3.75,-2.86,4.53,70.26,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30304.0,Front-right,73.02,-74.3,68.51,-72.69,-17.16,13.59,-4.38,-3.49,3.99,5.35,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30305.0,Rear-left,-57.83,3.48,-53.32,1.87,1.57,0.09,-4.08,-3.15,33.9,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the left.
1.0,30306.0,Behind,-98.75,-0.67,-94.24,0.0,0.07,0.35,-3.96,-3.04,1318.29,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,30307.0,Front-left,142.97,37.72,138.46,36.11,-19.31,0.01,-3.24,-2.51,7.17,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30308.0,Rear-left,-32.57,3.49,-28.06,1.88,1.65,0.0,-4.41,-3.42,16.99,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the left.
1.0,30309.0,Rear-left,-72.06,3.34,-67.55,1.73,-0.87,0.12,-4.75,-3.69,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,30310.0,Behind,-76.09,-0.2,-71.59,0.0,1.14,0.15,-4.7,-3.64,62.6,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,30294.0,Front-left,41.62,88.12,37.11,86.51,-9.67,-5.05,-5.66,-4.78,3.84,17.14,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30295.0,Behind,-42.01,-0.01,-37.51,0.0,1.77,0.01,-6.01,-4.65,21.18,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,30296.0,Front-left,38.9,100.44,34.4,98.83,-10.58,-5.14,-6.53,-4.03,3.25,19.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30297.0,Front-left,14.63,3.55,10.13,1.94,0.61,-0.02,-5.79,-4.48,inf,95.45,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30298.0,Front-right,62.5,-46.84,57.99,-45.23,-15.43,13.76,-6.46,-4.21,3.76,3.29,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30299.0,Left,-2.18,3.5,0.0,1.89,-0.29,0.0,-6.84,-5.3,0.0,inf,Exact longitudinal alignment or co. Obstacle is moving away laterally to the left.
2.0,30300.0,Front,24.24,0.25,19.74,0.0,0.27,0.64,-2.78,-1.86,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30301.0,Front-left,112.46,33.77,107.95,32.16,-22.99,-0.55,-6.67,-5.22,4.7,58.3,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30304.0,Front-right,71.27,-72.93,66.76,-71.32,-15.85,13.57,-5.52,-4.87,4.21,5.26,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30305.0,Rear-left,-57.73,3.47,-53.22,1.86,2.9,0.06,-6.54,-5.06,18.36,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the left.
2.0,30306.0,Behind,-98.79,-0.65,-94.28,0.0,1.41,0.34,-6.09,-4.72,66.85,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,30307.0,Front-left,140.96,37.76,136.45,36.15,-18.2,0.02,-4.64,-3.6,7.5,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30308.0,Rear-left,-32.45,3.49,-27.95,1.88,2.98,0.01,-6.25,-4.84,9.38,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the left.
2.0,30309.0,Rear-left,-72.19,3.34,-67.68,1.73,0.52,0.12,-6.68,-5.18,129.89,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the left.
2.0,30310.0,Behind,-76.03,-0.2,-71.52,0.0,2.49,0.15,-6.36,-4.93,28.67,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,30294.0,Front-left,40.63,87.6,36.12,85.99,-8.92,-5.04,-2.69,-2.48,4.05,17.08,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30295.0,Behind,-41.91,0.01,-37.4,0.0,2.52,-0.0,-2.88,-2.23,14.84,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,30296.0,Front-left,37.83,99.91,33.32,98.3,-9.83,-5.12,-2.37,-2.86,3.39,19.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30297.0,Front-left,14.63,3.54,10.12,1.93,1.34,-0.02,-3.26,-2.52,inf,80.16,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30298.0,Front-right,60.87,-45.49,56.36,-43.88,-14.62,13.79,-3.46,-1.93,3.85,3.18,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30299.0,Left,-2.27,3.5,0.0,1.89,0.44,0.0,-2.8,-2.17,0.0,inf,Exact longitudinal alignment or co. Obstacle is moving away laterally to the left.
3.0,30300.0,Front,24.17,0.32,19.66,0.0,0.59,0.81,0.15,0.5,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30301.0,Front-left,110.1,33.64,105.59,32.03,-22.27,-0.71,-3.22,-2.52,4.74,45.14,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30304.0,Front-right,69.57,-71.61,65.07,-70.0,-15.11,13.58,-2.43,-2.65,4.31,5.15,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30305.0,Rear-left,-57.5,3.5,-53.0,1.89,3.67,0.04,-3.58,-2.78,14.45,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the left.
3.0,30306.0,Behind,-98.72,-0.57,-94.21,0.0,2.17,0.33,-2.86,-2.21,43.39,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,30307.0,Front-left,139.08,37.69,134.57,36.08,-17.6,0.03,-1.86,-1.45,7.65,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30308.0,Rear-left,-32.23,3.5,-27.72,1.89,3.67,-0.0,-2.23,-1.73,7.55,1183.86,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
3.0,30309.0,Rear-left,-72.2,3.39,-67.69,1.78,1.36,0.11,-3.48,-2.7,49.82,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the left.
3.0,30310.0,Behind,-75.85,-0.15,-71.34,0.0,3.22,0.14,-3.19,-2.47,22.14,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30294.0,Front-left,39.82,87.04,35.31,85.43,-8.18,-5.04,-2.23,-2.73,4.32,16.94,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30295.0,Behind,-41.69,0.06,-37.18,0.0,3.25,-0.02,-2.56,-1.99,11.42,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30296.0,Front-left,36.94,99.34,32.43,97.73,-9.09,-5.14,-2.76,-2.42,3.57,19.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30297.0,Front-left,14.73,3.51,10.22,1.9,2.09,-0.03,-2.95,-2.29,inf,65.05,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30298.0,Front-right,59.31,-44.19,54.8,-42.58,-13.83,13.81,-2.87,-2.3,3.96,3.08,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30299.0,Left,-2.26,3.5,0.0,1.89,1.24,-0.0,-3.54,-2.75,0.0,1132.29,Exact longitudinal alignment or co. Obstacle is driving toward the ego car laterally from the left.
4.0,30300.0,Front,24.16,0.38,19.65,0.0,0.91,0.9,0.15,0.56,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30301.0,Front-left,107.88,33.4,103.37,31.79,-21.5,-0.89,-3.26,-2.58,4.81,35.65,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30304.0,Front-right,67.93,-70.35,63.42,-68.74,-14.35,13.57,-3.1,-2.14,4.42,5.06,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30305.0,Rear-left,-57.17,3.58,-52.67,1.97,4.39,0.0,-3.33,-2.58,12.01,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the left.
4.0,30306.0,Behind,-98.54,-0.4,-94.03,0.0,2.94,0.31,-3.82,-3.0,32.03,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30307.0,Front-left,137.32,37.5,132.81,35.89,-17.04,0.05,-1.06,-0.84,7.79,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30308.0,Rear-left,-31.9,3.55,-27.39,1.94,4.32,-0.02,-2.15,-1.67,6.33,94.15,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
4.0,30309.0,Rear-left,-72.09,3.49,-67.58,1.88,2.13,0.1,-2.64,-2.05,31.67,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the left.
4.0,30310.0,Behind,-75.56,-0.04,-71.06,0.0,3.99,0.12,-3.61,-2.82,17.79,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,30294.0,Front-left,39.11,86.46,34.6,84.85,-7.46,-5.05,-2.8,-2.25,4.64,16.81,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30295.0,Behind,-41.4,0.13,-36.89,0.0,3.99,-0.04,-2.21,-1.73,9.25,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
