timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,31.0,Front-left,19.7,21.11,15.19,19.5,-1.94,-0.93,-0.02,0.32,7.82,20.88,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,35.0,Front-right,24.48,-16.29,19.97,-14.68,-1.86,1.16,0.05,-0.17,10.74,12.6,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,36.0,Front-right,22.44,-18.13,17.94,-16.52,-1.92,2.16,0.05,-0.19,9.35,7.66,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,310.0,Front,22.43,-0.83,17.92,0.0,-1.81,0.32,0.09,-0.36,9.88,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,315.0,Front-right,24.36,-12.12,19.85,-10.51,-1.84,0.9,0.08,-0.28,10.78,11.62,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,317.0,Behind,-11.55,0.02,-7.04,0.0,1.29,-0.01,-1.24,-0.27,5.47,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,320.0,Behind,-26.51,0.06,-22.0,0.0,-0.5,-0.0,-0.78,-0.17,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,324.0,Behind,-42.99,0.11,-38.48,0.0,-1.17,-0.0,-0.38,-0.08,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,355.0,Front-left,29.1,5.69,24.59,4.08,-9.56,2.6,-0.3,0.03,2.57,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,357.0,Front-left,50.71,8.34,46.2,6.73,-8.01,-1.69,1.6,0.83,5.77,3.98,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,31.0,Front-left,19.49,21.03,14.99,19.42,-1.95,-0.98,-0.03,0.43,7.69,19.88,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,35.0,Front-right,24.3,-16.16,19.79,-14.55,-1.86,1.19,0.06,-0.22,10.63,12.25,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,36.0,Front-right,22.26,-17.9,17.75,-16.29,-1.92,2.18,0.07,-0.25,9.25,7.47,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,310.0,Front,22.25,-0.78,17.74,0.0,-1.82,0.37,0.13,-0.48,9.77,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,315.0,Front-right,24.18,-12.02,19.67,-10.41,-1.84,0.94,0.1,-0.37,10.68,11.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,317.0,Behind,-11.42,0.02,-6.91,0.0,1.48,-0.01,-2.08,-0.45,4.67,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,320.0,Behind,-26.56,0.05,-22.05,0.0,-0.39,-0.0,-1.2,-0.26,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,324.0,Behind,-43.11,0.08,-38.6,0.0,-1.11,-0.0,-0.54,-0.12,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,355.0,Front-left,28.14,5.96,23.63,4.35,-9.25,3.29,-0.58,0.12,2.55,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,357.0,Front-left,49.89,8.19,45.38,6.58,-8.24,-1.75,2.13,1.11,5.51,3.75,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,31.0,Front-left,19.32,20.91,14.81,19.3,-1.96,-1.02,-0.03,0.43,7.57,18.93,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,35.0,Front-right,24.1,-16.06,19.59,-14.45,-1.86,1.21,0.06,-0.22,10.52,11.94,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,36.0,Front-right,22.05,-17.71,17.54,-16.1,-1.92,2.21,0.07,-0.25,9.15,7.29,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,310.0,Front,22.07,-0.77,17.56,0.0,-1.82,0.42,0.13,-0.48,9.66,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
3.0,315.0,Front-right,23.98,-11.95,19.48,-10.34,-1.84,0.98,0.1,-0.38,10.58,10.53,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,317.0,Behind,-11.26,0.03,-6.75,0.0,1.71,-0.01,-2.18,-0.47,3.94,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,320.0,Behind,-26.59,0.08,-22.08,0.0,-0.25,-0.0,-1.41,-0.31,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,324.0,Behind,-43.21,0.13,-38.71,0.0,-1.06,-0.0,-0.61,-0.13,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,355.0,Front-left,27.26,6.33,22.75,4.72,-8.79,4.03,-0.39,0.12,2.59,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,357.0,Front-left,49.06,7.96,44.56,6.35,-8.47,-1.81,2.13,1.11,5.26,3.5,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,31.0,Front-left,19.17,20.76,14.66,19.15,-1.97,-1.06,-0.03,0.43,7.46,18.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,35.0,Front-right,23.87,-16.0,19.36,-14.39,-1.86,1.23,0.06,-0.22,10.41,11.66,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,36.0,Front-right,21.82,-17.54,17.31,-15.93,-1.91,2.23,0.07,-0.25,9.04,7.13,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,310.0,Front,21.89,-0.77,17.38,0.0,-1.82,0.47,0.13,-0.48,9.56,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
4.0,315.0,Front-right,23.77,-11.9,19.27,-10.29,-1.84,1.02,0.1,-0.38,10.47,10.08,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,317.0,Behind,-11.07,0.05,-6.57,0.0,1.92,-0.02,-1.9,-0.41,3.41,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,320.0,Behind,-26.61,0.14,-22.1,0.0,-0.1,-0.01,-1.46,-0.32,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,324.0,Behind,-43.32,0.23,-38.81,0.0,-0.99,-0.0,-0.69,-0.15,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,355.0,Front-left,26.4,6.67,21.9,5.06,-8.39,4.65,0.07,-0.03,2.61,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,357.0,Front-left,48.22,7.66,43.72,6.05,-8.71,-1.87,2.13,1.12,5.02,3.24,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,31.0,Front-left,18.95,20.67,14.45,19.06,-1.97,-1.1,-0.03,0.43,7.33,17.25,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,35.0,Front-right,23.7,-15.85,19.2,-14.24,-1.86,1.26,0.06,-0.22,10.31,11.33,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,36.0,Front-right,21.65,-17.29,17.14,-15.68,-1.92,2.26,0.07,-0.25,8.94,6.94,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,310.0,Front,21.71,-0.7,17.2,0.0,-1.82,0.52,0.13,-0.48,9.45,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
5.0,315.0,Front-right,23.6,-11.77,19.09,-10.16,-1.84,1.06,0.1,-0.37,10.36,9.59,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,317.0,Behind,-10.87,0.04,-6.36,0.0,2.1,-0.02,-1.63,-0.35,3.03,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,320.0,Behind,-26.61,0.11,-22.1,0.0,0.04,-0.01,-1.47,-0.32,491.98,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,324.0,Behind,-43.41,0.18,-38.9,0.0,-0.91,-0.0,-0.79,-0.17,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
5.0,355.0,Front-left,25.59,7.22,21.08,5.61,-7.74,5.48,-0.14,0.08,2.72,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
5.0,357.0,Front-left,47.33,7.52,42.83,5.91,-8.93,-1.95,2.12,1.12,4.79,3.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,31.0,Front-left,18.73,20.58,14.22,18.97,-1.96,-1.15,-0.03,0.43,7.25,16.5,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,35.0,Front-right,23.54,-15.69,19.03,-14.08,-1.86,1.28,0.06,-0.22,10.2,11.0,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,36.0,Front-right,21.47,-17.03,16.97,-15.42,-1.92,2.29,0.07,-0.25,8.83,6.75,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,310.0,Front,21.53,-0.62,17.02,0.0,-1.81,0.57,0.12,-0.48,9.4,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
6.0,315.0,Front-right,23.43,-11.64,18.92,-10.03,-1.85,1.1,0.1,-0.38,10.25,9.13,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,317.0,Behind,-10.65,0.03,-6.15,0.0,2.26,-0.01,-1.49,-0.32,2.72,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,320.0,Behind,-26.6,0.08,-22.09,0.0,0.2,-0.01,-1.4,-0.3,110.74,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,324.0,Behind,-43.5,0.13,-38.99,0.0,-0.83,-0.0,-0.89,-0.19,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
6.0,355.0,Front-left,24.84,7.82,20.33,6.21,-7.27,5.88,0.28,-0.19,2.8,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
6.0,357.0,Front-left,46.42,7.38,41.91,5.77,-9.17,-2.0,-0.05,-0.03,4.57,2.88,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,31.0,Front-left,18.57,20.43,14.06,18.82,-1.96,-1.19,-0.04,0.43,7.19,15.76,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,35.0,Front-right,23.32,-15.6,18.81,-13.99,-1.86,1.3,0.06,-0.22,10.09,10.74,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
7.0,36.0,Front-right,21.25,-16.84,16.74,-15.23,-1.92,2.31,0.07,-0.25,8.73,6.59,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
7.0,310.0,Front,21.34,-0.6,16.84,0.0,-1.81,0.62,0.12,-0.48,9.3,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
7.0,315.0,Front-right,23.23,-11.57,18.72,-9.96,-1.85,1.14,0.1,-0.38,10.14,8.75,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
7.0,317.0,Behind,-10.42,0.04,-5.91,0.0,2.41,-0.02,-1.44,-0.31,2.46,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
7.0,320.0,Behind,-26.57,0.12,-22.06,0.0,0.33,-0.01,-1.32,-0.29,66.46,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
7.0,324.0,Behind,-43.58,0.2,-39.07,0.0,-0.73,-0.01,-0.96,-0.21,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
7.0,355.0,Front-left,24.14,8.39,19.64,6.78,-6.61,6.58,0.94,-0.82,2.97,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
7.0,357.0,Front-left,45.5,7.1,41.0,5.49,-8.96,-1.82,-0.45,-0.23,4.58,3.02,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
8.0,31.0,Front-left,18.64,20.07,14.13,18.46,-1.98,-1.24,-0.04,0.43,7.14,14.94,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
8.0,35.0,Front-right,22.93,-15.77,18.42,-14.16,-1.85,1.33,0.06,-0.22,9.97,10.68,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
8.0,36.0,Front-right,20.84,-16.89,16.33,-15.28,-1.89,2.34,0.07,-0.25,8.66,6.53,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
8.0,310.0,Front,21.15,-0.81,16.65,0.0,-1.8,0.67,0.12,-0.48,9.23,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
8.0,315.0,Front-right,22.89,-11.75,18.38,-10.14,-1.83,1.18,0.1,-0.38,10.04,8.62,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
8.0,317.0,Behind,-10.17,0.17,-5.66,0.0,2.55,-0.08,-1.68,-0.37,2.22,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
8.0,320.0,Behind,-26.53,0.47,-22.02,0.0,0.47,-0.04,-1.35,-0.29,46.9,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
8.0,324.0,Behind,-43.64,0.77,-39.13,0.0,-0.63,-0.02,-1.01,-0.22,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
8.0,355.0,Front-left,23.65,8.78,19.15,7.17,-6.05,7.11,0.71,-0.74,3.16,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
8.0,357.0,Front-left,44.73,6.35,40.22,4.74,-9.14,-1.68,3.42,1.68,4.4,2.82,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
9.0,31.0,Front-left,18.5,19.89,13.99,18.28,-1.99,-1.28,-0.04,0.43,7.04,14.31,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
9.0,35.0,Front-right,22.7,-15.71,18.19,-14.1,-1.84,1.35,0.06,-0.22,9.86,10.45,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
9.0,36.0,Front-right,20.61,-16.71,16.1,-15.1,-1.88,2.36,0.07,-0.25,8.57,6.38,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
9.0,310.0,Front,20.97,-0.8,16.46,0.0,-1.8,0.72,0.12,-0.48,9.14,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
9.0,315.0,Front-right,22.67,-11.7,18.17,-10.09,-1.83,1.22,0.1,-0.38,9.93,8.3,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
9.0,317.0,Behind,-9.91,0.19,-5.4,0.0,2.75,-0.09,-2.07,-0.45,1.96,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
9.0,320.0,Behind,-26.47,0.54,-21.96,0.0,0.61,-0.05,-1.38,-0.3,36.14,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
9.0,324.0,Behind,-43.69,0.89,-39.19,0.0,-0.53,-0.03,-1.0,-0.22,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
9.0,355.0,Front-left,23.07,9.43,18.56,7.82,-5.47,7.5,0.47,-0.57,3.39,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
9.0,357.0,Front-left,43.78,6.04,39.27,4.43,-9.73,-1.85,3.63,1.81,4.04,2.4,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
10.0,31.0,Front-left,18.32,19.74,13.81,18.13,-2.0,-1.32,-0.04,0.43,6.92,13.73,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
10.0,35.0,Front-right,22.5,-15.6,17.99,-13.99,-1.84,1.37,0.06,-0.22,9.76,10.19,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
10.0,36.0,Front-right,20.4,-16.5,15.89,-14.89,-1.88,2.39,0.07,-0.25,8.47,6.23,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
10.0,310.0,Front,20.79,-0.76,16.28,0.0,-1.8,0.77,0.12,-0.48,9.04,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
10.0,315.0,Front-right,22.48,-11.6,17.97,-9.99,-1.83,1.25,0.1,-0.38,9.83,7.97,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
10.0,317.0,Behind,-9.62,0.19,-5.11,0.0,2.98,-0.1,-2.04,-0.44,1.72,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
10.0,320.0,Behind,-26.41,0.56,-21.9,0.0,0.75,-0.06,-1.7,-0.37,29.11,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
10.0,324.0,Behind,-43.74,0.94,-39.23,0.0,-0.42,-0.03,-1.01,-0.22,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
10.0,355.0,Front-left,22.6,10.18,18.09,8.57,-4.7,7.91,0.48,-0.72,3.85,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
10.0,357.0,Front-left,42.81,5.8,38.3,4.19,-9.91,-1.98,1.8,0.92,3.87,2.12,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
