ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
1,0,212.5137,-592.0846,-2.9254547376252713,1.7999,-0.0,3399,,33.0
1,1,212.3379,-592.1232,-2.9254547376252713,1.7999,-0.0,3399,,33.0
1,2,212.1621,-592.1617,-2.9259974685272976,1.7999,-0.0,3399,,33.0
1,3,211.9863,-592.2004,-2.9249121360427046,1.7999,-0.0001,3399,,33.0
1,4,211.8106,-592.2395,-2.9226224121536095,1.7999,-0.0001,3399,,33.0
1,5,211.6349,-592.2784,-2.9237072649058042,1.7999,-0.0,3399,,33.0
1,6,211.4591,-592.3171,-2.924912136042671,1.7999,-0.0,3399,,33.0
1,7,211.2834,-592.3561,-2.9231647732208104,1.7999,-0.0,3399,,33.0
1,8,211.1082,-592.3974,-2.9100884477994287,1.7999,-0.0,3399,,33.0
1,9,210.9331,-592.4392,-2.9072576197749935,1.7999,-0.0,3399,,33.0
1,10,210.7581,-592.4812,-2.90604767286936,1.7999,-0.0,6956,,33.0
1,11,210.583,-592.5232,-2.9061772764969627,1.7999,-0.0,6956,,33.0
1,12,210.408,-592.5652,-2.9060476728687825,1.7999,0.0,6956,,33.0
1,13,210.2333,-592.6086,-2.8980960696794336,1.7999,0.0,6956,,33.0
1,14,210.0595,-592.6557,-2.876947928562464,1.7999,0.0,6956,,33.0
1,15,209.8858,-592.7028,-2.8768025917013746,1.7999,0.0,6956,,33.0
1,16,209.712,-592.7499,-2.876947928562464,1.7999,0.0001,6956,,33.0
1,17,209.5383,-592.7971,-2.8762663947509273,1.7999,0.0001,6956,,33.0
1,18,209.3646,-592.8443,-2.8762663947509273,1.7999,0.0001,6956,,33.0
1,19,209.1922,-592.8963,-2.84864649851089,1.7999,0.0001,6956,,33.0
1,20,209.0204,-592.9505,-2.835992380271957,1.7999,0.0001,6956,,33.0
1,21,208.8487,-593.0047,-2.8358252804427027,1.7999,0.0001,6956,,33.0
1,22,208.677,-593.0588,-2.8363550043220744,1.7999,0.0001,6956,,33.0
