timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,3242.0,Rear-right,-11.18,-14.85,-6.67,-13.24,-25.44,1.13,4.72,0.83,inf,11.67,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3243.0,Front,25.45,1.49,20.94,0.0,-2.11,1.17,3.64,0.61,9.93,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,3244.0,Front-right,18.75,-21.39,14.24,-19.78,-21.79,7.55,2.49,1.6,0.65,2.62,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3245.0,Front-right,35.16,-36.29,30.65,-34.68,-18.01,5.61,4.72,0.42,1.7,6.18,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3246.0,Front-right,49.19,-48.68,44.69,-47.07,-18.62,6.04,3.98,0.87,2.4,7.8,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3247.0,Front-right,42.96,-3.62,38.45,-2.01,-11.23,-7.11,4.88,-1.96,3.42,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3248.0,Rear-right,-57.34,-18.71,-52.83,-17.1,-10.21,0.99,3.65,0.32,inf,17.27,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3249.0,Front-left,57.2,11.53,52.69,9.92,0.57,3.77,5.37,1.41,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,3251.0,Front-right,61.39,-60.53,56.88,-58.92,-17.99,6.82,5.19,-0.02,3.16,8.65,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3252.0,Front-right,16.99,-24.44,12.48,-22.83,-11.8,-0.0,4.15,0.77,1.06,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,3253.0,Rear-right,-67.63,-29.61,-63.12,-28.0,-10.94,1.86,4.24,1.14,inf,15.04,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3254.0,Behind,-29.55,0.75,-25.04,0.0,2.6,-0.43,4.16,0.77,9.63,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,3255.0,Behind,-60.73,1.36,-56.22,0.0,-1.51,-0.15,4.44,0.82,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,3256.0,Front-left,7.38,3.74,2.87,2.13,2.71,0.62,4.61,0.87,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,3257.0,Behind,-74.65,1.56,-70.15,0.0,-2.94,-0.13,3.32,0.63,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,3258.0,Rear-left,-88.12,1.75,-83.61,0.14,-4.03,-0.11,5.09,0.93,inf,1.28,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3259.0,Rear-left,-75.54,5.07,-71.03,3.46,-0.21,-0.16,4.77,0.88,inf,21.14,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3260.0,Behind,-41.85,1.09,-37.35,0.0,-0.65,-0.19,5.97,1.07,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,3261.0,Rear-left,-38.68,4.52,-34.17,2.91,3.66,-0.39,4.17,0.77,9.33,7.45,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
1.0,3262.0,Front-right,67.81,-105.03,63.3,-103.42,-9.67,16.28,4.21,-0.34,6.55,6.35,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,3242.0,Rear-right,-13.79,-14.71,-9.28,-13.1,-24.47,1.16,5.29,1.01,inf,11.33,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,3243.0,Front,25.21,1.57,20.7,0.0,-1.05,1.22,6.03,1.2,19.64,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,3244.0,Front-right,16.46,-20.72,11.95,-19.11,-21.22,7.12,5.63,0.99,0.56,2.68,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
