timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30604.0,Front-left,56.73,10.45,52.22,8.84,-21.28,0.03,-0.01,-0.09,2.45,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30605.0,Front-left,55.04,19.13,50.53,17.52,-13.65,-0.0,-0.0,1.73,3.7,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30606.0,Front-left,56.15,6.95,51.65,5.34,-21.43,0.03,-0.01,-0.21,2.41,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30607.0,Front-left,69.12,10.42,64.62,8.81,-19.64,0.08,-0.02,0.24,3.29,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30608.0,Front-left,80.27,10.4,75.76,8.79,-17.87,0.0,-0.0,0.04,4.24,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30609.0,Front-left,55.07,26.7,50.56,25.09,-13.65,-0.06,-0.06,1.73,3.7,393.2,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30610.0,Front-left,43.08,3.49,38.57,1.88,-13.65,-0.0,-0.0,1.73,2.83,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30611.0,Front-left,55.14,43.8,50.63,42.19,-13.65,-1.58,-0.8,1.73,3.71,26.68,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30612.0,Front-left,90.15,10.39,85.65,8.78,-16.61,0.0,-0.0,0.2,5.16,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30613.0,Front-left,35.53,3.49,31.02,1.88,-13.6,-0.0,-0.0,1.7,2.28,146609.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
