ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
1,0,-343.8367,615.1532,-1.0743068785633247,1.6479,-0.0,77979,,33.0
1,1,-343.7582,615.0083,-1.0743068785633247,1.6479,-0.0,77979,,33.0
1,2,-343.6798,614.8633,-1.075129263146604,1.6479,-0.0,77979,,33.0
1,3,-343.6015,614.7183,-1.075663063326371,1.6096,-0.3711,77979,,33.0
1,4,-343.5214,614.5758,-1.0587067765025002,1.5045,-0.6681,77979,,33.0
1,5,-343.4439,614.4402,-1.0515707970462482,1.3473,-0.891,77979,,33.0
1,6,-343.3755,614.3146,-1.0721192478717108,1.2508,-0.5165,77979,,33.0
1,7,-343.3161,614.1989,-1.096488873987347,1.1418,-0.5715,77979,,33.0
1,8,-343.2633,614.0913,-1.114611265829167,1.0233,-0.6107,77979,,33.0
1,9,-343.2154,613.9941,-1.1129266147016887,0.9668,-0.2597,77979,,33.0
1,10,-343.1697,613.9058,-1.09320450243242,0.9192,-0.2168,77979,,33.0
1,11,-343.1262,613.8222,-1.0910134309676018,0.8799,-0.1766,77979,,33.0
1,12,-343.0849,613.7424,-1.0932123378880323,0.9992,1.2376,77979,,33.0
1,13,-343.0424,613.661,-1.0896152005833135,1.3574,2.3,77979,,33.0
1,14,-342.9886,613.5582,-1.088646588798308,1.9017,3.0988,77979,,33.0
1,15,-342.9136,613.415,-1.088335221115325,2.2917,2.3204,78281,,33.0
1,16,-342.8168,613.2305,-1.087614921005934,2.8177,2.909,78281,,33.0
1,17,-342.6985,613.0052,-1.0872884360723247,3.4431,3.3153,78281,,33.0
