timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,3510.0,Front-right,65.25,-7.6,60.75,-5.99,-1.69,-4.37,0.13,-0.08,35.98,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3511.0,Front,21.57,1.18,17.06,0.0,-6.34,0.27,-0.27,0.82,2.69,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,3512.0,Front-left,39.47,19.34,34.96,17.73,-8.69,-0.1,5.1,1.99,4.03,174.6,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3513.0,Front-left,42.32,22.32,37.81,20.71,-7.53,-4.6,4.62,1.77,5.02,4.5,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3514.0,Front-left,49.89,2.37,45.38,0.76,-2.34,-5.58,-0.49,-1.15,19.41,0.14,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3515.0,Behind,-17.51,0.69,-13.0,0.0,-1.91,-0.7,0.02,0.19,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,3516.0,Front-left,31.83,2.53,27.32,0.92,-8.71,0.0,0.05,-0.28,3.14,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,3517.0,Front-left,34.08,55.74,29.57,54.13,-7.2,-6.21,-0.5,-0.51,4.11,8.71,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3519.0,Rear-left,-39.54,5.1,-35.03,3.49,0.02,-2.3,0.12,0.56,1504.01,1.52,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
1.0,3520.0,Front-left,31.12,67.92,26.61,66.31,-7.36,-5.57,-0.75,-0.62,3.62,11.92,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3510.0,Front-right,65.08,-8.08,60.57,-6.47,-1.59,-4.39,0.02,-0.49,38.0,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,3511.0,Front,20.92,1.2,16.41,0.0,-6.42,0.25,-0.29,0.85,2.56,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,3512.0,Front-left,38.61,19.32,34.1,17.71,-8.64,-0.0,0.11,-0.37,3.94,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,3513.0,Front-left,41.57,21.87,37.06,20.26,-7.59,-4.12,4.64,1.66,4.88,4.92,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3514.0,Front-left,49.67,1.82,45.16,0.21,-2.04,-5.31,-0.48,-1.36,22.12,0.04,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3515.0,Behind,-17.7,0.63,-13.19,0.0,-1.81,-0.68,0.11,-1.0,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,3516.0,Front-left,30.96,2.52,26.45,0.91,-8.64,0.0,0.07,-0.39,3.06,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,3517.0,Front-left,33.38,55.11,28.88,53.5,-7.15,-6.17,0.12,-0.36,4.04,8.67,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3519.0,Rear-left,-39.53,4.89,-35.02,3.28,0.14,-2.31,-0.02,-1.29,254.48,1.42,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
2.0,3520.0,Front-left,30.42,67.35,25.91,65.74,-7.29,-5.57,0.13,-0.36,3.55,11.8,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,3510.0,Front-right,64.88,-8.82,60.37,-7.21,-1.57,-4.41,-0.01,-0.55,38.33,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
3.0,3511.0,Front,20.27,1.12,15.76,0.0,-6.52,0.23,-0.19,0.5,2.42,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
3.0,3512.0,Front-left,37.83,19.14,33.32,17.53,-8.59,-0.0,0.07,-0.38,3.88,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,3513.0,Front-left,40.89,21.31,36.39,19.7,-7.67,-3.64,4.64,1.67,4.74,5.42,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,3514.0,Front,49.48,1.08,44.97,0.0,-1.86,-5.11,-0.04,-0.58,24.12,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
3.0,3515.0,Behind,-17.88,0.65,-13.38,0.0,-1.79,-0.7,0.01,0.37,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,3516.0,Front-left,30.1,2.37,25.6,0.76,-8.59,0.0,0.07,-0.38,2.98,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,3517.0,Front-left,32.92,54.33,28.41,52.72,-7.11,-6.2,0.35,-0.26,3.99,8.51,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,3519.0,Rear-left,-39.5,4.83,-34.99,3.22,0.16,-2.35,0.11,0.14,221.57,1.37,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
3.0,3520.0,Front-left,29.99,66.65,25.48,65.04,-7.25,-5.62,-1.03,-0.85,3.51,11.56,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,3510.0,Front-right,64.64,-9.8,60.13,-8.19,-1.51,-4.47,0.13,-0.46,39.71,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
4.0,3511.0,Front,19.61,0.98,15.1,0.0,-6.57,0.2,-0.3,0.84,2.3,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
4.0,3512.0,Front-left,37.12,18.83,32.62,17.22,-8.49,-0.0,0.1,-0.54,3.84,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
4.0,3513.0,Front-left,40.29,20.64,35.78,19.03,-7.73,-3.16,4.68,1.5,4.63,6.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,3514.0,Front,49.3,0.17,44.79,0.0,-1.71,-4.99,0.16,-0.41,26.12,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
4.0,3515.0,Behind,-18.06,0.72,-13.55,0.0,-1.69,-0.75,0.13,-0.94,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,3516.0,Front-left,29.26,2.12,24.75,0.51,-8.49,0.0,0.1,-0.54,2.91,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
4.0,3517.0,Front-left,32.65,53.43,28.14,51.82,-7.08,-6.19,0.7,-0.28,3.98,8.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,3519.0,Rear-left,-39.45,4.92,-34.94,3.31,0.23,-2.42,0.14,-0.13,150.85,1.37,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
4.0,3520.0,Front-left,29.81,65.83,25.3,64.22,-7.19,-5.69,-0.97,-1.0,3.52,11.29,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,3510.0,Front-right,64.38,-10.9,59.87,-9.29,-1.44,-4.53,0.28,-0.33,41.52,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
5.0,3511.0,Front,18.95,0.8,14.44,0.0,-6.57,0.17,-0.24,0.59,2.2,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
5.0,3512.0,Front-left,36.46,18.46,31.95,16.85,-8.37,-0.0,0.13,-0.69,3.82,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
5.0,3513.0,Front-left,39.7,19.95,35.19,18.34,-7.74,-2.68,4.71,1.35,4.54,6.85,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,3514.0,Front,49.13,-0.81,44.62,0.0,-1.53,-4.95,0.33,-0.27,29.18,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
5.0,3515.0,Behind,-18.23,0.83,-13.72,0.0,-1.57,-0.75,0.08,-0.07,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
5.0,3516.0,Front-left,28.43,1.83,23.92,0.22,-8.37,0.0,0.13,-0.69,2.86,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
5.0,3517.0,Front-left,32.46,52.48,27.95,50.87,-7.01,-6.23,0.32,-0.61,3.99,8.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,3519.0,Rear-left,-39.38,5.06,-34.87,3.45,0.33,-2.51,0.14,-0.58,104.48,1.38,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
5.0,3520.0,Front-left,29.73,64.96,25.23,63.35,-7.12,-5.7,-0.71,-1.05,3.54,11.12,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,3510.0,Front-right,64.13,-11.89,59.62,-10.28,-1.36,-4.59,0.09,-0.88,43.78,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
6.0,3511.0,Front,18.28,0.66,13.77,0.0,-6.59,0.15,-0.05,-0.06,2.09,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
6.0,3512.0,Front-left,35.76,18.16,31.26,16.55,-8.26,-0.0,0.15,-0.73,3.79,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
6.0,3513.0,Front-left,39.07,19.4,34.57,17.79,-7.77,-2.19,4.73,1.31,4.45,8.11,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,3514.0,Front-right,48.96,-1.71,44.45,-0.1,-1.37,-4.92,0.06,-0.92,32.42,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
6.0,3515.0,Behind,-18.38,0.9,-13.87,0.0,-1.42,-0.74,0.23,-1.62,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
6.0,3516.0,Front,27.6,1.6,23.09,0.0,-8.26,0.0,0.15,-0.73,2.8,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
6.0,3517.0,Front-left,32.18,51.59,27.67,49.98,-6.95,-6.22,1.11,-0.32,3.98,8.04,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,3519.0,Rear-left,-39.31,5.13,-34.8,3.52,0.43,-2.58,0.19,-0.26,80.56,1.36,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
6.0,3520.0,Front-left,29.54,64.14,25.04,62.53,-7.05,-5.78,-1.38,-1.39,3.55,10.83,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,3510.0,Front-right,63.91,-12.74,59.4,-11.13,-1.21,-4.64,0.22,-1.06,49.29,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
