timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30665.0,Front-left,5.37,59.27,0.86,57.66,-8.24,5.4,-1.28,-1.73,0.1,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30666.0,Front-right,91.7,-4.91,87.19,-3.3,2.2,3.38,-1.5,-1.42,inf,0.98,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30667.0,Front-right,34.66,-12.85,30.15,-11.24,1.38,-0.08,-1.42,-1.42,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30668.0,Front-left,9.02,46.55,4.52,44.94,-8.25,5.43,-1.32,-1.7,0.55,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30671.0,Front-right,31.85,-9.43,27.34,-7.82,-6.68,-0.0,-1.57,-1.57,4.09,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30672.0,Front-right,75.35,-9.57,70.84,-7.96,2.61,1.76,-2.01,-2.22,inf,4.52,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30673.0,Front-right,13.5,-5.26,8.99,-3.65,-1.28,-4.32,-2.1,-1.63,7.02,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30674.0,Rear-right,-15.38,-2.53,-10.87,-0.92,0.58,2.18,-1.77,-1.95,18.62,0.42,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
1.0,30675.0,Rear-right,-30.09,-7.11,-25.59,-5.5,0.69,2.21,-1.4,-1.27,37.15,2.49,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
1.0,30676.0,Front-right,42.16,-9.32,37.65,-7.71,-9.12,-0.03,-2.85,-2.88,4.13,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30677.0,Front-right,74.74,-6.12,70.23,-4.51,-14.46,-1.6,-2.46,-2.93,4.86,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30678.0,Front-right,56.96,-8.68,52.45,-7.07,-12.14,-0.5,-2.64,-2.86,4.32,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30679.0,Front-left,101.84,3.74,97.33,2.13,-13.06,-3.59,-1.52,-1.4,7.45,0.59,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30680.0,Front-right,88.92,-2.22,84.41,-0.61,-13.89,-2.63,-2.09,-2.7,6.08,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30681.0,Front-left,115.08,11.78,110.57,10.17,-11.14,-2.81,-1.24,-0.13,9.92,3.61,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30665.0,Left,3.74,59.87,0.0,58.26,-7.79,5.39,-2.06,-2.1,0.0,inf,Exact longitudinal alignment or co. Obstacle is moving away laterally to the left.
2.0,30666.0,Front-right,91.95,-3.35,87.44,-1.74,2.64,3.53,-1.99,-1.77,inf,0.49,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30667.0,Front-right,34.94,-12.38,30.44,-10.77,1.9,0.07,-1.68,-1.63,inf,161.96,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30668.0,Front-left,7.56,47.2,3.05,45.59,-7.79,5.39,-2.38,-1.92,0.39,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30671.0,Front-right,31.29,-9.01,26.78,-7.4,-6.16,-0.0,-2.12,-2.07,4.35,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30672.0,Front-right,75.7,-8.39,71.2,-6.78,3.12,1.94,-2.44,-2.54,inf,3.5,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30673.0,Front-right,13.41,-5.51,8.9,-3.9,-0.8,-4.31,-1.94,-2.05,11.12,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
