timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,3242.0,Rear-right,-25.96,-13.19,-21.45,-11.58,-24.62,2.08,0.27,0.15,inf,5.56,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3243.0,Front-right,39.64,-2.59,35.13,-0.98,-9.65,-7.84,1.3,-0.78,3.64,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3244.0,Front-right,31.4,-37.11,26.89,-35.5,-17.99,6.22,-0.56,1.05,1.49,5.7,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3245.0,Front-right,46.38,-50.82,41.87,-49.21,-19.06,7.31,-0.47,1.01,2.2,6.73,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3246.0,Front-right,59.44,-64.55,54.93,-62.94,-17.96,8.59,-0.13,1.05,3.06,7.33,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3247.0,Front,22.13,0.95,17.62,0.0,-1.3,0.97,0.55,0.08,13.55,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,3248.0,Rear-right,-19.05,-17.62,-14.55,-16.01,-8.94,-0.26,0.57,0.16,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,3249.0,Rear-left,-12.26,3.83,-7.76,2.22,1.09,-0.67,0.75,0.16,7.1,3.33,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
1.0,3251.0,Front-right,64.89,-82.74,60.38,-81.13,-10.71,11.34,0.96,-0.22,5.64,7.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3252.0,Rear-right,-58.73,-16.45,-54.22,-14.84,-9.62,0.74,1.17,0.4,inf,20.1,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3253.0,Front-right,13.45,-24.77,8.94,-23.16,-11.2,-0.0,0.89,0.18,0.8,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,3254.0,Behind,-13.78,0.4,-9.27,0.0,-1.49,-0.52,0.83,0.17,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,3255.0,Behind,-33.64,1.43,-29.13,0.0,-0.57,-0.54,1.21,0.23,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,3256.0,Rear-left,-92.5,7.14,-87.99,5.53,3.51,-0.51,1.68,0.32,25.04,10.78,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
2.0,3242.0,Rear-right,-28.57,-12.67,-24.06,-11.06,-24.32,2.36,2.3,0.31,inf,4.69,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,3243.0,Front-right,38.57,-3.81,34.06,-2.2,-10.01,-8.07,1.61,-0.79,3.4,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,3244.0,Front-right,29.18,-36.81,24.67,-35.2,-17.8,6.51,-0.28,1.19,1.39,5.41,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,3245.0,Front-right,43.89,-50.58,39.38,-48.97,-18.89,7.48,-0.19,1.13,2.08,6.55,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,3246.0,Front-right,56.9,-64.35,52.4,-62.74,-17.84,8.57,1.39,0.15,2.94,7.32,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,3247.0,Front,22.0,0.79,17.49,0.0,-1.1,0.92,0.43,0.01,15.92,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,3248.0,Rear-right,-20.15,-17.43,-15.64,-15.82,-8.72,-0.28,1.83,0.33,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
2.0,3249.0,Rear-left,-12.12,3.88,-7.61,2.27,1.3,-0.8,1.06,0.24,5.87,2.83,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
2.0,3251.0,Front-right,62.9,-82.32,58.39,-80.71,-10.38,11.37,1.27,0.07,5.63,7.1,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,3252.0,Rear-right,-59.88,-15.73,-55.37,-14.12,-9.4,0.71,1.44,0.42,inf,19.91,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,3253.0,Front-right,12.05,-24.92,7.54,-23.31,-10.98,-0.0,1.24,0.27,0.69,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,3254.0,Behind,-13.93,0.49,-9.42,0.0,-1.24,-0.63,0.52,0.16,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,3255.0,Rear-left,-33.69,1.74,-29.18,0.13,-0.31,-0.66,2.46,0.46,inf,0.19,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3256.0,Rear-left,-92.07,8.1,-87.56,6.49,3.74,-0.68,1.35,0.29,23.41,9.58,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
3.0,3242.0,Rear-right,-31.13,-12.14,-26.62,-10.53,-24.19,2.58,-0.09,0.14,inf,4.09,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,3243.0,Front-right,37.47,-4.98,32.97,-3.37,-10.33,-8.23,1.14,-1.14,3.19,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
3.0,3244.0,Front-right,27.05,-36.41,22.54,-34.8,-17.68,6.75,-0.99,1.26,1.27,5.15,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,3245.0,Front-right,41.52,-50.23,37.01,-48.62,-18.82,7.65,-0.66,1.02,1.97,6.36,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,3246.0,Front-right,54.5,-64.02,49.99,-62.41,-17.84,8.63,-0.01,0.77,2.8,7.23,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,3247.0,Front,21.89,0.68,17.38,0.0,-0.94,0.87,0.89,0.21,18.46,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
3.0,3248.0,Rear-right,-21.2,-17.28,-16.69,-15.67,-8.59,-0.3,0.75,0.17,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
3.0,3249.0,Rear-left,-11.96,3.91,-7.46,2.3,1.43,-0.82,0.64,0.15,5.21,2.81,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
3.0,3251.0,Front-right,61.07,-81.76,56.57,-80.15,-10.32,11.41,0.65,0.75,5.48,7.02,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,3252.0,Rear-right,-60.97,-15.1,-56.47,-13.49,-9.25,0.69,0.75,0.17,inf,19.7,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,3253.0,Front-right,10.71,-25.03,6.2,-23.42,-10.84,-0.0,0.76,0.17,0.57,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,3254.0,Behind,-14.06,0.55,-9.55,0.0,-1.1,-0.72,1.18,0.24,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,3255.0,Rear-left,-33.72,1.97,-29.21,0.36,-0.24,-0.76,0.28,0.1,inf,0.48,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the left.
