ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
30920,0,173.3566,-281.1291,-1.9357745037289134,11.8529,-1.1997,1499,63,150.0
30920,1,172.9306,-282.244,-1.9357745037289134,11.5128,-2.159,1499,63,150.0
30920,2,172.5037,-283.3332,-1.944334341509858,11.0046,-2.8794,1499,63,150.0
30920,3,172.08,-284.3776,-1.9561960645268168,10.6567,-2.015,1499,63,150.0
30920,4,171.659,-285.3766,-1.9696319855702389,10.2076,-2.452,1499,63,150.0
30920,5,171.2415,-286.3335,-1.9822030885687059,9.6855,-2.7464,1499,63,150.0
30920,6,170.8355,-287.242,-1.9910613657498446,9.3228,-2.2216,1499,63,150.0
30920,7,170.4433,-288.1093,-1.9954849110979584,8.8101,-2.8733,1499,63,150.0
30920,8,170.0665,-288.9351,-1.9988643995339543,8.1863,-3.3313,1499,63,150.0
30920,9,169.7069,-289.706,-2.007260142457947,7.8305,-1.8827,1499,63,150.0
30920,10,169.357,-290.4268,-2.0227224519894356,7.4364,-2.0497,402,63,150.0
30920,11,169.0063,-291.1052,-2.047913106576088,7.0141,-2.165,1284,63,150.0
30920,12,168.6484,-291.7336,-2.088518869006365,6.7833,-1.219,1284,63,150.0
30920,13,168.2879,-292.3225,-2.120107793399681,6.5301,-1.3075,1284,63,150.0
30920,14,167.9245,-292.8804,-2.148134889698045,6.2638,-1.3484,1284,63,150.0
30920,15,167.5583,-293.4057,-2.1795904579596175,6.1115,-0.842,1284,63,150.0
30920,16,167.2036,-293.913,-2.1809796689157555,5.9301,-0.9636,1284,63,150.0
30920,17,166.8577,-294.406,-2.182610533650333,5.729,-1.0396,1284,63,150.0
30920,18,166.5303,-294.8885,-2.1669802632835644,5.61,-0.6643,1362,63,150.0
30920,19,166.2144,-295.3596,-2.1614882789025716,5.4658,-0.7707,1362,63,150.0
30920,20,165.9253,-295.8326,-2.1194141398113464,5.3042,-0.8387,1362,63,150.0
30920,21,165.6512,-296.2963,-2.1046570826007813,5.2079,-0.5383,1362,63,150.0
30920,22,165.4108,-296.7651,-2.0446303406732023,5.0909,-0.6259,1362,63,150.0
30920,23,165.1907,-297.2312,-2.0119709342242658,4.9596,-0.6821,1362,63,150.0
30920,24,165.0132,-297.7038,-1.9300770473307107,4.8813,-0.4381,1362,63,150.0
30920,25,164.8617,-298.1729,-1.8831809759486267,4.7861,-0.5096,1362,63,150.0
30920,26,164.7658,-298.6515,-1.7685534921575752,4.6792,-0.5553,1362,63,150.0
30920,27,164.6929,-299.1197,-1.7252587589090613,4.6248,-0.2664,1362,63,150.0
30920,28,164.6942,-299.5934,-1.5680519807185556,4.5727,-0.2552,1362,63,150.0
30920,29,164.7013,-300.0522,-1.5553224093771179,4.5228,-0.2441,1362,63,150.0
30920,30,164.7816,-300.509,-1.3967860898457238,4.5468,0.347,1362,63,150.0
30920,31,164.8614,-300.9548,-1.39366826165721,4.6555,0.7246,1362,63,150.0
30920,32,164.9935,-301.3999,-1.2822896196884719,4.8306,1.0106,1362,63,150.0
30920,33,165.1378,-301.8524,-1.2620960369469834,4.894,0.1398,1362,63,150.0
30920,34,165.3221,-302.3056,-1.1845585921093322,4.8907,-0.1618,1362,63,150.0
30920,35,165.5202,-302.7547,-1.1553645348959707,4.8335,-0.3996,1362,63,150.0
30920,36,165.7464,-303.1873,-1.089008871545378,4.7804,-0.3268,1362,63,150.0
30920,37,165.9827,-303.6073,-1.058316437284833,4.7047,-0.4248,1362,63,150.0
30920,38,166.2484,-304.0027,-0.9791258309861491,4.6124,-0.4938,1362,63,150.0
30920,39,166.5288,-304.3773,-0.928235549405094,4.5639,-0.2382,1362,63,150.0
30920,40,166.8357,-304.7213,-0.8423345616904394,4.5171,-0.2295,1360,63,150.0
30920,41,167.173,-305.0323,-0.7448527575136628,4.472,-0.2208,536,63,150.0
30920,42,167.5246,-305.3145,-0.676334400761269,4.5282,0.6471,1383,63,150.0
30920,43,167.9307,-305.5325,-0.4926629542633228,4.7209,1.2551,1383,63,150.0
30920,44,168.3417,-305.7399,-0.46733906299267386,5.0203,1.7136,1383,63,150.0
30920,45,168.8402,-305.842,-0.202020517237911,5.045,-0.5648,1383,63,150.0
30920,46,169.3365,-305.9319,-0.17919736681575896,4.8123,-1.7177,1383,63,150.0
30920,47,169.8473,-305.926,0.011549995379059621,4.3758,-2.6019,1383,63,150.0
30920,48,170.3069,-305.9173,0.01892724342381788,4.0589,-1.8462,1383,63,150.0
30920,49,170.7324,-305.852,0.15227844128566986,3.6462,-2.2587,1383,63,150.0
30920,50,171.1152,-305.7903,0.15980634960884005,3.1642,-2.5386,1383,63,150.0
