timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30921.0,Behind,-14.74,-0.02,-10.24,0.0,-1.31,-0.02,-0.96,-2.52,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30922.0,Behind,-38.83,0.54,-34.32,0.0,0.87,0.23,-0.44,-1.09,39.52,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,30923.0,Behind,-50.15,-0.02,-45.64,0.0,-2.36,1.04,-1.0,-2.92,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30921.0,Behind,-14.89,-0.14,-10.38,0.0,-0.75,0.08,-1.33,-3.42,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30922.0,Behind,-38.77,0.22,-34.26,0.0,1.34,0.12,-0.99,-2.52,25.56,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,30923.0,Behind,-50.39,-0.35,-45.88,0.0,-1.74,0.93,-1.17,-3.09,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30921.0,Behind,-14.98,-0.3,-10.48,0.0,-0.34,0.22,-0.88,-2.18,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30922.0,Behind,-38.66,-0.23,-34.16,0.0,1.63,0.12,-0.69,-1.69,20.93,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,30923.0,Behind,-50.58,-0.86,-46.07,0.0,-1.29,0.9,-0.88,-2.27,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30921.0,Behind,-15.03,-0.46,-10.52,0.0,0.19,0.36,-1.38,-3.38,56.66,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30922.0,Behind,-38.51,-0.73,-34.0,0.0,2.09,0.18,-1.05,-2.51,16.27,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30923.0,Behind,-50.7,-1.45,-46.19,0.0,-0.75,0.93,-1.26,-3.25,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
5.0,30921.0,Behind,-15.02,-0.6,-10.51,0.0,0.76,0.5,-1.31,-3.09,13.82,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,30922.0,Behind,-38.32,-1.19,-33.81,0.0,2.59,0.27,-1.1,-2.51,13.04,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,30923.0,Rear-right,-50.77,-1.99,-46.26,-0.38,-0.13,0.98,-1.5,-3.76,inf,0.39,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,30921.0,Behind,-14.99,-0.68,-10.48,0.0,0.8,0.58,0.41,1.44,13.06,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,30922.0,Behind,-38.08,-1.49,-33.57,0.0,2.8,0.33,0.21,0.67,11.97,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,30923.0,Rear-right,-50.79,-2.34,-46.28,-0.73,0.31,1.01,-1.4,-3.53,150.01,0.72,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
7.0,30921.0,Behind,-14.95,-0.68,-10.44,0.0,0.93,0.6,0.33,1.37,11.23,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
7.0,30922.0,Rear-right,-37.83,-1.62,-33.32,-0.01,3.1,0.35,-0.59,-1.21,10.76,0.04,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
7.0,30923.0,Rear-right,-50.77,-2.46,-46.27,-0.85,0.71,1.01,-0.73,-1.25,65.03,0.85,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
