obstacle_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id
20026,1,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,2,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,3,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,4,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,5,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,6,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,7,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,8,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,9,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,10,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,11,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,12,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,13,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,14,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,15,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,16,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,17,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,18,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,19,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,20,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,21,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,22,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,23,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,24,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,25,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,26,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,27,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,28,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,29,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,30,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,31,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,32,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,33,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,34,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,35,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,36,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,37,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,38,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,39,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,40,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,41,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,42,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,43,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,44,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,45,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,46,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,47,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,48,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,49,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,50,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,51,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,52,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,53,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,54,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,55,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,56,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,57,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,58,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,59,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,60,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,61,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,62,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,63,2.8549,-4.0227,1.8428,0.0,0.0,10632
20026,64,2.8532,-4.0167,1.8428,0.0,0.0,10632
20026,65,2.8482,-3.9986,1.8428,0.0,0.0,10632
20026,66,2.8398,-3.9685,1.8428,0.0,0.0,10632
20026,67,2.8280,-3.9264,1.8428,0.0,0.0,10632
20026,68,2.8129,-3.8722,1.8428,0.0,0.0,10632
20026,69,2.7944,-3.8060,1.8428,0.0,0.0,10632
20026,70,2.7726,-3.7277,1.8428,0.0,0.0,10632
20026,71,2.7474,-3.6374,1.8428,0.0,0.0,10632
20026,72,2.7188,-3.5350,1.8428,0.0,0.0,10632
20026,73,2.6775,-3.4240,1.9684,0.0,0.0,10632
20026,74,2.6445,-3.3456,1.9684,0.0,0.0,10632
20026,75,2.6396,-3.3339,1.9684,0.0,0.0,10632
20026,76,2.6396,-3.3339,1.9684,0.0,0.0,10632
20026,77,2.6396,-3.3339,1.9684,0.0,0.0,10632
20026,78,2.6396,-3.3339,1.9684,0.0,0.0,10632
20026,79,2.6372,-3.3282,1.9684,0.0,0.0,10632
20026,80,2.6299,-3.3109,1.9684,0.0,0.0,10632
20026,81,2.6178,-3.2821,1.9684,0.0,0.0,10632
20026,82,2.6009,-3.2417,1.9684,0.0,0.0,10632
20026,83,2.5791,-3.1899,1.9684,0.0,0.0,10632
20026,84,2.5525,-3.1265,1.9684,0.0,0.0,10632
20026,85,2.5210,-3.0516,1.9684,0.0,0.0,10632
20026,86,2.4847,-2.9651,1.9684,0.0,0.0,10632
