timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,1.0,Front-left,926.06,171.9,921.56,170.29,4.01,10.54,0.86,-5.01,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,2.0,Front-left,500.79,74.89,496.29,73.28,-55.87,-6.91,0.84,-5.2,8.88,10.6,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,4.0,Front-left,243.46,5.12,238.96,3.51,3.83,2.36,0.6,-4.48,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,5.0,Front-left,655.83,83.59,651.32,81.98,8.16,8.38,0.58,-4.48,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,7.0,Front-left,889.69,189.6,885.18,187.99,-49.85,-10.77,0.45,-4.27,17.76,17.46,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,8.0,Front-left,1071.08,236.83,1066.57,235.22,6.04,12.4,0.67,-4.67,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,9.0,Front-left,469.49,37.94,464.98,36.33,8.67,5.4,0.63,-4.61,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,10.0,Front-left,680.79,118.69,676.29,117.08,-51.15,-8.1,0.56,-4.43,13.22,14.45,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,11.0,Front-left,903.86,191.44,899.36,189.83,-51.11,-11.28,0.78,-4.86,17.6,16.84,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,12.0,Front-left,613.87,97.19,609.36,95.58,-55.83,-8.53,0.42,-4.07,10.91,11.2,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,13.0,Front-left,948.51,184.74,944.0,183.13,7.68,12.45,0.99,-5.23,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,14.0,Front-left,526.85,73.29,522.34,71.68,-55.08,-7.3,0.84,-5.15,9.48,9.83,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,15.0,Front,184.32,0.56,179.81,0.0,2.47,1.64,0.88,-5.8,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,16.0,Front-left,587.34,87.09,582.83,85.48,-57.39,-8.48,0.4,-4.02,10.16,10.08,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,19.0,Front-left,700.19,96.03,695.68,94.42,7.19,8.5,0.71,-4.78,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,20.0,Front-left,627.33,68.83,622.82,67.22,9.56,8.42,0.52,-4.34,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
1.0,22.0,Front-left,887.67,152.93,883.16,151.32,4.64,10.79,-0.06,-3.38,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the left.
