ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
20062,0,178.5926,-92.3418,-2.427286442544434,6.705,-1.1236,5647,,200.0
20062,1,178.0804,-92.7859,-2.427286442544434,6.3796,-2.0919,5647,,200.0
20062,2,177.583,-93.2133,-2.4317424728409893,5.8843,-2.8218,5647,,200.0
20062,3,177.1149,-93.6113,-2.4369559802215552,5.5479,-1.9308,5647,,200.0
20062,4,176.6754,-93.9781,-2.446116287614364,5.1205,-2.3214,5647,,200.0
20062,5,176.2646,-94.3194,-2.4483407234804533,4.6279,-2.5823,5647,,200.0
20062,6,175.8865,-94.6278,-2.4573772661460933,4.337,-1.604,5647,,200.0
20062,7,175.5386,-94.9112,-2.458011316564574,3.992,-1.831,5647,,200.0
20062,8,175.2129,-95.1714,-2.467526045359105,3.6102,-1.9719,5647,,200.0
20062,9,174.9153,-95.4082,-2.469479826209005,3.4047,-1.066,5647,,200.0
20062,10,174.6401,-95.626,-2.472102642101756,3.1854,-1.123,5647,,200.0
20062,11,174.38,-95.8284,-2.4803099765338725,2.957,-1.1568,5647,,200.0
20062,12,174.1376,-96.017,-2.4803781442873247,2.8428,-0.5634,5647,,200.0
20062,13,173.9086,-96.1949,-2.4811241451724224,2.7317,-0.5481,5647,,200.0
20062,14,173.6864,-96.3632,-2.4933559843001927,2.6236,-0.5325,5647,,200.0
20062,15,173.4729,-96.5249,-2.4933869271280957,2.5687,-0.2824,5647,,200.0
20062,16,173.266,-96.6817,-2.493083882495231,2.5108,-0.2969,5647,,200.0
20062,17,173.0624,-96.8335,-2.5009266293411265,2.4501,-0.3096,5647,,200.0
20062,18,172.8613,-96.9789,-2.515581297609697,2.4152,-0.1923,5647,,200.0
20062,19,172.6641,-97.1215,-2.515515393706303,2.3738,-0.2196,5647,,200.0
20062,20,172.47,-97.2618,-2.5157127057982622,2.3281,-0.2365,5647,,200.0
20062,21,172.2784,-97.3982,-2.522924819115232,2.3014,-0.1476,5647,,200.0
20062,22,172.0864,-97.5278,-2.5478429868790524,2.2696,-0.1689,5647,,200.0
20062,23,171.897,-97.6558,-2.547280985487879,2.2343,-0.1822,5647,,200.0
20062,24,171.7104,-97.782,-2.546941539287598,2.2138,-0.1138,5647,,200.0
20062,25,171.5261,-97.9065,-2.547479638499757,2.1893,-0.1302,5647,,200.0
20062,26,171.3395,-98.0237,-2.5807805267723367,2.1621,-0.1405,5647,,200.0
20062,27,171.1543,-98.1382,-2.5878616119425177,2.1462,-0.0878,5647,,200.0
20062,28,170.9709,-98.2515,-2.5882054659014355,2.1273,-0.1005,5647,,200.0
20062,29,170.7892,-98.3639,-2.587607316220341,2.1063,-0.1085,5647,,200.0
20062,30,170.6082,-98.4736,-2.596716493740006,2.0941,-0.0677,5647,,200.0
20062,31,170.4242,-98.5757,-2.6350018805178013,2.0795,-0.0776,5647,,200.0
20062,32,170.2415,-98.677,-2.6353310469005136,2.0633,-0.0837,5647,,200.0
20062,33,170.0603,-98.7775,-2.6351972850680694,2.0538,-0.0523,5647,,200.0
20062,34,169.8802,-98.8773,-2.635579105609347,2.0425,-0.0599,5647,,200.0
