timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,3325.0,Front-left,22.25,8.24,17.74,6.63,-11.65,-0.0,1.9,-0.6,1.52,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,3327.0,Front-left,25.75,8.2,21.24,6.59,-11.65,-0.0,1.9,-0.6,1.82,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,3328.0,Front-left,22.3,15.79,17.8,14.18,-11.65,-0.05,1.92,-0.55,1.53,280.75,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3329.0,Front-left,22.36,23.67,17.85,22.06,-11.65,-0.38,2.02,-0.23,1.53,58.44,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3330.0,Front-right,46.16,-112.12,41.66,-110.51,-11.68,0.0,1.94,-0.61,3.57,322436.11,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3331.0,Front-right,21.92,-15.24,17.41,-13.63,-11.3,-7.5,1.28,-2.96,1.54,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3332.0,Front-right,21.84,-45.54,17.33,-43.93,-11.75,-13.87,1.42,-2.11,1.48,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3334.0,Front-right,46.13,-108.6,41.63,-106.99,-11.71,0.0,1.96,-0.62,3.55,271842.09,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3335.0,Front-left,22.41,32.63,17.9,31.02,-11.65,-1.37,2.18,0.24,1.54,22.59,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3336.0,Front-right,14.66,-6.99,10.16,-5.38,-5.4,0.0,-3.46,1.09,1.88,1865.0,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3337.0,Right,-0.42,-7.0,0.0,-5.39,-4.6,-0.0,-0.17,0.05,0.0,inf,Exact longitudinal alignment or co. Obstacle is moving away laterally to the right.
1.0,3338.0,Front-right,21.66,-4.35,17.16,-2.74,-3.84,-3.12,1.75,-0.48,4.46,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3339.0,Rear-right,-15.44,-7.0,-10.93,-5.39,-4.33,-0.0,1.29,-0.41,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,3340.0,Front-right,53.94,-112.15,49.43,-110.54,-11.91,0.0,2.22,-0.7,4.15,61701.57,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3341.0,Front-right,28.74,-9.69,24.24,-8.08,-10.36,-9.93,1.6,-2.3,2.34,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3343.0,Rear-right,-30.06,-6.99,-25.56,-5.38,-4.4,-0.0,2.08,-0.66,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,3344.0,Front-right,54.33,-108.66,49.83,-107.05,-12.33,0.0,2.49,-0.79,4.04,22778.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3345.0,Front-right,62.49,-112.34,57.98,-110.73,-12.66,-0.0,2.5,-0.79,4.58,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3346.0,Front-right,47.53,-115.61,43.02,-114.0,-12.9,0.01,3.31,-1.06,3.34,13947.24,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3347.0,Front-right,71.96,-112.28,67.46,-110.67,-13.47,0.01,2.32,-0.74,5.01,8160.91,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3348.0,Rear-right,-44.3,-6.99,-39.79,-5.38,-4.72,0.0,3.32,-1.05,inf,12564.05,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3349.0,Front-left,27.63,19.2,23.12,17.59,-10.87,-3.35,1.83,-1.59,2.13,5.25,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3350.0,Front-right,65.0,-108.73,60.5,-107.12,-14.31,0.02,3.08,-0.98,4.23,5638.11,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3351.0,Front-left,22.48,43.3,17.97,41.69,-11.66,-2.75,2.16,0.18,1.54,15.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3352.0,Front-right,60.25,-115.7,55.74,-114.09,-15.6,0.03,3.67,-1.17,3.57,3776.71,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3353.0,Front-right,75.96,-108.81,71.45,-107.2,-14.72,0.02,3.5,-1.12,4.85,4887.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3354.0,Front-right,72.38,-115.78,67.87,-114.17,-16.01,0.03,3.29,-1.05,4.24,3522.84,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3355.0,Rear-right,-57.35,-6.99,-52.84,-5.38,-5.89,0.0,3.16,-1.0,inf,15098.54,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3356.0,Front-left,22.58,59.97,18.07,58.36,-11.68,-6.42,2.26,0.5,1.55,9.09,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3357.0,Front-left,22.66,73.0,18.15,71.39,-11.68,-5.98,2.35,0.78,1.55,11.95,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3358.0,Front-left,29.65,45.64,25.14,44.03,-11.42,-9.55,2.52,1.52,2.2,4.61,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3359.0,Rear-right,-18.79,-3.5,-14.28,-1.89,0.81,-0.0,1.35,-0.43,17.68,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the right.
