timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,3655.0,Front-right,35.85,-3.6,31.34,-1.99,-12.83,-0.0,0.24,-5.7,2.44,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,3656.0,Front-left,44.98,13.13,40.47,11.52,-13.06,-4.1,3.88,-5.75,3.1,2.81,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3657.0,Front-right,36.58,-7.11,32.07,-5.5,-12.83,-0.0,0.24,-5.7,2.5,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,3658.0,Front,32.01,-0.06,27.51,0.0,-6.47,-0.06,0.11,-1.62,4.25,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,3659.0,Front-left,27.84,3.48,23.33,1.87,-3.99,-0.07,0.08,-1.09,5.85,27.0,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3660.0,Front-left,48.9,20.1,44.39,18.49,-13.16,-4.59,-0.44,-5.68,3.37,4.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3661.0,Front-left,52.43,20.42,47.93,18.81,-13.12,-3.72,-0.59,-5.67,3.65,5.06,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3662.0,Front-right,17.33,-3.5,12.83,-1.89,-5.57,-0.0,0.14,-3.36,2.3,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3663.0,Front-left,56.66,26.79,52.15,25.18,-13.98,-8.04,4.81,-6.15,3.73,3.13,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3664.0,Front-left,59.65,22.5,55.14,20.89,-13.38,-5.28,5.51,-6.02,4.12,3.96,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,3666.0,Front-left,13.79,3.5,9.28,1.89,-4.69,0.0,0.13,-3.13,1.98,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,3667.0,Behind,-11.47,0.0,-6.96,0.0,-2.07,-0.0,0.31,-7.32,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,3668.0,Rear-right,-5.08,-3.49,-0.57,-1.88,-2.71,0.0,0.16,-3.69,inf,2765.11,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,3669.0,Front-right,10.84,-7.0,6.33,-5.39,-3.24,0.0,0.3,-7.06,1.95,2100.39,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,3655.0,Front-right,34.51,-3.61,30.0,-2.0,-11.49,-0.0,0.33,-7.6,2.61,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,3656.0,Front-left,43.63,12.75,39.12,11.14,-11.69,-3.6,5.74,-7.67,3.35,3.09,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3657.0,Front-right,35.24,-7.12,30.74,-5.51,-11.49,-0.0,0.33,-7.6,2.67,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,3658.0,Front,31.29,-0.08,26.78,0.0,-5.54,-0.06,0.19,-3.52,4.83,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,3659.0,Front-left,27.35,3.47,22.85,1.86,-3.11,-0.08,0.17,-2.99,7.35,24.61,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3660.0,Front-left,47.54,19.63,43.03,18.02,-11.81,-4.56,0.32,-7.6,3.64,3.95,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3661.0,Front-left,51.08,20.04,46.57,18.43,-11.77,-3.7,0.44,-7.6,3.96,4.98,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3662.0,Front-right,16.7,-3.5,12.19,-1.89,-4.58,-0.0,0.19,-4.33,2.66,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,3663.0,Front-left,55.23,26.0,50.72,24.39,-12.55,-7.59,4.89,-8.03,4.04,3.22,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3664.0,Front-left,58.27,21.99,53.77,20.38,-11.97,-4.75,5.6,-7.9,4.49,4.29,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3666.0,Front-left,13.25,3.5,8.74,1.89,-3.67,0.0,0.2,-4.62,2.38,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
