timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30735.0,Front,37.28,-0.11,32.77,0.0,-1.39,-0.06,-1.78,-4.17,23.55,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,30736.0,Front-left,27.53,6.23,23.03,4.62,-16.33,-5.3,-2.15,-2.54,1.41,0.87,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30737.0,Front,24.12,-0.03,19.61,0.0,-2.72,-0.04,-2.33,-5.44,7.2,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,30738.0,Left,3.72,3.5,0.0,1.89,-17.41,-0.0,-2.04,-4.78,0.0,1607.19,Exact longitudinal alignment or co. Obstacle is driving toward the ego car laterally from the left.
1.0,30739.0,Front-left,23.88,38.48,19.37,36.87,-8.01,-7.26,-2.04,-3.98,2.42,5.08,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30740.0,Front-left,58.38,17.73,53.87,16.12,-17.06,-2.36,-1.66,-3.3,3.16,6.82,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30741.0,Front-left,39.43,13.17,34.93,11.56,-16.3,0.46,-3.96,-8.39,2.14,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30743.0,Front-left,79.08,3.1,74.57,1.49,-23.62,0.1,-1.75,-4.09,3.16,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30744.0,Front-left,20.65,79.04,16.14,77.43,-10.25,-8.76,-2.31,-3.75,1.57,8.84,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30745.0,Front-left,69.51,21.39,65.01,19.78,-15.48,-1.86,-1.64,-3.06,4.2,10.64,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30746.0,Front-left,23.37,125.46,18.86,123.85,-10.27,-6.63,-1.79,-3.99,1.84,18.69,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30747.0,Front-left,88.34,27.72,83.83,26.11,-18.11,-2.77,-1.78,-4.74,4.63,9.41,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30735.0,Front,37.1,-0.11,32.59,0.0,-0.38,-0.06,-2.08,-4.88,85.38,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,30736.0,Front-left,25.84,5.76,21.33,4.15,-15.79,-4.97,-2.71,-3.5,1.35,0.83,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30737.0,Front,23.82,-0.02,19.31,0.0,-1.54,-0.04,-3.05,-7.11,12.57,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,30738.0,Left,1.94,3.5,0.0,1.89,-16.39,-0.0,-2.55,-5.98,0.0,887.21,Exact longitudinal alignment or co. Obstacle is driving toward the ego car laterally from the left.
2.0,30739.0,Front-left,23.03,37.76,18.52,36.15,-6.97,-7.25,-2.5,-5.34,2.66,4.99,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30740.0,Front-left,56.63,17.5,52.12,15.89,-15.97,-2.35,-2.35,-6.08,3.26,6.77,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30741.0,Front-left,37.8,13.23,33.3,11.62,-14.78,0.54,-4.62,-9.69,2.25,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30743.0,Front-left,76.68,3.13,72.17,1.52,-22.64,0.09,-1.92,-4.52,3.19,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30744.0,Front-left,19.57,78.17,15.06,76.56,-9.22,-8.76,-2.19,-5.42,1.63,8.74,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30745.0,Front-left,67.92,21.22,63.41,19.61,-14.5,-1.88,-2.32,-5.71,4.37,10.46,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30746.0,Front-left,22.28,124.81,17.77,123.2,-9.24,-6.61,-3.0,-5.02,1.92,18.63,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30747.0,Front-left,86.49,27.46,81.98,25.85,-17.04,-2.76,-2.24,-4.72,4.81,9.35,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30735.0,Front,37.01,-0.1,32.5,0.0,0.17,-0.05,-0.68,-1.61,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30736.0,Front-left,24.18,5.32,19.67,3.71,-15.7,-4.6,-1.25,-0.63,1.25,0.81,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30737.0,Front,23.62,-0.02,19.12,0.0,-0.85,-0.04,-1.49,-3.46,22.52,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
3.0,30738.0,Left,0.25,3.5,0.0,1.89,-15.83,-0.0,-1.27,-2.98,0.0,434.68,Exact longitudinal alignment or co. Obstacle is driving toward the ego car laterally from the left.
3.0,30739.0,Front-left,22.27,37.04,17.76,35.43,-6.4,-7.26,-1.36,-2.26,2.77,4.88,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30740.0,Front-left,54.98,17.29,50.47,15.68,-15.43,-2.35,-0.98,-2.15,3.27,6.67,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30741.0,Front-left,36.31,13.3,31.8,11.69,-13.73,0.57,-3.38,-6.6,2.32,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30743.0,Front-left,74.36,3.16,69.85,1.55,-22.09,0.09,-0.68,-1.61,3.16,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30744.0,Front-left,18.57,77.3,14.06,75.69,-8.66,-8.77,-1.35,-2.15,1.62,8.63,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30745.0,Front-left,66.4,21.05,61.9,19.44,-14.01,-1.89,-0.97,-2.04,4.42,10.27,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30746.0,Front-left,21.26,124.16,16.75,122.55,-8.68,-6.59,-0.73,-2.45,1.93,18.6,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30747.0,Front-left,84.74,27.21,80.23,25.6,-16.4,-2.74,-0.96,-1.92,4.89,9.35,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30735.0,Front-right,36.9,-2.69,32.39,-1.08,0.59,-0.63,-0.78,-2.14,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
4.0,30736.0,Front-left,22.85,3.32,18.34,1.71,-15.91,-3.47,-0.59,-1.74,1.15,0.49,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30737.0,Front-right,23.45,-1.69,18.95,-0.08,-0.41,-0.55,-0.64,-1.8,46.18,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
4.0,30738.0,Left,-1.13,3.53,0.0,1.92,-15.43,0.51,-0.42,-1.29,0.0,inf,Exact longitudinal alignment or co. Obstacle is moving away laterally to the left.
4.0,30739.0,Front-left,24.03,34.7,19.52,33.09,-6.46,-7.38,-0.63,-1.7,3.02,4.48,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30740.0,Front-left,54.44,13.31,49.93,11.7,-15.18,-1.87,-0.59,-1.66,3.29,6.25,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30741.0,Front-left,35.69,10.89,31.18,9.28,-13.0,0.83,-0.72,-1.94,2.4,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30743.0,Front-right,72.17,-1.82,67.67,-0.21,-21.56,1.03,-0.83,-2.24,3.14,0.2,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30744.0,Front-left,22.85,74.98,18.34,73.37,-8.82,-8.71,-1.36,-1.34,2.08,8.42,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30745.0,Front-left,66.24,16.32,61.73,14.71,-13.79,-1.52,-0.51,-0.69,4.48,9.66,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30746.0,Front-left,28.74,121.76,24.23,120.15,-8.7,-6.57,-0.47,-1.77,2.79,18.28,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30747.0,Front-left,84.72,21.16,80.21,19.55,-16.05,-2.15,-0.63,-2.22,5.0,9.07,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30735.0,Front-right,35.99,-8.82,31.48,-7.21,0.65,-1.99,-0.33,-1.31,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
5.0,30736.0,Front,21.43,-0.57,16.92,0.0,-16.22,-1.54,-0.15,-1.81,1.04,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
5.0,30737.0,Front-right,22.79,-5.64,18.28,-4.03,-0.26,-1.76,-0.14,-0.86,69.59,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
5.0,30738.0,Left,-2.09,3.84,0.0,2.23,-14.94,1.73,-0.22,-1.06,0.0,inf,Exact longitudinal alignment or co. Obstacle is moving away laterally to the left.
5.0,30739.0,Front-left,28.53,29.6,24.02,27.99,-7.39,-7.47,0.58,-1.01,3.25,3.75,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30740.0,Front-left,54.31,4.26,49.8,2.65,-15.06,-0.65,-0.18,-1.17,3.31,4.05,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30741.0,Front-left,35.63,5.12,31.12,3.51,-12.6,1.41,0.0,-0.57,2.47,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
5.0,30743.0,Front-right,68.78,-13.15,64.27,-11.54,-20.95,3.23,-0.22,-1.04,3.07,3.57,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30744.0,Front-left,33.63,69.46,29.12,67.85,-9.94,-8.43,-0.23,-0.86,2.93,8.05,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30745.0,Front-left,66.58,5.34,62.07,3.73,-13.74,-0.55,-0.11,-0.32,4.52,6.83,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
