ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
30742,0,-265.01,97.2251,-1.9739485156776229,10.5517,-2.4348,58,943,100.0
30742,1,-265.4305,96.2392,-1.9739485156776229,9.8619,-4.3826,58,943,100.0
30742,2,-265.8324,95.2975,-1.974174828095825,8.8311,-5.8435,58,943,100.0
30742,3,-266.2005,94.4357,-1.974469097023875,8.283,-2.5196,58,943,100.0
30742,4,-266.4823,93.6273,-1.906214297566153,7.8454,-1.8038,58,943,100.0
30742,5,-266.6224,92.8251,-1.743697256394961,7.5738,-0.912,58,943,100.0
30742,6,-266.6258,92.0378,-1.5751148570421245,7.4002,-1.2751,58,943,100.0
30742,7,-266.6617,91.2856,-1.618486806856566,7.0703,-1.9993,58,943,100.0
30742,8,-266.7095,90.5619,-1.6367499977880977,6.612,-2.5522,58,943,100.0
30742,9,-266.7761,89.8801,-1.668170006119712,6.3424,-1.4162,58,943,100.0
30742,10,-266.8494,89.2363,-1.6841633836877743,6.0474,-1.5286,58,943,100.0
30742,11,-266.9279,88.6215,-1.6977929530124902,5.7327,-1.6144,58,943,100.0
30742,12,-267.0122,88.0382,-1.714325092769445,5.5275,-1.2304,59,943,100.0
30742,13,-267.0947,87.4804,-1.71763427570602,5.2461,-1.5693,59,943,100.0
30742,14,-267.1849,86.9485,-1.7387789800453386,4.9051,-1.8263,59,943,100.0
30742,15,-267.2821,86.4495,-1.763176883552641,4.6652,-1.4594,59,943,100.0
30742,16,-267.379,85.9796,-1.7741597687042467,4.3314,-1.8535,59,943,100.0
30742,17,-267.4902,85.542,-1.8196426113761857,3.9332,-2.1054,59,943,100.0
