obstacle_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id
30694,1,397.4813,-55.6788,-1.2489,8.7571,-0.3691,596
30694,2,397.7585,-56.5102,-1.2489,8.7380,-1.0233,596
30694,3,398.0362,-57.3430,-1.2489,8.7734,-0.2367,596
30694,4,398.3134,-58.1743,-1.2489,8.7487,-0.5401,596
30694,5,398.5901,-59.0038,-1.2489,8.7348,-0.4033,596
30694,6,398.8671,-59.8348,-1.2489,8.7829,0.9406,596
30694,7,399.1444,-60.6662,-1.2489,8.7390,-0.9954,596
30694,8,399.4220,-61.4988,-1.2489,8.7652,-0.4479,596
30694,9,399.6996,-62.3312,-1.2489,8.7947,0.8063,596
30694,10,399.9765,-63.1615,-1.2489,8.7677,0.6091,596
30694,11,400.2537,-63.9927,-1.2489,8.7692,0.2682,596
30694,12,400.5312,-64.8249,-1.2489,8.7618,-0.4345,596
30694,13,400.8093,-65.6589,-1.2488,8.7987,0.3259,596
30694,14,401.0868,-66.4907,-1.2488,8.7851,0.6576,596
30694,15,401.3635,-67.3201,-1.2487,8.7375,-0.2418,596
30694,16,401.6405,-68.1502,-1.2487,8.7607,0.4133,596
30694,17,401.9174,-68.9800,-1.2487,8.7440,-0.1773,596
30694,18,402.1954,-69.8131,-1.2487,8.7783,-0.1634,596
30694,19,402.4729,-70.6448,-1.2487,8.7695,0.0951,596
30694,20,402.7504,-71.4763,-1.2487,8.7640,-0.0891,596
30694,21,403.0277,-72.3073,-1.2487,8.7374,-0.9215,596
30694,22,403.3057,-73.1404,-1.2486,8.7705,-0.4651,596
30694,23,403.5826,-73.9699,-1.2486,8.7406,-0.1895,596
30694,24,403.8598,-74.8007,-1.2486,8.7698,0.4886,596
30694,25,404.1371,-75.6317,-1.2486,8.7723,0.4740,596
30694,26,404.4142,-76.4619,-1.2486,8.7484,-0.1529,596
30694,27,404.6918,-77.2938,-1.2486,8.7644,-0.2534,596
30694,28,404.9694,-78.1256,-1.2486,8.7398,-1.1605,596
30694,29,405.2467,-78.9565,-1.2486,8.7631,0.1407,596
30694,30,405.5236,-79.7860,-1.2486,8.7407,-0.1340,596
30694,31,405.8008,-80.6168,-1.2486,8.7739,0.6037,596
30694,32,406.0780,-81.4473,-1.2486,8.7632,0.3395,596
30694,33,406.3559,-82.2799,-1.2486,8.7594,-0.7223,596
30694,34,406.6330,-83.1104,-1.2486,8.7746,0.7839,596
30694,35,406.9114,-83.9445,-1.2486,8.7933,0.0044,596
30694,36,407.1889,-84.7759,-1.2486,8.7612,-0.1730,596
30694,37,407.4668,-85.6087,-1.2486,8.7699,-0.3541,596
30694,38,407.7448,-86.4416,-1.2486,8.7931,0.4890,596
30694,39,408.0231,-87.2755,-1.2486,8.7985,0.3058,596
30694,40,408.3003,-88.1062,-1.2486,8.7429,-0.6037,596
30694,41,408.5777,-88.9374,-1.2486,8.7683,0.2442,596
30694,42,408.8550,-89.7682,-1.2486,8.7770,0.7541,596
30694,43,409.1206,-90.6163,-1.2672,8.7500,-0.1189,596
30694,44,409.3489,-91.4683,-1.3090,8.7923,0.5656,1915
30694,45,409.5409,-92.3190,-1.3487,8.7996,0.1602,1915
30694,46,409.7057,-93.1732,-1.3802,8.7491,0.1141,1915
30694,47,409.8529,-94.0336,-1.4013,8.7473,-0.0070,1915
30694,48,409.9892,-94.8965,-1.4140,8.7370,-0.1936,1915
30694,49,410.1189,-95.7616,-1.4220,8.7475,-0.0306,1915
30694,50,410.2519,-96.6286,-1.4186,8.7757,-0.2038,1915
30694,51,410.4044,-97.4894,-1.3953,8.7934,1.0723,1915
30694,52,410.5884,-98.3332,-1.3560,8.7436,-0.8048,1915
30694,53,410.8080,-99.1734,-1.3152,8.7666,0.0404,1915
30694,54,411.0520,-100.0129,-1.2878,8.8018,0.8680,1915
30694,55,411.3119,-100.8503,-1.2698,8.7662,-0.6796,1915
30694,56,411.5844,-101.6825,-1.2542,8.7494,-0.7699,1915
30694,57,411.8697,-102.5126,-1.2397,8.7990,0.4638,931
30694,58,412.1649,-103.3348,-1.2261,8.7549,0.3888,931
30694,59,412.4707,-104.1543,-1.2136,8.7365,-0.7157,931
30694,60,412.7847,-104.9728,-1.2045,8.7479,-0.9409,931
30694,61,413.1034,-105.7874,-1.1977,8.7431,-0.2737,931
30694,62,413.4267,-106.6015,-1.1928,8.7488,-0.4857,931
30694,63,413.7529,-107.4143,-1.1891,8.7767,0.6803,931
30694,64,414.0819,-108.2275,-1.1863,8.7862,0.5445,931
30694,65,414.4124,-109.0398,-1.1843,8.7592,-0.4501,931
30694,66,414.7438,-109.8508,-1.1828,8.7645,0.1551,931
30694,67,415.0767,-110.6630,-1.1817,8.7684,-0.3988,931
30694,68,415.4102,-111.4746,-1.1809,8.7830,0.3174,931
30694,69,415.7437,-112.2849,-1.1803,8.7371,-1.0332,931
30694,70,416.0777,-113.0952,-1.1798,8.7528,-0.4855,931
30694,71,416.4123,-113.9063,-1.1795,8.7798,0.2072,931
30694,72,416.7464,-114.7158,-1.1793,8.7755,0.7284,931
30694,73,417.0804,-115.5247,-1.1791,8.7365,-0.6356,931
30694,74,417.4150,-116.3346,-1.1790,8.7596,-0.1245,931
30694,75,417.7496,-117.1445,-1.1789,8.7861,0.9020,931
30694,76,418.0843,-117.9542,-1.1788,8.7657,0.1349,931
30694,77,418.4198,-118.7659,-1.1788,8.7956,0.5194,931
30694,78,418.7543,-119.5752,-1.1788,8.7583,0.0175,931
30694,79,419.0900,-120.3871,-1.1787,8.7870,0.0455,931
30694,80,419.4252,-121.1979,-1.1787,8.7657,-0.3195,931
30694,81,419.7607,-122.0093,-1.1787,8.7869,0.2158,931
30694,82,420.0956,-122.8194,-1.1787,8.7387,-1.0983,931
30694,83,420.4306,-123.6295,-1.1787,8.7899,0.9402,931
30694,84,420.7620,-124.4311,-1.1787,8.5664,-4.3135,931
30694,85,421.0770,-125.1928,-1.1787,8.1350,-4.3135,931
30694,86,421.3762,-125.9154,-1.1782,7.7157,-4.0736,931
30694,87,421.6593,-126.5987,-1.1779,7.2843,-4.3135,931
30694,88,421.9261,-127.2420,-1.1776,6.8530,-4.3135,931
30694,89,422.1764,-127.8454,-1.1774,6.4216,-4.3135,931
30694,90,422.4103,-128.4084,-1.1770,5.9903,-4.3135,931
30694,91,422.6278,-128.9312,-1.1765,5.5589,-4.3135,931
30694,92,422.8290,-129.4142,-1.1762,5.1276,-4.3135,934
30694,93,423.0136,-129.8573,-1.1759,4.6962,-4.3135,934
30694,94,423.1819,-130.2608,-1.1756,4.2666,-4.3135,934
30694,95,423.3336,-130.6244,-1.1755,3.8352,-4.3135,934
30694,96,423.4687,-130.9483,-1.1756,3.4039,-4.3135,934
30694,97,423.5873,-131.2327,-1.1758,2.9783,-4.1984,934
30694,98,423.6893,-131.4776,-1.1759,2.5469,-4.3135,934
30694,99,423.7747,-131.6827,-1.1761,2.1156,-4.3135,934
30694,100,423.8436,-131.8482,-1.1762,1.6878,-4.2426,934
30694,101,423.8960,-131.9741,-1.1762,1.2564,-4.3135,934
30694,102,423.9322,-132.0610,-1.1763,0.8432,-3.9514,934
30694,103,423.9506,-132.1096,-1.1756,0.4118,-4.3135,934
30694,104,423.9543,-132.1186,-1.1756,0.0003,-3.9171,934
30694,105,423.9543,-132.1186,-1.1756,0.0,-0.0001,934
30694,106,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,107,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,108,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,109,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,110,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,111,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,112,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,113,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,114,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,115,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,116,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,117,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,118,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,119,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,120,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,121,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,122,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,123,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,124,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,125,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,126,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,127,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,128,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,129,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,130,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,131,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,132,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,133,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,134,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,135,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,136,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,137,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,138,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,139,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,140,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,141,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,142,423.9543,-132.1186,-1.1756,0.0,0.0,934
30694,143,423.9617,-132.1365,-1.1756,0.2574,2.5594,934
30694,144,423.9787,-132.1772,-1.1756,0.5004,2.3591,934
30694,145,424.0048,-132.2398,-1.1757,0.7343,2.2464,934
30694,146,424.0399,-132.3240,-1.1758,0.9709,2.2892,934
30694,147,424.0839,-132.4296,-1.1758,1.2088,2.5559,934
30694,148,424.1373,-132.5578,-1.1759,1.4443,2.2028,934
30694,149,424.1980,-132.7034,-1.1760,1.5932,0.6003,934
30694,150,424.2474,-132.8220,-1.1761,1.1951,-3.6476,934
30695,1,434.7944,-156.8897,1.7890,5.4472,1.8002,973
30695,2,434.6698,-156.3498,1.7974,5.5782,1.2742,973
30695,3,434.5379,-155.7954,1.8044,5.7457,1.7300,973
30695,4,434.3996,-155.2291,1.8103,5.8625,1.1853,973
