ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
3390,0,-546.5141,535.3995,0.6953803185587971,13.3915,-2.501,503,406,150.0
3390,1,-545.4729,536.2683,0.6953803185587971,12.6836,-4.4866,503,406,150.0
3390,2,-544.4811,537.1196,0.7093150458354026,11.6219,-6.012,503,406,150.0
3390,3,-543.5569,537.9126,0.7091428654159232,10.9649,-3.5452,503,406,150.0
3390,4,-542.6712,538.6149,0.6704163909326433,10.2097,-3.9992,503,406,150.0
3390,5,-541.7943,539.2108,0.596870912582258,9.381,-4.3093,503,406,150.0
3390,6,-540.9337,539.6824,0.5012985417159301,8.8496,-3.1419,503,406,150.0
3390,7,-540.0917,540.0397,0.4013172454578827,8.1498,-3.8561,503,406,150.0
3390,8,-539.2797,540.2993,0.3094348096949377,7.3287,-4.3376,503,406,150.0
3390,9,-538.5238,540.474,0.22712732506804068,6.8962,-2.1543,503,406,150.0
3390,10,-537.8117,540.5487,0.10451873328182315,6.4677,-2.1264,503,406,150.0
3390,11,-537.1412,540.5648,0.024007318114320324,6.0449,-2.0911,503,406,150.0
3390,12,-536.5157,540.5439,-0.033400842997433504,5.8206,-1.1905,503,406,150.0
3390,13,-535.9234,540.4654,-0.13176626452681164,5.5678,-1.3243,503,406,150.0
3390,14,-535.3607,540.3744,-0.1603321479790711,5.2899,-1.4418,503,406,150.0
3390,15,-534.8283,540.26,-0.21165766724872323,5.1289,-0.8827,503,406,150.0
3390,16,-534.322,540.135,-0.242048711507338,4.9365,-1.0315,503,406,150.0
3390,17,-533.8362,540.0001,-0.270861914730442,4.7163,-1.1622,503,406,150.0
3390,18,-533.3739,539.86,-0.2942525756653456,4.6008,-0.5717,503,406,150.0
3390,19,-532.9307,539.7154,-0.3153743011005518,4.4869,-0.5636,503,406,150.0
3390,20,-532.5009,539.5677,-0.33100503933375053,4.3748,-0.5545,503,406,150.0
3390,21,-532.0853,539.413,-0.35634252967040303,4.314,-0.3297,503,406,150.0
3390,22,-531.6788,539.2598,-0.36041416485720923,4.243,-0.3773,503,406,150.0
3390,23,-531.2829,539.0963,-0.3916483396082313,4.1631,-0.4189,503,406,150.0
3390,24,-530.8943,538.9359,-0.3914609702596509,4.0316,-1.0762,503,406,150.0
3390,25,-530.5176,538.7707,-0.4132874389779844,3.7443,-1.7664,503,406,150.0
3390,26,-530.1616,538.6112,-0.42121755333131117,3.3368,-2.2793,503,406,150.0
3390,27,-529.8386,538.4641,-0.4273503564731299,3.0707,-1.5055,2254,406,150.0
3390,28,-529.5501,538.3228,-0.45543395548556803,2.7408,-1.7774,2254,406,150.0
3390,29,-529.2887,538.1947,-0.45565884056091793,2.366,-1.9554,2254,406,150.0
3390,30,-529.0591,538.0823,-0.455250325626897,2.1493,-1.1796,2254,406,150.0
3390,31,-528.8615,537.9716,-0.5106578186642221,1.8981,-1.3233,2254,406,150.0
3390,32,-528.6869,537.8675,-0.5376354021743942,1.6239,-1.4088,2254,406,150.0
3390,33,-528.5353,537.7771,-0.5376989473241698,1.4788,-0.7447,2254,406,150.0
3390,34,-528.4019,537.6975,-0.5379907128185262,1.327,-0.7709,2254,406,150.0
3390,35,-528.2814,537.6257,-0.5373629014020014,1.1714,-0.7833,2254,406,150.0
3390,36,-528.1742,537.5617,-0.5382217016123418,1.0868,-0.4521,2254,406,150.0
3390,37,-528.0813,537.4967,-0.6105092013864668,0.9915,-0.499,2254,406,150.0
3390,38,-527.9988,537.4316,-0.6680535697780104,0.8881,-0.5322,2254,406,150.0
3390,39,-527.9243,537.3728,-0.6681588421180343,0.8441,-0.1752,2254,406,150.0
3390,40,-527.856,537.3188,-0.6690010949447973,0.8177,-0.0902,2254,406,150.0
