timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,3391.0,Front,41.23,-0.88,36.72,0.0,-23.65,-5.42,3.54,3.08,1.55,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,3392.0,Rear-right,-67.95,-5.72,-63.45,-4.11,0.74,-0.15,3.66,3.05,85.2,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the right.
1.0,3393.0,Rear-right,-39.76,-5.2,-35.25,-3.59,0.89,3.41,3.06,2.35,39.81,1.05,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
1.0,3394.0,Rear-right,-84.25,-3.3,-79.74,-1.69,-2.14,-6.0,3.92,2.96,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,3395.0,Behind,-13.09,-0.12,-8.58,0.0,-1.27,1.02,4.05,3.48,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,3391.0,Front-right,38.84,-1.96,34.33,-0.35,-22.14,-5.0,6.92,9.22,1.55,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,3392.0,Rear-right,-68.0,-4.82,-63.49,-3.21,1.75,-0.47,3.86,3.35,36.26,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the right.
2.0,3393.0,Rear-right,-39.78,-4.29,-35.28,-2.68,1.89,3.56,4.28,3.51,18.65,0.75,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
2.0,3394.0,Rear-right,-84.52,-2.65,-80.02,-1.04,-0.66,-5.36,5.31,4.11,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
2.0,3395.0,Behind,-13.25,0.13,-8.74,0.0,-0.13,0.69,5.21,4.54,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,3391.0,Front-right,36.61,-2.44,32.1,-0.83,-20.95,-4.74,5.09,7.7,1.53,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
