timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30529.0,Behind,-40.15,0.3,-35.65,0.0,6.22,-0.06,-1.19,2.25,5.73,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,30530.0,Front-left,10.07,19.64,5.56,18.03,-1.2,-7.8,3.62,1.86,4.63,2.31,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30532.0,Behind,-8.41,0.06,-3.9,0.0,-0.32,-0.01,0.58,-1.09,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30533.0,Behind,-63.52,0.48,-59.02,0.0,7.17,-0.06,0.14,-0.26,8.23,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,30534.0,Front-left,8.88,63.44,4.38,61.83,-0.32,-15.99,3.31,1.9,13.86,3.87,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30535.0,Front-right,15.39,-85.35,10.88,-83.74,-1.44,8.94,-0.06,-0.19,7.58,9.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30536.0,Front-left,14.72,82.03,10.22,80.42,-13.7,-9.03,2.69,-1.38,0.75,8.91,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30537.0,Behind,-22.72,0.17,-18.21,0.0,3.74,-0.04,-0.9,1.7,4.87,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,30538.0,Front-right,14.48,-29.12,9.97,-27.51,-1.47,7.43,-1.97,-1.28,6.81,3.7,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30539.0,Front-right,14.04,-8.93,9.53,-7.32,-1.33,1.56,1.98,0.96,7.15,4.69,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30529.0,Behind,-39.54,0.78,-35.03,0.0,6.09,-0.15,-0.82,1.55,5.75,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,30530.0,Front-left,10.18,18.77,5.67,17.16,-1.26,-7.4,3.65,1.81,4.49,2.32,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30532.0,Behind,-8.43,0.16,-3.93,0.0,-0.17,-0.02,0.74,-1.38,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30533.0,Behind,-62.8,1.24,-58.3,0.0,7.15,-0.17,0.09,-0.15,8.15,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,30534.0,Front-left,9.63,61.75,5.12,60.14,-0.28,-15.64,3.83,2.23,18.24,3.84,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30535.0,Front-right,14.21,-84.64,9.71,-83.03,-1.29,8.94,-0.28,-0.38,7.5,9.29,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30536.0,Front-left,14.45,80.88,9.95,79.27,-12.82,-9.78,1.69,-0.77,0.78,8.11,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30537.0,Behind,-22.36,0.44,-17.85,0.0,3.53,-0.09,-1.1,2.07,5.05,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,30538.0,Front-right,13.99,-28.56,9.48,-26.95,-1.34,7.24,-1.41,-1.03,7.08,3.72,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30539.0,Front-right,13.8,-8.93,9.29,-7.32,-1.28,1.81,2.33,1.09,7.24,4.04,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30529.0,Behind,-38.94,1.0,-34.44,0.0,5.92,-0.19,-0.67,1.29,5.82,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,30530.0,Front-left,10.16,17.99,5.65,16.38,-1.26,-7.0,3.72,1.67,4.48,2.34,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30532.0,Behind,-8.44,0.21,-3.94,0.0,-0.01,-0.03,0.64,-1.18,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30533.0,Behind,-62.08,1.61,-57.57,0.0,7.25,-0.22,0.27,-0.48,7.94,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,30534.0,Front-left,9.98,60.15,5.47,58.54,-0.23,-15.33,2.87,1.45,23.31,3.82,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30535.0,Front-right,13.56,-83.83,9.06,-82.22,-1.19,8.96,0.02,-0.39,7.6,9.18,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30536.0,Front-left,13.8,79.75,9.29,78.14,-11.68,-10.53,2.89,-1.05,0.8,7.42,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30537.0,Behind,-22.01,0.56,-17.51,0.0,3.41,-0.12,-0.79,1.5,5.14,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,30538.0,Front-right,13.68,-27.94,9.17,-26.33,-1.25,7.04,-1.24,-1.11,7.35,3.74,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30539.0,Front-right,13.61,-8.82,9.11,-7.21,-1.23,2.04,2.4,0.96,7.43,3.54,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30529.0,Behind,-38.35,1.36,-33.85,0.0,5.87,-0.25,-0.27,0.55,5.77,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30530.0,Front-left,10.2,17.22,5.69,15.61,-1.23,-6.6,3.83,1.5,4.62,2.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30532.0,Behind,-8.43,0.29,-3.92,0.0,0.24,-0.05,0.87,-1.6,16.42,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30533.0,Rear-left,-61.34,2.18,-56.83,0.57,7.29,-0.3,0.3,-0.52,7.8,1.89,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
4.0,30534.0,Front-left,10.53,58.54,6.02,56.93,-0.24,-15.02,3.12,1.4,24.94,3.79,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30535.0,Front-right,12.64,-83.06,8.13,-81.45,-1.01,8.96,0.2,-0.52,8.01,9.1,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30536.0,Front-left,13.55,78.51,9.04,76.9,-10.34,-11.36,2.34,-0.8,0.87,6.77,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30537.0,Behind,-21.68,0.76,-17.18,0.0,3.32,-0.16,-0.34,0.69,5.17,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30538.0,Front-right,13.29,-27.38,8.78,-25.77,-1.09,6.87,-1.59,-1.54,8.05,3.75,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30539.0,Front-right,13.41,-8.73,8.9,-7.12,-1.11,2.26,2.35,0.7,8.0,3.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30529.0,Rear-left,-37.77,1.69,-33.27,0.08,5.81,-0.31,-0.23,0.51,5.73,0.27,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
5.0,30530.0,Front-left,10.23,16.5,5.72,14.89,-1.16,-6.19,3.91,1.38,4.93,2.41,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30532.0,Behind,-8.4,0.36,-3.89,0.0,0.51,-0.07,0.98,-1.78,7.67,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,30533.0,Rear-left,-60.59,2.73,-56.08,1.12,7.43,-0.38,0.09,-0.11,7.55,2.93,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the left.
5.0,30534.0,Front-left,11.05,56.96,6.54,55.35,-0.24,-14.67,2.61,0.89,27.69,3.77,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30535.0,Front-right,11.74,-82.29,7.23,-80.68,-0.8,8.93,0.33,-0.62,9.01,9.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30536.0,Front-left,13.41,77.2,8.9,75.59,-8.93,-12.0,3.19,-0.74,1.0,6.3,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30537.0,Behind,-21.36,0.95,-16.85,0.0,3.28,-0.19,-0.56,1.12,5.14,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,30538.0,Front-right,12.92,-26.83,8.41,-25.22,-0.9,6.72,-0.95,-1.35,9.33,3.75,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30539.0,Front-right,13.21,-8.62,8.7,-7.01,-0.96,2.42,1.69,0.15,9.05,2.89,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,30529.0,Behind,-37.24,0.81,-32.73,0.0,5.72,-0.15,-0.72,1.39,5.73,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,30530.0,Front-left,9.74,16.12,5.23,14.51,-0.94,-6.12,-2.08,-1.69,5.59,2.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,30532.0,Behind,-8.35,0.17,-3.84,0.0,0.77,-0.04,0.93,-1.73,5.01,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,30533.0,Behind,-59.9,1.32,-55.39,0.0,7.49,-0.19,0.24,-0.44,7.4,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,30534.0,Front-left,9.7,55.76,5.2,54.15,-0.18,-14.33,2.77,1.2,28.76,3.78,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,30535.0,Front-right,13.52,-81.1,9.01,-79.49,-0.93,8.96,0.3,-0.36,9.72,8.87,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,30536.0,Front-left,10.89,76.25,6.38,74.64,-7.39,-12.59,2.35,-0.32,0.86,5.93,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,30537.0,Behind,-21.07,0.45,-16.56,0.0,3.22,-0.09,-0.64,1.23,5.14,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,30538.0,Front-right,13.42,-25.86,8.91,-24.25,-0.97,6.59,-0.82,-0.99,9.16,3.68,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,30539.0,Front-right,13.29,-8.06,8.78,-6.45,-0.94,2.64,2.1,0.66,9.38,2.45,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
7.0,30529.0,Behind,-36.69,-0.46,-32.18,0.0,5.65,0.08,-0.46,0.85,5.69,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
7.0,30530.0,Front-left,9.11,15.81,4.6,14.2,-0.62,-6.38,-2.06,-1.76,7.44,2.23,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,30532.0,Behind,-8.26,-0.12,-3.75,0.0,1.04,0.02,0.98,-1.86,3.59,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
7.0,30533.0,Behind,-59.17,-0.73,-54.66,0.0,7.59,0.1,-0.06,0.1,7.2,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
7.0,30534.0,Front-left,7.78,54.64,3.28,53.03,0.1,-14.22,0.59,-0.27,inf,3.73,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,30535.0,Front-right,16.16,-79.69,11.65,-78.08,-1.13,8.94,0.02,-0.61,10.29,8.74,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
7.0,30536.0,Front-left,7.7,75.29,3.2,73.68,-5.62,-13.15,1.16,-0.36,0.57,5.6,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,30537.0,Behind,-20.76,-0.27,-16.25,0.0,3.24,0.05,-0.14,0.24,5.02,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
7.0,30538.0,Front-right,14.17,-24.74,9.66,-23.13,-1.09,6.49,-0.34,-0.81,8.83,3.56,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
7.0,30539.0,Front-right,13.45,-7.32,8.95,-5.71,-0.93,2.79,1.63,0.31,9.59,2.05,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
8.0,30529.0,Behind,-36.13,-1.05,-31.62,0.0,5.59,0.18,-0.88,1.62,5.66,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
8.0,30530.0,Front-left,8.79,15.3,4.28,13.69,-0.39,-6.64,-2.05,-1.82,11.08,2.06,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
8.0,30532.0,Behind,-8.15,-0.25,-3.64,0.0,1.33,0.06,1.22,-2.33,2.75,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
8.0,30533.0,Rear-right,-58.39,-1.68,-53.88,-0.07,7.77,0.24,0.53,-1.03,6.94,0.29,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
8.0,30534.0,Front-left,6.89,53.34,2.38,51.73,0.26,-14.12,1.12,-0.03,inf,3.66,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the left.
8.0,30535.0,Front-right,17.34,-78.52,12.84,-76.91,-1.17,8.93,-0.2,-0.79,10.99,8.61,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
8.0,30536.0,Front-left,6.01,74.08,1.5,72.47,-4.38,-13.47,0.48,-0.49,0.34,5.38,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
8.0,30537.0,Behind,-20.44,-0.6,-15.93,0.0,3.24,0.11,-0.04,0.04,4.92,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
8.0,30538.0,Front-right,14.45,-23.86,9.94,-22.25,-1.08,6.33,-1.21,-1.36,9.21,3.51,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
8.0,30539.0,Front-right,13.47,-6.81,8.96,-5.2,-0.87,2.96,2.03,0.47,10.25,1.76,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
9.0,30529.0,Behind,-35.59,-0.86,-31.08,0.0,5.55,0.15,-0.51,0.95,5.6,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
9.0,30530.0,Front-left,8.81,14.58,4.31,12.97,-0.34,-6.9,-2.15,-1.6,12.65,1.88,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
9.0,30532.0,Behind,-8.01,-0.2,-3.5,0.0,1.55,0.05,0.86,-1.64,2.25,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
