timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,20043.0,Front-right,52.73,-83.72,48.23,-82.11,-10.3,0.0,-1.25,1.15,4.68,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20044.0,Front-right,47.97,-108.6,43.47,-106.99,-9.33,1.63,-0.97,1.23,4.66,65.82,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20057.0,Front-right,37.65,-115.23,33.14,-113.62,-8.18,1.0,-2.04,1.4,4.05,113.28,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20059.0,Front-right,28.39,-119.45,23.88,-117.84,-8.99,0.57,-1.8,1.34,2.66,204.97,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20061.0,Front-right,20.33,-122.62,15.82,-121.01,-9.81,0.18,-1.66,1.32,1.61,663.95,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20063.0,Front-right,13.19,-124.86,8.68,-123.25,-10.26,0.01,-1.35,1.21,0.85,13098.74,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20071.0,Front-right,6.2,-126.2,1.69,-124.59,-10.3,0.0,-1.25,1.15,0.16,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20073.0,Right,-0.9,-126.68,0.0,-125.07,-10.3,0.0,-1.25,1.15,0.0,inf,Exact longitudinal alignment or co. No lateral relative motion.
1.0,20074.0,Rear-right,-8.04,-126.69,-3.53,-125.08,-10.3,-0.0,-1.25,1.15,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20076.0,Rear-right,-21.04,-126.18,-16.53,-124.57,-10.3,-0.0,-1.25,1.15,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,20086.0,Front-right,118.92,-73.31,114.41,-71.7,1.43,7.55,-1.37,1.17,inf,9.5,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20088.0,Front-right,47.72,-99.05,43.22,-97.44,-10.32,-1.19,-1.9,0.47,4.19,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20090.0,Front-right,48.31,-91.39,43.81,-89.78,-10.42,-1.17,-2.31,0.21,4.21,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20092.0,Front-right,49.65,-80.33,45.14,-78.72,-10.81,-3.9,-2.75,-0.1,4.17,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20095.0,Front-right,52.34,-59.49,47.83,-57.88,-11.17,-9.21,-3.11,-0.52,4.28,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20096.0,Front-right,61.01,-99.82,56.5,-98.21,-10.31,-0.0,-1.25,1.15,5.48,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20097.0,Front-right,69.05,-95.8,64.55,-94.19,-10.3,-0.0,-1.25,1.15,6.27,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20098.0,Front-right,75.31,-92.67,70.8,-91.06,-10.3,-0.0,-1.25,1.15,6.87,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20099.0,Front-right,81.53,-89.5,77.02,-87.89,-10.3,-0.0,-1.25,1.15,7.48,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20100.0,Front-right,92.98,-83.67,88.47,-82.06,-10.3,-0.0,-1.25,1.15,8.59,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20101.0,Front-right,52.98,-36.08,48.47,-34.47,-9.44,-12.25,-2.05,0.15,5.14,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20102.0,Front-right,100.88,-79.48,96.37,-77.87,-10.3,-0.0,-1.25,1.15,9.36,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20103.0,Front-right,107.05,-76.18,102.54,-74.57,-10.3,-0.0,-1.25,1.15,9.95,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20104.0,Front-right,113.1,-72.68,108.6,-71.07,-10.3,-0.0,-1.25,1.15,10.54,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20105.0,Front-right,44.41,-9.5,39.9,-7.89,-1.15,-8.13,-1.27,1.34,34.78,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20106.0,Front-right,119.08,-69.05,114.57,-67.44,-10.3,-0.0,-1.25,1.15,11.12,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,20107.0,Front,22.16,-1.56,17.65,0.0,1.37,-1.96,-1.55,1.54,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,20108.0,Front-right,124.91,-65.15,120.4,-63.54,-10.37,-0.05,-1.6,1.19,11.61,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20110.0,Front-right,130.98,-60.75,126.47,-59.14,-10.94,-0.46,-2.0,1.24,11.56,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20111.0,Behind,-19.4,-1.2,-14.89,0.0,-1.08,0.79,-1.79,1.57,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,20112.0,Rear-right,-36.32,-2.76,-31.81,-1.15,-2.15,0.77,-1.58,1.4,inf,1.5,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,20113.0,Front-right,137.82,-55.62,133.31,-54.01,-11.51,-0.91,-1.66,1.19,11.58,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,20114.0,Rear-right,-52.13,-3.94,-47.62,-2.33,-2.27,0.5,-1.06,1.0,inf,4.69,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,20043.0,Front-right,52.15,-82.66,47.64,-81.05,-9.89,0.0,-1.74,1.62,4.82,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,20044.0,Front-right,47.6,-108.05,43.09,-106.44,-8.87,1.73,-2.88,1.28,4.86,61.46,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,20057.0,Front-right,37.31,-114.96,32.8,-113.35,-7.7,1.05,-2.53,1.87,4.26,108.17,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,20059.0,Front-right,27.98,-119.27,23.47,-117.66,-8.53,0.6,-2.29,1.81,2.75,194.78,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,20061.0,Front-right,19.85,-122.52,15.35,-120.91,-9.36,0.2,-2.15,1.79,1.64,603.78,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
