timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,6.0,Front-left,28.64,2.39,24.14,0.78,-5.97,0.0,-0.91,1.94,4.04,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,7.0,Front-right,163.0,-12.42,158.49,-10.81,-6.06,0.01,-0.91,1.95,26.16,1036.17,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,9.0,Front,36.1,1.57,31.59,0.0,-5.97,0.0,-0.91,1.94,5.29,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,11.0,Front,43.56,0.76,39.05,0.0,-5.97,0.0,-0.91,1.94,6.54,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,18.0,Front,51.01,-0.06,46.51,0.0,-5.97,0.0,-0.91,1.94,7.79,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,22.0,Front,58.47,-0.87,53.96,0.0,-5.97,0.0,-0.91,1.94,9.04,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,23.0,Front-right,65.93,-1.69,61.42,-0.08,-5.97,0.0,-0.91,1.94,10.29,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,24.0,Front-right,73.38,-2.5,68.88,-0.89,-5.97,0.0,-0.91,1.94,11.54,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,28.0,Right,4.49,-119.26,0.0,-117.65,-8.53,-22.27,1.25,2.67,0.0,inf,Exact longitudinal alignment or co. Obstacle is moving away laterally to the right.
1.0,29.0,Front-right,80.84,-3.32,76.33,-1.71,-5.97,0.0,-0.91,1.94,12.79,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30.0,Front-left,30.61,91.81,26.1,90.2,-3.68,19.77,-2.8,1.31,7.1,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,31.0,Front-right,88.3,-4.14,83.79,-2.53,-5.97,0.0,-0.91,1.94,14.04,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,36.0,Front-left,27.81,67.72,23.3,66.11,-3.86,18.17,-2.67,1.36,6.04,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,37.0,Front-right,95.75,-4.95,91.25,-3.34,-5.97,0.0,-0.91,1.94,15.28,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,39.0,Front-right,149.28,-14.35,144.77,-12.74,16.6,-2.62,-1.61,4.05,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,40.0,Front-right,103.21,-5.77,98.7,-4.16,-5.97,0.0,-0.91,1.94,16.53,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,41.0,Front-right,110.67,-6.58,106.16,-4.97,-5.97,0.0,-0.91,1.94,17.78,457562.05,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,42.0,Front-left,17.65,8.21,13.14,6.6,-5.99,-3.97,1.21,2.92,2.2,1.66,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
