timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30227.0,Front-right,28.19,-21.9,23.68,-20.29,-12.67,2.17,0.22,2.07,1.87,9.35,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30228.0,Front,44.67,-0.61,40.17,0.0,-0.16,0.06,-2.33,0.66,246.68,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,30229.0,Front-right,30.5,-12.11,25.99,-10.5,-13.16,0.0,-0.79,0.23,1.98,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30230.0,Front-right,25.25,-35.92,20.74,-34.31,-12.15,5.13,-0.24,1.3,1.71,6.69,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30231.0,Front-right,20.84,-58.81,16.33,-57.2,-11.51,8.26,-0.81,0.18,1.42,6.92,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30232.0,Front-right,18.15,-3.63,13.64,-2.02,-6.61,-0.2,4.66,-1.53,2.06,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30234.0,Behind,-17.22,-0.56,-12.71,0.0,-1.17,0.96,-1.12,0.3,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30236.0,Rear-right,-34.61,-6.48,-30.1,-4.87,0.06,2.26,3.1,-0.21,499.76,2.16,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
1.0,30237.0,Front-right,4.59,-102.17,0.08,-100.56,-7.49,7.26,-0.71,0.28,0.01,13.86,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30227.0,Front-right,26.97,-21.62,22.46,-20.01,-12.51,2.02,-0.27,1.88,1.8,9.92,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30228.0,Front,44.67,-0.49,40.16,0.0,0.3,0.05,-3.76,1.09,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30229.0,Front-right,29.21,-12.03,24.7,-10.42,-12.95,0.0,-1.13,0.33,1.91,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30230.0,Front-right,24.11,-35.35,19.61,-33.74,-12.0,4.92,0.07,2.66,1.63,6.86,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30231.0,Front-right,19.83,-57.93,15.32,-56.32,-11.35,8.24,-0.8,0.96,1.35,6.84,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30232.0,Front-right,17.45,-3.6,12.94,-1.99,-6.98,-0.17,4.32,-1.43,1.85,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,30234.0,Behind,-17.34,-0.51,-12.83,0.0,-0.89,0.94,-1.98,0.51,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30236.0,Rear-right,-34.61,-6.34,-30.1,-4.73,-0.04,2.32,1.93,0.0,inf,2.04,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30237.0,Right,4.08,-101.43,0.0,-99.82,-7.43,7.34,-0.76,0.61,0.0,13.61,Exact longitudinal alignment or co. Obstacle is driving toward the ego car laterally from the right.
