timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30683.0,Front,14.55,1.56,10.04,0.0,-1.12,3.44,0.38,-0.56,8.98,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
1.0,30684.0,Rear-right,-31.18,-69.14,-26.67,-67.53,-10.66,6.06,0.58,-0.76,inf,11.14,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30686.0,Front-right,19.81,-39.71,15.3,-38.1,-12.7,2.94,0.76,-1.06,1.2,12.97,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30687.0,Front-right,104.58,-81.83,100.07,-80.22,-14.77,4.18,0.64,-0.7,6.77,19.17,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30688.0,Rear-right,-19.48,-84.91,-14.97,-83.3,-11.66,6.69,0.65,-0.29,inf,12.45,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30689.0,Front-left,131.54,86.12,127.03,84.51,-14.85,-2.81,1.06,-0.83,8.56,30.05,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30690.0,Rear-right,-47.01,-54.5,-42.51,-52.89,-4.14,-3.45,1.32,3.92,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30691.0,Rear-right,-11.1,-96.11,-6.59,-94.5,-11.18,6.04,0.67,-0.16,inf,15.64,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30692.0,Behind,-39.24,0.65,-34.74,0.0,2.07,-0.17,0.82,-0.83,16.76,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,30693.0,Front-left,13.88,30.79,9.37,29.18,-6.66,-0.0,0.61,-0.61,1.41,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30683.0,Front-left,14.4,2.01,9.89,0.4,-1.27,3.99,0.81,-0.82,7.78,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30684.0,Rear-right,-32.0,-68.62,-27.49,-67.01,-10.15,6.24,0.76,-0.99,inf,10.75,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30686.0,Front-right,18.65,-39.36,14.14,-37.75,-12.51,2.92,1.11,-1.69,1.13,12.92,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
