timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30231.0,Behind,-20.74,-0.07,-16.24,0.0,2.51,0.01,-1.48,0.9,6.47,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,30232.0,Front-right,105.65,-4.65,101.14,-3.04,-4.24,0.7,-1.94,1.72,23.87,4.31,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30233.0,Behind,-8.5,-0.03,-3.99,0.0,-0.2,0.0,0.02,-0.01,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30231.0,Behind,-20.5,-0.09,-15.99,0.0,2.22,0.02,-1.5,0.91,7.21,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,30232.0,Front-right,105.23,-4.46,100.72,-2.85,-4.51,0.73,-1.73,1.44,22.34,3.93,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30233.0,Behind,-8.51,-0.04,-4.0,0.0,-0.23,0.0,0.18,-0.11,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30231.0,Behind,-20.28,-0.02,-15.77,0.0,1.98,0.0,-1.9,1.15,7.95,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,30232.0,Front-right,104.76,-4.71,100.25,-3.1,-4.76,0.77,-1.6,1.41,21.05,4.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30233.0,Behind,-8.52,-0.01,-4.01,0.0,-0.24,0.0,0.5,-0.3,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30231.0,Behind,-20.09,0.09,-15.58,0.0,1.73,-0.01,-1.68,1.01,9.0,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,30232.0,Front-right,104.25,-5.22,99.74,-3.61,-5.0,0.82,-1.4,1.19,19.95,4.42,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30233.0,Behind,-8.52,0.04,-4.02,0.0,-0.19,-0.01,1.09,-0.66,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
5.0,30231.0,Behind,-19.92,0.13,-15.41,0.0,1.55,-0.02,-1.07,0.64,9.97,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,30232.0,Front-right,103.73,-5.37,99.22,-3.76,-5.28,0.86,-1.59,1.35,18.79,4.36,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30233.0,Behind,-8.53,0.06,-4.02,0.0,-0.18,-0.01,0.69,-0.42,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
6.0,30231.0,Behind,-19.76,0.15,-15.25,0.0,1.4,-0.02,-1.47,0.89,10.9,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,30232.0,Front-right,103.18,-5.4,98.68,-3.79,-5.52,0.91,-1.62,1.48,17.87,4.18,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,30233.0,Behind,-8.53,0.06,-4.02,0.0,-0.06,-0.01,1.11,-0.68,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
7.0,30231.0,Behind,-19.62,0.16,-15.11,0.0,1.3,-0.02,-0.96,0.58,11.64,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
7.0,30232.0,Front-right,102.62,-5.34,98.11,-3.73,-5.73,0.94,-1.33,1.2,17.12,3.97,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
7.0,30233.0,Behind,-8.52,0.07,-4.01,0.0,0.03,-0.01,1.0,-0.61,125.18,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
8.0,30231.0,Behind,-19.49,0.17,-14.99,0.0,1.18,-0.03,-0.28,0.17,12.69,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
8.0,30232.0,Front-right,102.04,-5.33,97.53,-3.72,-5.95,0.98,-1.32,1.18,16.4,3.81,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
8.0,30233.0,Behind,-8.5,0.07,-4.0,0.0,0.1,-0.02,0.69,-0.42,42.05,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
9.0,30231.0,Behind,-19.38,0.09,-14.87,0.0,1.11,-0.01,0.05,-0.03,13.38,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
9.0,30232.0,Front-right,101.45,-4.81,96.94,-3.2,-6.16,1.0,-1.64,1.53,15.73,3.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
9.0,30233.0,Behind,-8.48,0.04,-3.97,0.0,0.27,-0.01,1.61,-0.98,14.62,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
10.0,30231.0,Behind,-19.27,-0.06,-14.76,0.0,1.09,0.01,0.06,-0.03,13.59,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
10.0,30232.0,Front-right,100.86,-3.91,96.35,-2.3,-6.37,1.0,-1.19,1.1,15.11,2.3,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
10.0,30233.0,Behind,-8.44,-0.03,-3.93,0.0,0.37,0.01,0.95,-0.57,10.54,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
11.0,30231.0,Behind,-19.16,-0.05,-14.65,0.0,1.02,0.01,-0.34,0.21,14.33,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
11.0,30232.0,Front-right,100.21,-3.9,95.7,-2.29,-6.56,1.03,-1.5,1.39,14.58,2.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
11.0,30233.0,Behind,-8.39,-0.02,-3.88,0.0,0.49,0.01,0.79,-0.48,7.84,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
12.0,30231.0,Behind,-19.05,-0.04,-14.54,0.0,1.03,0.01,0.13,-0.08,14.09,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
12.0,30232.0,Front-right,99.54,-3.8,95.03,-2.19,-6.77,1.06,-1.46,1.37,14.04,2.05,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
12.0,30233.0,Behind,-8.32,-0.02,-3.81,0.0,0.66,0.01,1.81,-1.1,5.81,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
13.0,30231.0,Behind,-18.94,-0.05,-14.44,0.0,1.06,0.01,0.36,-0.22,13.66,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
13.0,30232.0,Front-right,98.85,-3.67,94.34,-2.06,-6.95,1.07,-1.04,0.95,13.57,1.92,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
13.0,30233.0,Behind,-8.24,-0.02,-3.73,0.0,0.79,0.01,1.39,-0.84,4.71,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
14.0,30231.0,Behind,-18.84,-0.06,-14.33,0.0,1.05,0.01,0.03,-0.02,13.67,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
14.0,30232.0,Front-right,98.15,-3.48,93.64,-1.87,-7.12,1.08,-1.03,0.93,13.15,1.73,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
14.0,30233.0,Behind,-8.15,-0.03,-3.64,0.0,0.94,0.01,1.23,-0.75,3.85,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
15.0,30231.0,Behind,-18.72,-0.6,-14.21,0.0,1.06,0.1,0.16,-0.09,13.37,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
15.0,30232.0,Front,97.48,-0.53,92.98,0.0,-7.31,0.94,-1.29,1.18,12.72,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
15.0,30233.0,Behind,-8.04,-0.26,-3.53,0.0,1.08,0.1,1.31,-0.79,3.28,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
16.0,30231.0,Behind,-18.6,-0.6,-14.1,0.0,1.12,0.1,0.41,-0.25,12.59,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
16.0,30232.0,Front,96.74,-0.39,92.23,0.0,-7.51,0.95,-1.21,1.1,12.28,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
16.0,30233.0,Behind,-7.91,-0.25,-3.41,0.0,1.26,0.11,1.47,-0.89,2.71,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
17.0,30231.0,Behind,-18.48,-0.58,-13.97,0.0,1.2,0.1,0.52,-0.31,11.62,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
17.0,30232.0,Front,95.97,-0.36,91.47,0.0,-7.75,0.98,-1.75,1.59,11.8,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
17.0,30233.0,Behind,-7.77,-0.23,-3.26,0.0,1.45,0.11,1.38,-0.83,2.24,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
18.0,30231.0,Behind,-18.36,-0.43,-13.85,0.0,1.24,0.08,0.42,-0.25,11.14,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
18.0,30232.0,Front,95.18,-0.99,90.68,0.0,-7.89,1.03,-0.92,0.83,11.49,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
18.0,30233.0,Behind,-7.61,-0.16,-3.1,0.0,1.63,0.09,1.92,-1.16,1.9,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
19.0,30231.0,Behind,-18.22,-0.64,-13.71,0.0,1.35,0.13,0.7,-0.42,10.13,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
19.0,30232.0,Front,94.38,0.27,89.88,0.0,-8.13,0.99,-1.49,1.35,11.05,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
19.0,30233.0,Behind,-7.43,-0.24,-2.92,0.0,1.79,0.14,1.63,-0.99,1.64,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
20.0,30231.0,Behind,-18.03,-1.37,-13.52,0.0,1.46,0.28,1.76,-1.05,9.27,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
20.0,30232.0,Front-left,93.46,4.3,88.95,2.69,-8.33,0.74,-1.28,1.16,10.67,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
20.0,30233.0,Behind,-7.22,-0.52,-2.71,0.0,1.95,0.32,1.43,-0.85,1.39,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
21.0,30231.0,Behind,-17.88,-1.32,-13.37,0.0,1.51,0.28,0.84,-0.5,8.86,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
21.0,30232.0,Front-left,92.62,4.26,88.11,2.65,-8.53,0.76,-1.64,1.49,10.34,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
21.0,30233.0,Behind,-7.01,-0.48,-2.51,0.0,2.09,0.33,1.21,-0.73,1.2,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
22.0,30231.0,Behind,-17.72,-1.31,-13.21,0.0,1.61,0.29,0.89,-0.53,8.2,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
22.0,30232.0,Front-left,91.75,4.43,87.24,2.82,-8.74,0.78,-1.62,1.46,9.98,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
22.0,30233.0,Behind,-6.79,-0.45,-2.28,0.0,2.29,0.35,1.6,-0.96,1.0,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
23.0,30231.0,Behind,-17.55,-1.27,-13.04,0.0,1.78,0.31,1.77,-1.06,7.32,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
23.0,30232.0,Front-left,90.87,4.46,86.36,2.85,-8.97,0.8,-1.71,1.54,9.63,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
23.0,30233.0,Behind,-6.54,-0.41,-2.03,0.0,2.47,0.36,1.06,-0.63,0.82,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
24.0,30231.0,Rear-right,-17.33,-1.64,-12.82,-0.03,1.85,0.41,0.79,-0.47,6.94,0.07,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
24.0,30232.0,Front-left,89.83,6.62,85.32,5.01,-9.15,0.65,-0.9,0.81,9.33,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
24.0,30233.0,Behind,-6.27,-0.52,-1.76,0.0,2.61,0.48,1.16,-0.69,0.68,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
25.0,30231.0,Rear-right,-17.05,-2.26,-12.55,-0.65,1.97,0.59,1.16,-0.69,6.36,1.1,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
25.0,30232.0,Front-left,88.57,10.19,84.06,8.58,-9.36,0.38,-1.57,1.42,8.98,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
25.0,30233.0,Behind,-5.97,-0.69,-1.46,0.0,2.77,0.7,1.37,-0.82,0.53,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
26.0,30231.0,Rear-right,-16.84,-2.21,-12.34,-0.6,2.11,0.61,1.57,-0.93,5.85,0.98,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
26.0,30232.0,Front-left,87.62,10.28,83.11,8.67,-9.5,0.38,-1.02,0.92,8.75,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
26.0,30233.0,Behind,-5.68,-0.63,-1.17,0.0,2.96,0.73,1.84,-1.1,0.4,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
27.0,30231.0,Rear-right,-16.62,-2.14,-12.11,-0.53,2.23,0.63,0.74,-0.44,5.43,0.84,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
27.0,30232.0,Front-left,86.67,10.27,82.16,8.66,-9.64,0.39,-0.89,0.8,8.52,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
27.0,30233.0,Behind,-5.36,-0.55,-0.86,0.0,3.16,0.76,1.6,-0.96,0.27,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
28.0,30231.0,Rear-right,-16.39,-2.07,-11.88,-0.46,2.38,0.65,1.69,-1.02,4.99,0.71,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
28.0,30232.0,Front-left,85.69,10.31,81.18,8.7,-9.84,0.4,-1.26,1.14,8.25,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
28.0,30233.0,Behind,-5.03,-0.47,-0.52,0.0,3.35,0.79,1.56,-0.94,0.16,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
29.0,30231.0,Rear-right,-15.96,-3.12,-11.45,-1.51,2.48,1.01,1.0,-0.6,4.62,1.5,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
29.0,30232.0,Front-left,83.75,16.31,79.24,14.7,-10.04,-0.18,-1.34,1.2,7.89,82.38,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
29.0,30233.0,Behind,-4.64,-0.7,-0.14,0.0,3.46,1.22,1.2,-0.72,0.04,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
