ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
30786,0,564.06,96.6662,1.441517525422602,7.7665,-1.0022,915,768,150.0
30786,1,564.161,97.4431,1.441517525422602,7.4832,-1.7992,915,768,150.0
30786,2,564.2719,98.1988,1.4250850409469789,7.0592,-2.4013,915,768,150.0
30786,3,564.3885,98.9175,1.4099603032788313,6.8241,-1.1441,915,768,150.0
30786,4,564.5108,99.6007,1.3936619625468496,6.5993,-1.092,915,768,150.0
30786,5,564.6385,100.2596,1.379361774007985,6.3852,-1.0383,915,768,150.0
30786,6,564.775,100.8943,1.3589606830784562,6.292,-0.4106,915,768,150.0
30786,7,564.9154,101.5123,1.3474036534761384,6.2186,-0.3186,915,768,150.0
30786,8,565.0645,102.1198,1.3301214640115762,6.1626,-0.2382,915,768,150.0
30786,9,565.2238,102.7181,1.3105788825403843,6.1034,-0.4594,915,768,150.0
30786,10,565.386,103.3102,1.3034156583252043,5.983,-0.7312,915,768,150.0
30786,11,565.5571,103.8904,1.2840265279069836,5.8153,-0.9322,915,768,150.0
30786,12,565.7298,104.4549,1.2739040095961798,5.7036,-0.6463,2166,768,150.0
30786,13,565.9033,105.0045,1.2650132458351055,5.5584,-0.7999,2166,768,150.0
30786,14,566.0826,105.5386,1.2469128613982734,5.3848,-0.9278,2166,768,150.0
30786,15,566.2603,106.0564,1.2402076916238205,5.2477,-0.8906,2166,768,150.0
30786,16,566.472,106.5462,1.162828535741884,5.0342,-1.2253,2166,768,150.0
30786,17,566.6803,107.0167,1.154012491907678,4.7633,-1.4671,2166,768,150.0
30786,18,566.9525,107.4317,0.9902821269164,4.6193,-0.7023,2166,768,150.0
30786,19,567.2078,107.8247,0.994689468916262,4.4819,-0.6559,2166,768,150.0
30786,20,567.5518,108.1437,0.7477086289021745,4.353,-0.5883,2166,768,150.0
30786,21,567.8794,108.4411,0.7371157170088876,4.2638,-0.5507,2166,768,150.0
30786,22,568.2787,108.6447,0.4715301038926198,4.1208,-0.8063,2166,768,150.0
30786,23,568.6893,108.7885,0.336870076798567,3.9342,-1.0135,2167,768,150.0
30786,24,569.0838,108.8824,0.2336746407730682,3.8943,0.1002,2167,768,150.0
30786,25,569.4922,108.9103,0.068209397941375,3.9681,0.6101,2056,768,150.0
30786,26,569.8853,108.932,0.0551462685572081,4.1368,1.038,2056,768,150.0
30786,27,570.2964,108.8988,-0.0805840531840761,4.1541,-0.3324,2056,768,150.0
30786,28,570.7147,108.8469,-0.1234427739834661,4.0208,-1.0052,2056,768,150.0
30786,29,571.118,108.7715,-0.1848239195001463,3.769,-1.5179,2056,768,150.0
30786,30,571.498,108.6521,-0.3044424528574679,3.5835,-1.0931,2056,768,150.0
30786,31,571.8494,108.5421,-0.3033709029424441,3.3412,-1.3331,2056,768,150.0
30786,32,572.1691,108.3983,-0.4226848358403184,3.0581,-1.4947,2056,768,150.0
30786,33,572.4577,108.2495,-0.4760436682409583,2.8634,-1.1839,2056,768,150.0
30786,34,572.7205,108.1118,-0.4826412540749141,2.5918,-1.5182,2056,768,150.0
30786,35,572.9543,107.9696,-0.5464359731750619,2.2631,-1.7524,2056,768,150.0
30786,36,573.1552,107.8264,-0.6192599937739367,2.079,-0.9611,2056,768,150.0
30786,37,573.3332,107.6989,-0.6215768013701103,1.8803,-1.0231,2056,768,150.0
30786,38,573.4941,107.5831,-0.6238265539372797,1.6714,-1.0624,2056,768,150.0
