timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30784.0,Front-right,15.22,-1.75,10.72,-0.14,0.39,-1.19,0.04,1.1,inf,inf,Obstacle is moving away longitudinally. Obstacle is moving away laterally to the right.
1.0,30785.0,Front-left,60.84,7.84,56.34,6.23,-10.54,-5.3,1.33,0.95,5.34,1.18,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30787.0,Front-right,12.49,-12.55,7.99,-10.94,-7.48,0.0,0.23,1.78,1.07,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30788.0,Rear-right,-37.74,-3.83,-33.23,-2.22,-7.48,0.0,0.23,1.78,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
1.0,30789.0,Front-left,61.81,20.71,57.3,19.1,-6.26,-5.72,1.7,1.9,9.16,3.34,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30790.0,Front-left,93.58,23.9,89.07,22.29,-10.06,-1.76,1.17,-0.05,8.85,12.63,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30791.0,Front-left,75.94,7.93,71.43,6.32,-5.46,1.25,-0.49,3.38,13.09,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30792.0,Front-left,56.35,34.04,51.84,32.43,-4.85,-5.79,1.07,2.04,10.7,5.61,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30793.0,Front-right,32.97,-6.32,28.46,-4.71,-1.84,-2.33,-1.81,-1.77,15.46,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30794.0,Front-left,68.25,3.13,63.74,1.52,-6.07,0.95,-0.36,2.96,10.51,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30795.0,Front-right,59.71,-2.72,55.2,-1.11,-5.41,1.48,1.0,0.36,10.2,0.75,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30796.0,Front-right,42.01,-6.69,37.5,-5.08,-14.55,4.92,0.91,2.53,2.58,1.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30797.0,Front-left,44.24,62.14,39.73,60.53,-7.48,-0.0,0.23,1.78,5.31,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30798.0,Front-left,103.27,3.9,98.76,2.29,-10.15,1.14,0.84,2.82,9.73,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30799.0,Front-left,50.14,47.26,45.63,45.65,-4.22,-5.82,0.45,1.87,10.8,7.84,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30800.0,Front-left,38.62,52.29,34.11,50.68,-2.63,0.08,-0.42,-3.94,12.95,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30801.0,Front-left,25.67,56.42,21.16,54.81,-2.52,-2.91,-1.2,-0.07,8.4,18.85,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30802.0,Front-left,41.21,69.93,36.7,68.32,-7.18,-0.79,-0.52,1.6,5.11,86.84,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30804.0,Rear-right,-45.27,-4.24,-40.77,-2.63,-7.44,0.0,0.23,1.72,inf,1080.11,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30806.0,Rear-right,-53.15,-4.58,-48.64,-2.97,-7.09,0.02,0.22,1.62,inf,188.03,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30808.0,Front-left,14.32,64.37,9.82,62.76,-2.8,-3.86,-1.26,0.39,3.51,16.25,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30809.0,Front-left,100.89,28.91,96.38,27.3,-9.03,-1.06,1.14,0.01,10.67,25.76,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30811.0,Rear-right,-61.98,-4.94,-57.47,-3.33,-6.23,0.06,0.17,1.04,inf,59.18,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30813.0,Rear-right,-72.4,-5.66,-67.89,-4.05,-4.95,0.23,0.2,1.08,inf,17.67,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30815.0,Front-right,43.01,-31.37,38.5,-29.76,-5.81,10.23,5.28,0.27,6.63,2.91,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30817.0,Left,4.27,73.65,0.0,72.04,-3.07,-4.28,-0.79,0.97,0.0,16.85,Exact longitudinal alignment or co. Obstacle is driving toward the ego car laterally from the left.
1.0,30818.0,Front-left,116.01,39.29,111.5,37.68,-9.11,-1.12,0.26,1.72,12.24,33.7,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30819.0,Rear-right,-24.43,-6.14,-19.92,-4.53,-5.74,6.41,0.69,1.59,inf,0.71,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30821.0,Rear-right,-20.65,-78.65,-16.14,-77.04,-4.35,7.87,0.87,1.43,inf,9.79,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30825.0,Front-right,39.34,-59.22,34.83,-57.61,-5.81,13.78,3.72,0.89,6.0,4.18,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30826.0,Rear-right,-49.14,-25.53,-44.63,-23.92,0.2,1.48,0.22,2.05,227.02,16.16,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
1.0,30827.0,Rear-right,-84.05,-7.26,-79.54,-5.65,-3.97,0.67,0.26,1.37,inf,8.39,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30828.0,Front-left,108.04,33.82,103.53,32.21,-8.54,-0.73,0.88,0.51,12.12,44.27,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30830.0,Rear-right,-28.34,-99.97,-23.83,-98.36,-4.57,8.76,0.44,1.68,inf,11.23,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30832.0,Front-right,36.92,-81.28,32.41,-79.67,-6.19,14.19,2.32,1.32,5.24,5.62,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30834.0,Front-right,35.23,-102.32,30.72,-100.71,-6.57,14.09,3.48,1.14,4.68,7.15,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30837.0,Front-right,34.49,-122.47,29.98,-120.86,-7.38,13.73,1.99,1.54,4.06,8.8,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30838.0,Rear-right,-95.02,-9.97,-90.51,-8.36,-3.96,1.17,0.37,1.08,inf,7.17,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30841.0,Right,4.1,-27.19,0.0,-25.58,-4.68,5.07,2.48,0.13,0.0,5.05,Exact longitudinal alignment or co. Obstacle is driving toward the ego car laterally from the right.
1.0,30843.0,Front-right,35.0,-139.4,30.49,-137.79,-8.39,12.37,0.2,1.79,3.63,11.14,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30845.0,Front-right,122.73,-13.03,118.22,-11.42,-11.35,5.23,0.78,2.09,10.42,2.19,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30847.0,Rear-right,-103.61,-13.86,-99.1,-12.25,-5.36,1.36,-0.05,2.38,inf,9.03,Obstacle is moving away longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30851.0,Front,110.93,-0.8,106.42,0.0,-8.98,1.15,-0.65,0.9,11.85,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
2.0,30784.0,Front,15.27,-1.61,10.77,0.0,0.78,-1.07,0.05,1.36,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30785.0,Front-left,59.63,8.3,55.12,6.69,-10.26,-5.41,1.8,1.2,5.37,1.24,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30787.0,Front-right,11.93,-12.34,7.43,-10.73,-7.06,0.0,0.35,2.38,1.05,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30788.0,Rear-right,-38.43,-4.45,-33.93,-2.84,-7.06,0.0,0.35,2.38,inf,inf,Obstacle is moving away longitudinally. No lateral relative motion.
2.0,30789.0,Front-left,60.82,21.15,56.31,19.54,-5.83,-5.8,1.97,2.48,9.66,3.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30790.0,Front-left,92.14,25.25,87.63,23.64,-9.76,-1.91,1.06,0.98,8.98,12.38,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30791.0,Front-left,75.25,9.32,70.74,7.71,-4.9,1.39,-0.31,3.82,14.43,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30792.0,Front-left,55.29,34.39,50.79,32.78,-4.33,-5.74,-0.25,2.19,11.72,5.71,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30793.0,Front-right,32.85,-5.98,28.34,-4.37,-1.74,-2.04,-1.66,-1.2,16.27,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,30794.0,Front-left,67.57,4.35,63.06,2.74,-5.57,1.04,-0.2,3.47,11.32,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30795.0,Front,59.18,-1.59,54.67,0.0,-5.04,1.49,0.54,2.02,10.86,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
