timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30184.0,Front-left,74.54,7.67,70.03,6.06,-26.53,0.16,3.21,-3.69,2.64,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30185.0,Front-right,100.01,-5.15,95.5,-3.54,-17.96,0.0,3.27,-3.77,5.32,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30187.0,Front-left,48.75,6.76,44.24,5.15,-26.31,-3.34,3.48,-3.87,1.68,1.54,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30188.0,Front-left,87.56,3.93,83.06,2.32,-17.96,-0.0,3.27,-3.77,4.63,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30189.0,Front-right,99.96,-13.23,95.45,-11.62,-17.95,0.57,2.86,-4.12,5.32,20.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30190.0,Front-left,97.48,52.02,92.97,50.41,-18.17,-8.4,3.73,-3.39,5.12,6.0,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30191.0,Front-left,95.42,10.2,90.91,8.59,-20.81,-4.29,0.79,-4.09,4.37,2.0,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30192.0,Front-left,77.14,4.12,72.63,2.51,-15.51,-0.05,2.67,-3.05,4.68,55.42,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30193.0,Front-left,46.54,2.09,42.04,0.48,-7.2,5.06,0.71,-2.64,5.83,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30195.0,Behind,-11.05,0.0,-6.55,0.0,-3.02,-0.0,2.5,-2.88,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30184.0,Front-left,71.84,7.68,67.34,6.07,-25.34,0.16,4.94,-5.71,2.66,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30185.0,Front-right,98.17,-5.15,93.66,-3.54,-16.77,0.0,4.5,-5.18,5.59,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30187.0,Front-left,46.09,6.41,41.58,4.8,-25.03,-3.6,4.48,-5.17,1.66,1.33,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30188.0,Front-left,85.73,3.93,81.22,2.32,-16.77,-0.0,4.5,-5.18,4.84,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30189.0,Front-right,98.12,-13.18,93.61,-11.57,-16.76,0.53,4.16,-5.47,5.59,21.7,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30190.0,Front-left,95.62,51.18,91.11,49.57,-16.98,-8.42,3.97,-5.61,5.37,5.89,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30191.0,Front-left,93.29,9.85,88.79,8.24,-20.12,-4.12,2.89,-5.23,4.41,2.0,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30192.0,Front-left,75.53,4.12,71.03,2.51,-14.5,-0.04,3.37,-3.83,4.9,59.77,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30193.0,Front-left,45.75,2.61,41.24,1.0,-6.39,5.11,1.67,-3.99,6.45,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30195.0,Behind,-11.41,0.0,-6.9,0.0,-2.01,-0.0,3.02,-3.47,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30184.0,Front-left,69.25,7.7,64.74,6.09,-24.41,0.16,3.91,-4.5,2.65,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30185.0,Front-right,96.43,-5.15,91.92,-3.54,-15.81,0.0,3.96,-4.56,5.81,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,30187.0,Front-left,43.53,6.03,39.02,4.42,-24.02,-3.8,3.86,-4.52,1.62,1.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30188.0,Front-left,83.99,3.93,79.48,2.32,-15.81,-0.0,3.96,-4.56,5.03,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
3.0,30189.0,Front-right,96.38,-13.13,91.87,-11.52,-15.8,0.49,3.72,-4.77,5.81,23.71,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30190.0,Front-left,93.86,50.34,89.35,48.73,-16.02,-8.43,3.96,-4.57,5.58,5.78,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30191.0,Front-left,91.22,9.5,86.71,7.89,-19.67,-3.92,2.18,-4.45,4.41,2.01,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30192.0,Front-left,74.01,4.11,69.5,2.5,-13.69,-0.04,3.09,-3.52,5.08,63.63,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30193.0,Front-left,45.03,3.08,40.52,1.47,-5.61,4.73,1.64,-3.52,7.22,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30195.0,Behind,-11.69,0.0,-7.18,0.0,-1.25,-0.0,2.62,-3.01,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30184.0,Front-left,66.75,7.72,62.25,6.11,-22.96,0.16,5.29,-6.09,2.71,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30185.0,Front-right,94.8,-5.15,90.29,-3.54,-14.39,0.0,5.3,-6.1,6.28,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
4.0,30187.0,Front-left,41.09,5.64,36.58,4.03,-22.5,-3.92,6.06,-6.43,1.63,1.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30188.0,Front-left,82.35,3.93,77.85,2.32,-14.39,-0.0,5.3,-6.1,5.41,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
4.0,30189.0,Front-right,94.75,-13.08,90.24,-11.47,-14.38,0.44,4.97,-6.37,6.27,26.13,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30190.0,Front-left,92.2,49.5,87.7,47.89,-14.58,-8.41,5.44,-5.98,6.01,5.69,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30191.0,Front-left,89.21,9.2,84.7,7.59,-18.82,-3.64,2.82,-5.68,4.5,2.08,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30192.0,Front-left,72.58,4.11,68.07,2.5,-12.44,-0.04,3.82,-4.34,5.47,69.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30193.0,Front-left,44.4,3.51,39.9,1.9,-4.32,4.26,3.15,-5.05,9.24,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30195.0,Behind,-11.87,0.0,-7.37,0.0,0.02,0.0,3.77,-4.35,334.86,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,30184.0,Front-left,64.38,7.73,59.88,6.12,-21.22,0.16,5.93,-6.81,2.82,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
5.0,30185.0,Front-right,93.28,-5.15,88.78,-3.54,-12.62,0.0,6.24,-7.19,7.04,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
5.0,30187.0,Front-left,38.77,5.24,34.26,3.63,-20.69,-3.98,6.17,-7.16,1.66,0.91,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30188.0,Front-left,80.84,3.93,76.33,2.32,-12.62,-0.0,6.24,-7.19,6.05,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
5.0,30189.0,Front-right,93.24,-13.04,88.73,-11.43,-12.61,0.4,6.02,-7.38,7.03,28.57,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30190.0,Front-left,90.68,48.66,86.17,47.05,-12.8,-8.41,5.72,-7.62,6.73,5.59,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30191.0,Front-left,87.25,8.89,82.74,7.28,-17.54,-3.35,4.42,-6.71,4.72,2.17,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30192.0,Front-left,71.25,4.11,66.74,2.5,-10.79,-0.03,5.16,-5.9,6.19,73.16,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30193.0,Front-left,43.88,3.86,39.37,2.25,-2.61,3.53,3.46,-5.61,15.07,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
5.0,30195.0,Behind,-11.96,0.0,-7.45,0.0,1.62,-0.0,5.56,-6.4,4.61,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
6.0,30184.0,Front-left,62.17,7.73,57.66,6.12,-20.3,0.16,2.83,-3.26,2.84,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
6.0,30185.0,Front-right,91.93,-5.17,87.42,-3.56,-11.69,0.0,2.94,-3.38,7.48,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
6.0,30187.0,Front-left,36.6,4.85,32.09,3.24,-19.85,-3.81,3.88,-3.8,1.62,0.85,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,30188.0,Front-left,79.49,3.91,74.98,2.3,-11.69,-0.0,2.94,-3.38,6.41,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
6.0,30189.0,Front-right,91.88,-13.03,87.37,-11.42,-11.69,0.36,2.64,-3.63,7.47,31.82,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,30190.0,Front-left,89.31,47.8,84.81,46.19,-11.87,-8.42,2.36,-3.86,7.14,5.48,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,30191.0,Front-left,85.43,8.61,80.92,7.0,-17.03,-2.92,1.67,-2.91,4.75,2.39,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,30192.0,Front-left,70.08,4.09,65.57,2.48,-9.98,-0.03,2.04,-2.31,6.57,76.57,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,30193.0,Front-left,43.51,4.11,39.0,2.5,-1.73,2.64,0.46,-1.69,22.51,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
6.0,30195.0,Behind,-11.9,0.0,-7.4,0.0,2.35,-0.0,1.55,-1.78,3.14,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
7.0,30184.0,Front-left,60.12,7.54,55.61,5.93,-19.45,0.19,2.37,-2.69,2.86,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
7.0,30185.0,Front-right,90.7,-5.48,86.19,-3.87,-10.83,0.0,2.76,-3.16,7.96,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
7.0,30187.0,Front-left,34.58,4.38,30.07,2.77,-19.17,-3.43,2.57,-3.06,1.57,0.81,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,30188.0,Front-left,78.29,3.64,73.78,2.03,-10.83,-0.0,2.76,-3.16,6.82,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
7.0,30189.0,Front-right,90.62,-13.3,86.11,-11.69,-10.82,0.33,2.6,-3.3,7.96,35.41,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
7.0,30190.0,Front-left,88.24,46.65,83.73,45.04,-11.03,-8.38,3.37,-2.65,7.59,5.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,30191.0,Front-left,83.72,8.1,79.21,6.49,-16.51,-2.46,3.03,-3.29,4.8,2.63,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,30192.0,Front-left,69.04,3.85,64.53,2.24,-9.24,-0.04,2.23,-2.52,6.99,63.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,30193.0,Front-left,43.26,4.12,38.75,2.51,-0.98,1.66,0.51,-1.32,39.56,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
7.0,30195.0,Behind,-11.73,0.04,-7.22,0.0,3.06,-0.05,1.4,-1.58,2.36,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
8.0,30184.0,Front-left,58.21,6.96,53.7,5.35,-18.58,0.28,2.72,-3.05,2.89,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
8.0,30185.0,Front-right,89.51,-6.4,85.0,-4.79,-10.01,0.0,2.61,-2.92,8.49,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
8.0,30187.0,Front-left,32.65,3.74,28.15,2.13,-18.53,-2.96,2.36,-2.79,1.52,0.72,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
8.0,30188.0,Front-left,77.19,2.85,72.69,1.24,-10.01,-0.0,2.61,-2.92,7.26,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
