timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30504.0,Front,16.07,0.24,11.57,0.0,1.85,0.4,0.06,-0.05,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30505.0,Front-left,37.66,5.2,33.15,3.59,-16.15,4.23,-0.69,1.15,2.05,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
1.0,30506.0,Front-right,48.37,-3.46,43.86,-1.85,-7.26,6.78,0.0,2.03,6.04,0.27,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30508.0,Front-left,80.38,31.78,75.87,30.17,-26.87,-11.65,-3.21,6.7,2.82,2.59,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30509.0,Front-right,51.17,-20.7,46.66,-19.09,-12.88,8.66,4.45,2.87,3.62,2.21,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30504.0,Front,16.23,0.21,11.72,0.0,2.18,0.37,0.06,1.81,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30505.0,Front-left,36.08,5.35,31.57,3.74,-16.28,3.62,-0.6,1.68,1.94,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
2.0,30506.0,Front-right,47.64,-3.13,43.13,-1.52,-5.85,6.17,0.11,2.64,7.38,0.25,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30508.0,Front-left,77.82,30.34,73.31,28.73,-26.06,-11.13,-3.19,7.43,2.81,2.58,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30509.0,Front-right,49.8,-20.08,45.29,-18.47,-12.23,8.04,6.29,3.89,3.7,2.3,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30504.0,Front,16.41,0.21,11.9,0.0,2.4,0.34,0.06,0.76,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,30505.0,Front-left,34.48,5.51,29.98,3.9,-16.45,2.89,-0.44,1.46,1.82,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
3.0,30506.0,Front-right,47.04,-2.74,42.54,-1.13,-4.72,5.58,-0.32,2.83,9.01,0.2,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
3.0,30508.0,Front-left,75.27,29.1,70.76,27.49,-25.42,-10.5,-3.12,7.27,2.78,2.62,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,30509.0,Front-right,48.52,-19.44,44.01,-17.83,-11.69,7.43,6.27,3.68,3.76,2.4,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30504.0,Front,16.64,0.23,12.14,0.0,3.13,0.34,0.05,4.62,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,30505.0,Front-left,32.85,5.68,28.35,4.07,-16.3,2.22,-0.59,1.53,1.74,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
4.0,30506.0,Front-right,46.57,-2.3,42.06,-0.69,-3.45,5.12,-1.16,4.91,12.2,0.13,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
4.0,30508.0,Front-left,72.76,28.03,68.25,26.42,-24.47,-10.01,-3.05,8.24,2.79,2.64,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,30509.0,Front-right,47.32,-18.78,42.81,-17.17,-10.97,6.82,6.06,4.58,3.9,2.52,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30504.0,Front,16.92,0.26,12.41,0.0,3.67,0.34,0.14,-2.21,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
5.0,30505.0,Front-left,31.22,5.83,26.71,4.22,-15.72,1.61,0.14,4.41,1.7,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
5.0,30506.0,Front-right,46.2,-1.87,41.69,-0.26,-2.47,4.55,1.84,1.63,16.87,0.06,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
5.0,30508.0,Front-left,70.32,27.05,65.81,25.44,-23.28,-9.61,-3.01,9.01,2.83,2.65,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,30509.0,Front-right,46.2,-18.15,41.69,-16.54,-10.07,6.2,6.3,5.37,4.14,2.67,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
6.0,30504.0,Front,17.2,0.29,12.69,0.0,3.48,0.32,0.1,-3.9,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
6.0,30505.0,Front-left,29.64,5.9,25.13,4.29,-15.43,1.04,-0.13,1.2,1.63,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
6.0,30506.0,Front,45.91,-1.49,41.4,0.0,-1.94,4.12,0.05,2.23,21.32,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
6.0,30508.0,Front-left,68.0,26.07,63.49,24.46,-22.41,-9.24,-3.03,7.11,2.83,2.65,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,30509.0,Front-right,45.15,-17.61,40.64,-16.0,-9.55,5.57,6.26,3.51,4.25,2.87,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
7.0,30504.0,Front,17.48,0.31,12.97,0.0,3.3,0.3,0.1,-4.01,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
7.0,30505.0,Front-left,28.08,5.96,23.57,4.35,-15.18,0.58,-0.1,0.9,1.55,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
7.0,30506.0,Front,45.69,-1.12,41.18,0.0,-1.54,3.76,1.46,-0.12,26.78,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
7.0,30508.0,Front-left,65.77,25.17,61.26,23.56,-21.49,-8.88,-3.02,7.24,2.85,2.65,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,30509.0,Front-right,44.17,-17.11,39.66,-15.5,-9.0,4.94,6.25,3.69,4.41,3.14,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
8.0,30504.0,Front,17.74,0.33,13.23,0.0,3.15,0.28,0.1,-3.82,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
8.0,30505.0,Front-left,26.55,5.95,22.04,4.34,-14.85,0.2,-0.03,0.89,1.48,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the left.
8.0,30506.0,Front,45.51,-0.8,41.0,0.0,-1.1,3.53,1.3,0.11,37.29,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
8.0,30508.0,Front-left,63.65,24.26,59.14,22.65,-20.6,-8.46,-2.98,7.33,2.87,2.68,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
8.0,30509.0,Front-right,43.24,-16.7,38.74,-15.09,-8.4,4.31,6.24,3.8,4.61,3.5,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
9.0,30504.0,Front,17.98,0.34,13.47,0.0,2.81,0.25,0.09,-4.64,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
9.0,30505.0,Front-left,25.05,5.92,20.54,4.31,-14.71,-0.12,0.03,-0.05,1.4,36.12,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
9.0,30506.0,Front,45.37,-0.51,40.86,0.0,-0.85,3.37,1.31,-0.74,47.92,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
