timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,3277.0,Front,11.48,0.01,6.97,0.0,2.57,-0.03,3.86,-1.24,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,3278.0,Front-left,27.35,49.13,22.85,47.52,-5.92,-15.3,-1.91,0.24,3.86,3.11,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3277.0,Front,11.68,-0.01,7.17,0.0,2.42,-0.09,3.24,-1.09,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,3278.0,Front-left,26.79,47.58,22.28,45.97,-5.46,-15.28,-2.65,0.02,4.08,3.01,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,3277.0,Front,11.85,-0.04,7.34,0.0,2.13,-0.13,3.99,-1.36,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
3.0,3278.0,Front-left,26.29,46.01,21.78,44.4,-5.16,-15.27,-1.61,0.59,4.22,2.91,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,3277.0,Front,12.0,-0.05,7.5,0.0,1.91,-0.14,3.67,-1.28,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
4.0,3278.0,Front-left,25.75,44.49,21.24,42.88,-4.76,-15.29,-1.79,1.16,4.46,2.8,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,3277.0,Front,12.13,-0.08,7.62,0.0,1.75,-0.14,3.45,-1.23,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
5.0,3278.0,Front-left,25.28,42.95,20.77,41.34,-4.33,-15.26,-2.25,0.48,4.8,2.71,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,3277.0,Front,12.24,-0.09,7.73,0.0,1.4,-0.14,4.43,-1.55,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
6.0,3278.0,Front-left,24.83,41.41,20.33,39.8,-4.09,-15.32,-1.22,0.29,4.97,2.6,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
7.0,3277.0,Front,12.32,-0.1,7.81,0.0,1.06,-0.13,4.35,-1.53,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
7.0,3278.0,Front-left,24.4,39.89,19.89,38.28,-3.82,-15.28,-1.27,0.39,5.21,2.5,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
8.0,3277.0,Front,12.37,-0.1,7.86,0.0,0.74,-0.12,4.3,-1.52,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
8.0,3278.0,Front-left,23.97,38.38,19.47,36.77,-3.53,-15.28,-1.24,0.66,5.51,2.41,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
9.0,3277.0,Front,12.39,-0.11,7.88,0.0,0.3,-0.1,4.83,-1.69,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
9.0,3278.0,Front-left,23.59,36.86,19.09,35.25,-3.37,-15.26,-1.17,-0.93,5.66,2.31,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
10.0,3277.0,Front,12.37,-0.12,7.86,0.0,-0.12,-0.09,4.73,-1.66,67.2,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
10.0,3278.0,Front-left,23.24,35.33,18.74,33.72,-3.2,-15.31,-0.99,-0.04,5.86,2.2,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
11.0,3277.0,Front,12.3,-0.12,7.79,0.0,-0.52,-0.07,4.65,-1.64,15.1,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
11.0,3278.0,Front-left,22.89,33.82,18.38,32.21,-2.99,-15.31,-0.91,0.48,6.15,2.1,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
12.0,3277.0,Front,12.19,-0.12,7.69,0.0,-1.01,-0.05,5.14,-1.8,7.61,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
12.0,3278.0,Front-left,22.57,32.32,18.06,30.71,-2.88,-14.92,-2.27,-5.42,6.27,2.06,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
13.0,3277.0,Front,12.04,-0.12,7.54,0.0,-1.5,-0.03,5.15,-1.8,5.01,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
13.0,3278.0,Front-left,22.28,30.87,17.77,29.26,-2.78,-14.34,-2.26,-5.42,6.4,2.04,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
14.0,3277.0,Front,11.84,-0.12,7.34,0.0,-2.0,-0.02,5.16,-1.8,3.68,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
14.0,3278.0,Front-left,22.0,29.48,17.49,27.87,-2.68,-13.75,-2.25,-5.42,6.53,2.03,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
15.0,3277.0,Front,11.6,-0.12,7.09,0.0,-2.53,-0.0,5.32,-1.88,2.81,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
15.0,3278.0,Front-left,21.73,28.15,17.22,26.54,-2.63,-13.17,-2.04,-5.49,6.56,2.02,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
16.0,3277.0,Front,11.34,-0.12,6.83,0.0,-2.49,-0.0,-0.26,0.08,2.74,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
16.0,3278.0,Front-left,21.47,26.87,16.96,25.26,-2.57,-12.58,-2.06,-5.49,6.6,2.01,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
17.0,3277.0,Front,11.09,-0.12,6.58,0.0,-2.43,-0.0,-0.28,0.09,2.7,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
17.0,3278.0,Front-left,21.21,25.66,16.7,24.05,-2.51,-12.0,-2.07,-5.48,6.65,2.0,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
18.0,3277.0,Front,10.84,-0.12,6.33,0.0,-2.4,-0.0,-0.16,0.05,2.64,0.0,Obstacle is driving toward the ego car longitudinally. Exact lateral alignment or unknown case.
