obstacle_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id
30,1,91.378152,-912.28639,-1.201463,8.3718926,0.9839675,47965
30,2,91.699953,-913.0677,-1.1651395,8.4906747,1.129224,47965
30,3,92.048311,-913.84649,-1.1303425,8.5977374,1.159601,47965
30,4,92.433176,-914.62272,-1.0874837,8.7225949,1.2527865,47965
30,5,92.859039,-915.39065,-1.0548893,8.8482947,1.3660955,47965
30,6,93.306262,-916.16191,-1.0147955,8.995814,1.4958025,47965
30,7,93.8086,-916.91784,-0.9748092,9.1474552,1.493202,47930
30,8,94.333269,-917.67585,-0.9480434,9.2944544,1.4894565,47930
30,9,94.892892,-918.4274,-0.91195678,9.4453465,1.5596755,47930
30,10,95.489776,-919.1691,-0.88296395,9.6063895,1.578726,47930
30,11,96.112715,-919.91163,-0.85512278,9.7610917,1.322805,47930
30,12,96.770661,-920.64196,-0.82106268,9.8709505,0.9949185,47930
30,13,97.457931,-921.3562,-0.79529163,9.9600754,1.0828475,47930
30,14,98.165227,-922.06427,-0.77958862,10.08752,1.276343,46676
30,15,98.892828,-922.77438,-0.77283965,10.215344,1.164525,46676
30,16,99.627926,-923.49068,-0.77221079,10.320425,1.127625,46676
30,17,100.37148,-924.21453,-0.77173052,10.440869,1.34258,46676
30,18,101.12453,-924.94692,-0.77117422,10.588941,1.52795,46676
30,19,101.89013,-925.69058,-0.77077152,10.746459,1.51208,46676
30,20,102.66638,-926.4443,-0.77064147,10.891357,1.30494,46676
30,21,103.45296,-927.20795,-0.77056067,11.007447,1.075185,46676
30,22,104.24599,-927.97772,-0.77043705,11.106394,1.09944,46676
30,23,105.04697,-928.75496,-0.77029642,11.227335,1.17989,46676
30,24,105.85757,-929.54135,-0.77025312,11.342372,1.24356,46676
30,25,106.67513,-930.33453,-0.77015222,11.476047,1.34966,46676
30,26,107.50509,-931.13938,-0.76995424,11.612304,1.34381,46676
30,27,108.34252,-931.9512,-0.76984657,11.744809,1.41028,46676
