ego_id,timestep,x_position,y_position,orientation,velocity,acceleration,lanelet_id,goal_lanelet_id,time_horizon
30205,0,11.7657,86.7592,1.453919134231692,4.7604,-0.4891,451,491,150.0
30205,1,11.8216,87.2353,1.453919134231692,4.6218,-0.8804,451,491,150.0
30205,2,11.8769,87.7018,1.452804618683884,4.4147,-1.1738,451,491,150.0
30205,3,11.9303,88.1509,1.4524475131097496,4.2741,-0.8102,451,491,150.0
30205,4,11.9815,88.5827,1.4527739723787745,4.0944,-0.9781,451,491,150.0
30205,5,12.0305,88.9986,1.4535201785216034,3.8866,-1.0907,451,491,150.0
30205,6,12.0772,89.3951,1.4535558858328872,3.762,-0.6934,451,491,150.0
30205,7,12.1218,89.7751,1.4539624249499912,3.6118,-0.8019,451,491,150.0
30205,8,12.1647,90.1415,1.454241853225655,3.4439,-0.8709,451,491,150.0
30205,9,12.2056,90.492,1.4546312436865803,3.3453,-0.5459,451,491,150.0
30205,10,12.2452,90.8294,1.4539627326940041,3.2275,-0.6264,451,491,150.0
30205,11,12.2834,91.1559,1.4543273660359564,3.0967,-0.6768,451,491,150.0
30205,12,12.3201,91.4701,1.4545186376620325,3.0255,-0.3726,451,491,150.0
30205,13,12.356,91.7741,1.4532486342047728,2.9483,-0.3978,451,491,150.0
30205,14,12.3912,92.0708,1.4527099316390972,2.867,-0.414,451,491,150.0
30205,15,12.4255,92.3595,1.4525421994273886,2.826,-0.203,451,491,150.0
30205,16,12.4591,92.6422,1.4524973753245745,2.7858,-0.1989,451,491,150.0
30205,17,12.4928,92.9207,1.4503764050083168,2.7464,-0.1945,451,491,150.0
30205,18,12.5259,93.1953,1.4508361198650752,2.7262,-0.1046,451,491,150.0
30205,19,12.5587,93.467,1.4506563181641077,2.7046,-0.1113,451,491,150.0
30205,20,12.5912,93.7366,1.4508262673741634,2.6818,-0.1172,451,491,150.0
30205,21,12.6234,94.004,1.4509545188842532,2.6689,-0.0694,451,491,150.0
30205,22,12.6553,94.2697,1.4513080377419865,2.654,-0.0794,451,491,150.0
30205,23,12.6871,94.5339,1.451009213220991,2.6372,-0.0885,451,491,150.0
30205,24,12.7179,94.7967,1.4541291612861407,2.6272,-0.0559,451,491,150.0
30205,25,12.7484,95.0582,1.4546861395351047,2.6149,-0.0666,451,491,150.0
30205,26,12.7787,95.3185,1.454913700168114,2.6006,-0.0764,451,491,150.0
30205,27,12.8089,95.5776,1.45476258573322,2.5918,-0.0498,451,491,150.0
30205,28,12.8375,95.8356,1.46039435959316,2.5808,-0.0604,451,491,150.0
30205,29,12.8658,96.0927,1.4611637829158628,2.5677,-0.0702,451,491,150.0
30205,30,12.894,96.3486,1.4610398903471289,2.5596,-0.0462,451,491,150.0
30205,31,12.922,96.6035,1.4613879745294474,2.5493,-0.0565,451,491,150.0
30205,32,12.9483,96.8576,1.4676610111372619,2.537,-0.066,451,491,150.0
30205,33,12.9746,97.1106,1.4672157903345202,2.5293,-0.0437,451,491,150.0
30205,34,13.0007,97.3625,1.4675521915244318,2.5196,-0.0535,451,491,150.0
30205,35,13.0269,97.6136,1.4668316263205248,2.508,-0.0626,451,491,150.0
30205,36,13.0547,97.8635,1.4600073475296154,2.5007,-0.0415,451,491,150.0
30205,37,13.0824,98.1124,1.4599627232257921,2.4914,-0.0509,451,491,150.0
30205,38,13.11,98.3605,1.460006391620458,2.4804,-0.0596,451,491,150.0
30205,39,13.1381,98.6075,1.4575181707489946,2.4734,-0.0395,451,491,150.0
30205,40,13.1714,98.853,1.4359775875856193,2.4646,-0.0485,451,491,150.0
30205,41,13.2046,99.0977,1.4359434257655188,2.4541,-0.0567,451,491,150.0
30205,42,13.2377,99.3415,1.435854382205496,2.4474,-0.0376,451,491,150.0
30205,43,13.271,99.5843,1.4344967669643238,2.4391,-0.0462,451,491,150.0
30205,44,13.3128,99.8252,1.3989909429717033,2.429,-0.0541,451,491,150.0
30205,45,13.3544,100.0651,1.3990981144030823,2.4227,-0.0359,451,491,150.0
30205,46,13.3959,100.3042,1.3989408872615887,2.4147,-0.044,451,491,150.0
30205,47,13.4372,100.5425,1.3991899864442594,2.4051,-0.0515,1579,491,150.0
30205,48,13.4898,100.778,1.3510485841982711,2.3991,-0.0342,1579,491,150.0
30205,49,13.5431,101.0126,1.3473934216948102,2.3915,-0.042,1579,491,150.0
30205,50,13.5962,101.2462,1.347282720825151,2.3824,-0.0491,1579,491,150.0
30205,51,13.6491,101.4789,1.3472640039655728,2.3778,-0.0214,1579,491,150.0
30205,52,13.7174,101.7076,1.2805835623346158,2.3738,-0.0183,1579,491,150.0
30205,53,13.7904,101.9345,1.2595270125592906,2.3704,-0.0155,1579,491,150.0
30205,54,13.8632,102.1607,1.2594260223969986,2.369,-0.0067,1579,491,150.0
30205,55,13.9359,102.3861,1.2587930935451035,2.3677,-0.0058,1579,491,150.0
30205,56,14.0255,102.6063,1.1843534470111687,2.3667,-0.0049,1579,491,150.0
30205,57,14.129,102.8216,1.1226876280284814,2.3662,-0.0021,1579,491,150.0
30205,58,14.2321,103.0358,1.122199321624253,2.3658,-0.0018,1579,491,150.0
30205,59,14.3348,103.2489,1.1217062070417045,2.3655,-0.0015,1579,491,150.0
30205,60,14.451,103.4556,1.0586595657666196,2.3653,-0.0007,1579,491,150.0
30205,61,14.5954,103.6494,0.9304398617240466,2.3652,-0.0006,1579,491,150.0
30205,62,14.7387,103.841,0.9286326743636961,2.3651,-0.0005,1579,491,150.0
30205,63,14.8809,104.0306,0.9272952180016422,2.364,-0.011,1579,491,150.0
30205,64,15.0266,104.2154,0.9031564067056295,2.3608,-0.0211,1579,491,150.0
30205,65,15.2139,104.3734,0.7007471912292436,2.3556,-0.0304,1579,491,150.0
30205,66,15.3987,104.528,0.6966513358248565,2.3528,-0.0132,1579,491,150.0
30205,67,15.5808,104.6796,0.6942519474767639,2.3503,-0.0113,1579,491,150.0
30205,68,15.7604,104.8282,0.6912229660585588,2.3482,-0.0096,1579,491,150.0
30205,69,15.9677,104.9505,0.5330090616011841,2.3473,-0.0042,1579,491,150.0
30205,70,16.1774,105.0669,0.5067340286461138,2.3466,-0.0036,1579,491,150.0
30205,71,16.3848,105.1812,0.5036942273172414,2.3459,-0.003,1579,491,150.0
30205,72,16.5896,105.2936,0.5019430536433931,2.3446,-0.0117,1579,491,150.0
30205,73,16.8065,105.3874,0.4081700987058087,2.3413,-0.0211,1579,491,150.0
30205,74,17.0306,105.4693,0.3503823460501269,2.3362,-0.0299,1577,491,150.0
30205,75,17.2523,105.5498,0.3483001085558662,2.3334,-0.013,1577,491,150.0
30205,76,17.4717,105.6292,0.3472331065905383,2.331,-0.0112,1577,491,150.0
30205,77,17.6947,105.6975,0.29720645389974915,2.3289,-0.0094,1577,491,150.0
30205,78,17.9267,105.7454,0.20360460332963334,2.328,-0.0041,1577,491,150.0
30205,79,18.157,105.7926,0.20215067542404203,2.3273,-0.0035,1577,491,150.0
30205,80,18.3854,105.8393,0.2016859348036354,2.3266,-0.003,1577,491,150.0
30205,81,18.6127,105.8837,0.1929074876894082,2.3286,0.0213,1577,491,150.0
30205,82,18.849,105.8983,0.061707422646926635,2.3351,0.0426,1577,491,150.0
30205,83,19.0842,105.9125,0.06030095431762037,2.3456,0.0623,1577,491,150.0
30205,84,19.3186,105.9264,0.05923097710518028,2.3504,0.0168,1577,491,150.0
30205,85,19.5522,105.9402,0.059006763739328116,2.3524,0.0033,1577,491,150.0
30205,86,19.7891,105.932,-0.03459994728346272,2.3517,-0.0093,1577,491,150.0
30205,87,20.0262,105.9175,-0.06107956025174788,2.361,0.0943,1577,491,150.0
30205,88,20.2622,105.9029,-0.061785664932041746,2.3884,0.178,1577,491,150.0
30205,89,20.4987,105.8882,-0.06207658767011639,2.4311,0.2466,1577,491,150.0
30205,90,20.7385,105.861,-0.11294512786179907,2.4654,0.2178,1577,491,150.0
30205,91,20.982,105.8233,-0.15360585252577647,2.5176,0.3018,1577,491,150.0
30205,92,21.2288,105.785,-0.1539583078607669,2.5854,0.3751,1577,491,150.0
30205,93,21.4806,105.7458,-0.15443940942370973,2.6256,0.2142,1577,491,150.0
30205,94,21.7367,105.6966,-0.18980000764402002,2.671,0.2385,1577,491,150.0
30205,95,21.996,105.6387,-0.21968956197191522,2.7209,0.2606,1577,491,150.0
30205,96,22.2595,105.5799,-0.21955279924550877,2.7467,0.1281,1577,491,150.0
30205,97,22.5261,105.5203,-0.2199394923195834,2.7721,0.1257,1577,491,150.0
30205,98,22.7934,105.4502,-0.25647644485780097,2.797,0.1232,1577,491,150.0
30205,99,23.0626,105.3773,-0.2644595418723138,2.8072,0.0407,491,491,150.0
30205,100,23.3331,105.304,-0.264624711287213,2.8135,0.0229,491,491,150.0
30205,101,23.6037,105.2281,-0.2734609870902608,2.8165,0.0081,491,491,150.0
30205,102,23.8728,105.1443,-0.30189007549310415,2.8124,-0.0447,491,491,150.0
30205,103,24.1418,105.0606,-0.3016567059432794,2.799,-0.0884,491,491,150.0
30205,104,24.4097,104.9771,-0.3021408050755624,2.7774,-0.127,491,491,150.0
30205,105,24.6744,104.889,-0.32129714250297275,2.7669,-0.042,491,491,150.0
30205,106,24.9367,104.7989,-0.33087230823362307,2.7604,-0.0236,491,491,150.0
30205,107,25.1981,104.7091,-0.3309036168557585,2.7572,-0.0084,491,491,150.0
30205,108,25.4588,104.6192,-0.33207128885197706,2.7565,-0.0028,491,491,150.0
30205,109,25.7178,104.5246,-0.35019629852258266,2.7561,-0.0016,491,491,150.0
30205,110,25.9768,104.43,-0.35019629852258266,2.7559,-0.0006,491,491,150.0
30205,111,26.2357,104.3355,-0.34997996793495373,2.7558,-0.0002,491,491,150.0
30205,112,26.4941,104.2396,-0.35537351148472107,2.7558,-0.0001,491,491,150.0
30205,113,26.7519,104.1422,-0.36123392868778453,2.7558,-0.0,491,491,150.0
30205,114,27.0097,104.0447,-0.3615733297122407,2.7558,-0.0,491,491,150.0
30205,115,27.2674,103.9472,-0.36170171833168996,2.7558,-0.0,491,491,150.0
30205,116,27.5244,103.8477,-0.36938823686795325,2.7558,-0.0,491,491,150.0
30205,117,27.7813,103.7478,-0.3708725041785107,2.7558,-0.0,491,491,150.0
30205,118,28.0381,103.6478,-0.3713422131770925,2.7558,-0.0,491,491,150.0
30205,119,28.2947,103.5475,-0.37262031789273453,2.7558,-0.0,491,491,150.0
30205,120,28.5508,103.4455,-0.3790243977325147,2.7558,-0.0,491,491,150.0
30205,121,28.8068,103.3435,-0.37915866903340667,2.7558,-0.0,491,491,150.0
