timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,3391.0,Front-right,34.49,-4.44,29.98,-2.83,-17.67,-3.0,3.65,6.15,1.7,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3392.0,Front-right,17.21,-12.08,12.7,-10.47,-4.07,-5.9,1.58,1.1,3.12,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,3393.0,Behind,-19.5,-0.9,-14.99,0.0,0.22,1.78,0.7,0.39,66.89,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
1.0,3394.0,Rear-right,-72.12,-5.7,-67.61,-4.09,0.37,-0.44,1.89,1.53,184.02,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the right.
1.0,3395.0,Rear-right,-49.13,-6.46,-44.62,-4.85,3.78,-0.09,-0.44,-0.35,11.82,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the right.
1.0,3396.0,Front-left,53.4,5.13,48.89,3.52,-20.17,-4.76,2.66,4.46,2.42,0.74,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,3391.0,Front-right,32.69,-5.1,28.18,-3.49,-16.79,-2.69,4.15,6.6,1.68,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,3392.0,Front-right,16.65,-12.74,12.14,-11.13,-3.04,-5.08,1.72,1.54,3.99,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,3393.0,Behind,-19.48,-0.54,-14.97,0.0,0.85,1.45,2.71,2.52,17.6,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
2.0,3394.0,Rear-right,-72.15,-4.93,-67.65,-3.32,0.8,-0.44,2.35,1.97,84.67,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the right.
2.0,3395.0,Rear-right,-48.85,-5.88,-44.34,-4.27,4.18,0.18,2.41,2.06,10.61,23.57,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
2.0,3396.0,Front-left,51.44,4.07,46.93,2.46,-19.5,-4.48,3.33,5.3,2.41,0.55,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
3.0,3391.0,Front-right,30.98,-5.63,26.47,-4.02,-16.01,-2.4,3.67,6.2,1.65,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
3.0,3392.0,Front-right,16.19,-13.26,11.68,-11.65,-2.18,-4.08,2.24,1.4,5.35,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
3.0,3393.0,Behind,-19.41,-0.25,-14.9,0.0,1.31,1.2,2.66,2.56,11.41,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
3.0,3394.0,Rear-right,-72.14,-4.34,-67.63,-2.73,1.06,-0.44,1.01,0.9,63.51,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the right.
3.0,3395.0,Rear-right,-48.51,-5.41,-44.0,-3.8,4.39,0.44,0.87,0.73,10.02,8.58,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
3.0,3396.0,Front-left,49.51,3.2,45.01,1.59,-18.96,-4.24,2.76,4.69,2.37,0.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
4.0,3391.0,Front-right,29.43,-5.66,24.93,-4.05,-15.08,-2.2,4.08,6.54,1.65,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
4.0,3392.0,Front-right,16.0,-13.41,11.49,-11.8,-1.32,-2.83,1.5,1.39,8.68,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
4.0,3393.0,Behind,-19.29,-0.26,-14.78,0.0,1.77,1.16,2.41,2.18,8.34,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
4.0,3394.0,Rear-right,-72.02,-4.83,-67.51,-3.22,1.5,-0.3,2.12,1.79,44.96,inf,Obstacle is driving toward the ego car from behind. Obstacle is moving away laterally to the right.
4.0,3395.0,Rear-right,-48.06,-5.62,-43.55,-4.01,4.78,0.95,1.58,1.33,9.12,4.21,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
4.0,3396.0,Front-left,47.61,3.09,43.1,1.48,-18.23,-4.13,2.73,3.94,2.36,0.36,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
5.0,3391.0,Front-right,28.17,-4.59,23.66,-2.98,-13.98,-2.16,4.51,6.74,1.69,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
5.0,3392.0,Front-right,16.35,-12.79,11.84,-11.18,-0.42,-1.05,2.04,1.62,28.21,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
5.0,3393.0,Behind,-19.11,-0.94,-14.6,0.0,2.16,1.6,-0.39,-0.92,6.76,0.0,Obstacle is driving toward the ego car from behind. Exact lateral alignment or unknown case.
5.0,3394.0,Rear-right,-71.61,-7.94,-67.1,-6.33,2.0,0.25,2.02,1.58,33.53,25.64,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
5.0,3395.0,Rear-right,-47.33,-7.49,-42.82,-5.88,5.13,2.23,2.43,1.98,8.35,2.64,Obstacle is driving toward the ego car from behind. Obstacle is driving toward the ego car laterally from the right.
5.0,3396.0,Front-left,45.63,4.74,41.12,3.13,-17.22,-4.29,3.33,4.58,2.39,0.73,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
6.0,3391.0,Front-right,27.06,-2.74,22.55,-1.13,-12.98,-2.17,4.13,6.24,1.74,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
6.0,3392.0,Front-right,17.11,-11.49,12.6,-9.88,-0.01,0.78,1.87,1.27,936.53,12.71,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
