timestep,obstacle_id,relative_direction,d_long,d_lat,adjusted_d_long,adjusted_d_lat,v_rel_long,v_rel_lat,a_rel_long,a_rel_lat,ttc_long,ttc_lat,motion_description
1.0,30571.0,Front-right,124.25,-9.02,119.74,-7.41,-27.35,0.0,3.08,-1.37,4.38,1962.14,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
1.0,30572.0,Front-right,115.81,-9.03,111.31,-7.42,-27.63,-0.0,1.42,-0.64,4.03,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
1.0,30573.0,Front-left,144.06,7.6,139.56,5.99,-28.56,0.0,0.86,-0.38,4.89,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
1.0,30574.0,Front-left,136.18,13.38,131.67,11.77,-26.26,-5.15,0.86,5.5,5.01,2.28,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30575.0,Front-left,131.08,16.21,126.57,14.6,-24.89,-8.19,0.85,4.98,5.09,1.78,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30576.0,Front-left,121.96,36.57,117.45,34.96,-23.92,-10.37,0.86,3.8,4.91,3.37,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30578.0,Front-left,114.9,52.31,110.4,50.7,-24.09,-9.99,0.86,2.4,4.58,5.08,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30579.0,Front,30.03,-0.0,25.52,0.0,4.14,-0.0,-4.25,1.9,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
1.0,30581.0,Front-left,106.93,78.68,102.42,77.07,-18.91,-21.65,0.86,4.6,5.42,3.56,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
1.0,30582.0,Front-left,100.48,84.62,95.97,83.01,-21.97,-15.05,0.88,1.85,4.37,5.51,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30571.0,Front-right,121.52,-9.01,117.02,-7.4,-26.87,0.0,3.46,-1.54,4.35,1629.35,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the right.
2.0,30572.0,Front-right,113.05,-9.03,108.54,-7.42,-27.33,-0.0,1.83,-0.82,3.97,inf,Obstacle is driving toward the ego car longitudinally. Obstacle is moving away laterally to the right.
2.0,30573.0,Front-left,141.2,7.6,136.69,5.99,-28.33,0.0,1.24,-0.55,4.82,inf,Obstacle is driving toward the ego car longitudinally. No lateral relative motion.
2.0,30574.0,Front-left,133.52,12.9,129.02,11.29,-26.27,-4.62,1.24,5.33,4.91,2.45,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30575.0,Front-left,128.57,15.43,124.06,13.82,-24.88,-7.69,1.23,4.85,4.99,1.8,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30576.0,Front-left,119.55,35.56,115.04,33.95,-23.83,-10.05,1.23,2.61,4.83,3.38,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30578.0,Front-left,112.48,51.33,107.97,49.72,-23.97,-9.73,1.23,2.18,4.5,5.11,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30579.0,Front,30.4,-0.0,25.89,0.0,3.81,-0.0,-3.88,1.73,inf,0.0,Obstacle is moving away longitudinally. Exact lateral alignment or unknown case.
2.0,30581.0,Front-left,105.02,76.55,100.51,74.94,-18.87,-21.18,1.24,5.01,5.33,3.54,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
2.0,30582.0,Front-left,98.26,83.13,93.76,81.52,-21.85,-14.81,1.26,2.38,4.29,5.5,Obstacle is driving toward the ego car longitudinally. Obstacle is driving toward the ego car laterally from the left.
